commute_record_id,company_name,nse_code,sector,employee_id,county_residence,commute_mode,one_way_km,working_days_pa,annual_commute_km,ef_kgco2e_per_km,emission_kgco2e,emission_tco2e,scope,category,data_source,survey_year,anomaly_flag,fy_year
CMT-003467,Hunt LLC,XQI,Agriculture,EMP-XQI-0047,Kisii,matatu_14seater,27.9,214,11941.2,0.089,1062.767,1.062767,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001562,Hunter LLC,LTR,Construction,EMP-LTR-0002,Kisii,walk_or_cycle,3.4,217,1475.6,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003687,Mellor-Jones,BCV,Real Estate,EMP-BCV-0027,Thika,boda_boda,9.8,216,4233.6,0.113,478.397,0.478397,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003363,Brown PLC,KQW,Real Estate,EMP-KQW-0003,Kisumu,taxi_cab,16.8,238,7996.8,0.17,1359.456,1.359456,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001113,Martin Group,CFE,Healthcare,EMP-CFE-0033,Mombasa,matatu_14seater,27.1,231,12520.2,0.089,1114.298,1.114298,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001224,Hardy-Ford,ZGX,Healthcare,EMP-ZGX-0024,Thika,taxi_cab,20.5,218,8938.0,0.17,1519.46,1.51946,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002669,Griffiths Group,VTU,Retail & FMCG,EMP-VTU-0029,Mombasa,walk_or_cycle,3.2,180,1152.0,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002422,Potter-Cooper,KNK,Agriculture,EMP-KNK-0022,Nairobi,matatu_14seater,12.4,236,5852.8,0.089,520.899,0.520899,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001509,Williams Sutton and Hewitt,KZL,Healthcare,EMP-KZL-0009,Kisumu,matatu_14seater,22.9,196,8976.8,0.089,798.935,0.798935,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001751,Harding Davis and Booth,BJQ,Agriculture,EMP-BJQ-0011,Thika,walk_or_cycle,4.1,190,1558.0,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003595,Reynolds Webb and Webb,MPR,Healthcare,EMP-MPR-0055,Nairobi,walk_or_cycle,2.1,206,865.2,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000339,Warren PLC,ZTV,Construction,EMP-ZTV-0039,Mombasa,matatu_14seater,23.4,218,10202.4,0.089,908.014,0.908014,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000216,Johnson Kirk and Stewart,BUW,Energy & Petroleum,EMP-BUW-0036,Nairobi,matatu_14seater,16.7,213,7114.2,0.089,633.164,0.633164,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001342,Fletcher-Harper,QUZ,Real Estate,EMP-QUZ-0022,Machakos,matatu_14seater,20.9,234,9781.2,0.089,870.527,0.870527,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003417,Brown PLC,KQW,Real Estate,EMP-KQW-0057,Nakuru,company_bus,30.7,228,13999.2,0.029,405.977,0.405977,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003757,Ali Group,CZG,Healthcare,EMP-CZG-0037,Eldoret,matatu_14seater,12.5,215,5375.0,0.089,478.375,0.478375,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002590,Pearce Gilbert and Kennedy,YBK,Healthcare,EMP-YBK-0010,Nakuru,boda_boda,10.5,214,4494.0,0.113,507.822,0.507822,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002494,Williams Allen and Farrell,ISH,Retail & FMCG,EMP-ISH-0034,Nakuru,matatu_14seater,24.0,213,10224.0,0.089,909.936,0.909936,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-004019,Smith Ltd,CXU,Insurance,EMP-CXU-0059,Nyeri,company_bus,24.7,221,10917.4,0.029,316.605,0.316605,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002323,Miller-Wilkinson,VTD,Manufacturing,EMP-VTD-0043,Kisii,private_car,19.4,205,7954.0,0.17,1352.18,1.35218,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000102,Fuller LLC,SXB,Agriculture,EMP-SXB-0042,Kisumu,boda_boda,10.9,218,4752.4,0.113,537.021,0.537021,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002926,Cartwright-Payne,LRT,Manufacturing,EMP-LRT-0046,Machakos,private_car,22.6,215,9718.0,0.17,1652.06,1.65206,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000172,O'Donnell Davies and Kelly,ODE,Telecommunications,EMP-ODE-0052,Nairobi,taxi_cab,15.1,200,6040.0,0.17,1026.8,1.0268,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000108,Fuller LLC,SXB,Agriculture,EMP-SXB-0048,Nakuru,private_car,17.2,211,7258.4,0.17,1233.928,1.233928,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002803,Khan Walker and John,VBZ,Manufacturing,EMP-VBZ-0043,Thika,private_car,29.8,191,11383.6,0.17,1935.212,1.935212,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-004001,Smith Ltd,CXU,Insurance,EMP-CXU-0041,Mombasa,boda_boda,14.4,200,5760.0,0.113,650.88,0.65088,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003469,Hunt LLC,XQI,Agriculture,EMP-XQI-0049,Kisumu,boda_boda,18.1,218,7891.6,0.113,891.751,0.891751,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002892,Cartwright-Payne,LRT,Manufacturing,EMP-LRT-0012,Mombasa,boda_boda,15.2,189,5745.6,0.113,649.253,0.649253,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002546,Simpson Fletcher and Johnson,SRF,Agriculture,EMP-SRF-0026,Nairobi,matatu_14seater,12.1,184,4452.8,0.089,396.299,0.396299,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002953,Welch Smith and Clarke,NNU,Banking & Finance,EMP-NNU-0013,Kisumu,matatu_14seater,14.7,216,6350.4,0.089,565.186,0.565186,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002679,Griffiths Group,VTU,Retail & FMCG,EMP-VTU-0039,Nairobi,matatu_14seater,11.0,201,4422.0,0.089,393.558,0.393558,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003001,Webb-Turnbull,GLV,Retail & FMCG,EMP-GLV-0001,Kisii,private_car,13.9,210,5838.0,0.17,992.46,0.99246,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003116,Johnson Holt and Tomlinson,LBZ,Healthcare,EMP-LBZ-0056,Eldoret,boda_boda,10.0,189,3780.0,0.113,427.14,0.42714,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003442,Hunt LLC,XQI,Agriculture,EMP-XQI-0022,Nairobi,private_car,15.5,199,6169.0,0.17,1048.73,1.04873,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001041,Chapman Webster and McCarthy,RTS,Manufacturing,EMP-RTS-0021,Nakuru,private_car,19.1,230,8786.0,0.17,1493.62,1.49362,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002789,Khan Walker and John,VBZ,Manufacturing,EMP-VBZ-0029,Machakos,matatu_14seater,21.6,210,9072.0,0.089,807.408,0.807408,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002121,Miles-Jackson,PDW,Construction,EMP-PDW-0021,Thika,private_car,23.9,187,8938.6,0.17,1519.562,1.519562,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001525,Williams Sutton and Hewitt,KZL,Healthcare,EMP-KZL-0025,Nakuru,matatu_14seater,14.3,193,5519.8,0.089,491.262,0.491262,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003468,Hunt LLC,XQI,Agriculture,EMP-XQI-0048,Nakuru,private_car,15.9,227,7218.6,0.17,1227.162,1.227162,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002249,Moore Chapman and Williams,JCE,Telecommunications,EMP-JCE-0029,Eldoret,boda_boda,18.8,184,6918.4,0.113,781.779,0.781779,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000482,Jackson-Watkins,IUI,Healthcare,EMP-IUI-0002,Nairobi,company_bus,53.0,219,23214.0,0.029,673.206,0.673206,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003764,Ali Group,CZG,Healthcare,EMP-CZG-0044,Machakos,matatu_14seater,19.4,209,8109.2,0.089,721.719,0.721719,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002954,Welch Smith and Clarke,NNU,Banking & Finance,EMP-NNU-0014,Machakos,matatu_14seater,27.6,224,12364.8,0.089,1100.467,1.100467,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001763,Harding Davis and Booth,BJQ,Agriculture,EMP-BJQ-0023,Mombasa,walk_or_cycle,2.8,194,1086.4,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003264,Gibbons Inc,FCZ,Agriculture,EMP-FCZ-0024,Nairobi,private_car,20.3,211,8566.6,0.17,1456.322,1.456322,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003394,Brown PLC,KQW,Real Estate,EMP-KQW-0034,Thika,matatu_14seater,15.3,186,5691.6,0.089,506.552,0.506552,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002762,Khan Walker and John,VBZ,Manufacturing,EMP-VBZ-0002,Nyeri,matatu_14seater,15.2,199,6049.6,0.089,538.414,0.538414,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002729,Howard PLC,UQK,Real Estate,EMP-UQK-0029,Meru,private_car,16.5,215,7095.0,0.17,1206.15,1.20615,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000406,Wood LLC,WCE,Insurance,EMP-WCE-0046,Eldoret,private_car,34.8,226,15729.6,0.17,2674.032,2.674032,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000758,Fletcher Inc,ZMK,Banking & Finance,EMP-ZMK-0038,Mombasa,walk_or_cycle,2.9,191,1107.8,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002616,Pearce Gilbert and Kennedy,YBK,Healthcare,EMP-YBK-0036,Meru,taxi_cab,18.3,215,7869.0,0.17,1337.73,1.33773,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000098,Fuller LLC,SXB,Agriculture,EMP-SXB-0038,Thika,boda_boda,8.9,238,4236.4,0.113,478.713,0.478713,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001334,Fletcher-Harper,QUZ,Real Estate,EMP-QUZ-0014,Nakuru,private_car,20.6,190,7828.0,0.17,1330.76,1.33076,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003182,Wilkinson Group,QLE,Banking & Finance,EMP-QLE-0002,Machakos,boda_boda,17.7,229,8106.6,0.113,916.046,0.916046,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003705,Mellor-Jones,BCV,Real Estate,EMP-BCV-0045,Nakuru,boda_boda,15.4,196,6036.8,0.113,682.158,0.682158,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002629,Pearce Gilbert and Kennedy,YBK,Healthcare,EMP-YBK-0049,Kisii,private_car,20.5,202,8282.0,0.17,1407.94,1.40794,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002059,Simpson-Robinson,VFA,Telecommunications,EMP-VFA-0019,Mombasa,walk_or_cycle,2.9,200,1160.0,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003524,Richards PLC,CCU,Insurance,EMP-CCU-0044,Mombasa,private_car,17.9,193,6909.4,0.17,1174.598,1.174598,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000149,O'Donnell Davies and Kelly,ODE,Telecommunications,EMP-ODE-0029,Thika,matatu_14seater,20.8,237,9859.2,0.089,877.469,0.877469,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000029,Hicks Smith and Marsden,QVW,Banking & Finance,EMP-QVW-0029,Machakos,boda_boda,10.4,210,4368.0,0.113,493.584,0.493584,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002731,Howard PLC,UQK,Real Estate,EMP-UQK-0031,Nyeri,matatu_14seater,11.3,237,5356.2,0.089,476.702,0.476702,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002633,Pearce Gilbert and Kennedy,YBK,Healthcare,EMP-YBK-0053,Thika,taxi_cab,11.9,181,4307.8,0.17,732.326,0.732326,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000693,Andrews Robinson and Dennis,JFK,Energy & Petroleum,EMP-JFK-0033,Thika,private_car,27.0,208,11232.0,0.17,1909.44,1.90944,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001387,Hart Hill and Smith,QVG,Telecommunications,EMP-QVG-0007,Machakos,private_car,17.3,228,7888.8,0.17,1341.096,1.341096,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001846,Burgess Turner and Thomas,CZV,Telecommunications,EMP-CZV-0046,Meru,matatu_14seater,14.6,203,5927.6,0.089,527.556,0.527556,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003970,Smith Ltd,CXU,Insurance,EMP-CXU-0010,Meru,matatu_14seater,28.1,193,10846.6,0.089,965.347,0.965347,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001600,Hunter LLC,LTR,Construction,EMP-LTR-0040,Eldoret,boda_boda,7.4,191,2826.8,0.113,319.428,0.319428,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000702,Andrews Robinson and Dennis,JFK,Energy & Petroleum,EMP-JFK-0042,Kisii,private_car,30.1,229,13785.8,0.17,2343.586,2.343586,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001709,Watson Allen and Thomson,LCW,Construction,EMP-LCW-0029,Machakos,taxi_cab,14.8,214,6334.4,0.17,1076.848,1.076848,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000455,Goodwin Ltd,HQX,Manufacturing,EMP-HQX-0035,Mombasa,private_car,17.7,182,6442.8,0.17,1095.276,1.095276,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002041,Simpson-Robinson,VFA,Telecommunications,EMP-VFA-0001,Kisumu,matatu_14seater,24.1,220,10604.0,0.089,943.756,0.943756,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002793,Khan Walker and John,VBZ,Manufacturing,EMP-VBZ-0033,Meru,private_car,33.2,181,12018.4,0.17,2043.128,2.043128,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002316,Miller-Wilkinson,VTD,Manufacturing,EMP-VTD-0036,Nakuru,taxi_cab,13.0,191,4966.0,0.17,844.22,0.84422,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000610,Brown LLC,TSE,Real Estate,EMP-TSE-0010,Eldoret,boda_boda,17.9,209,7482.2,0.113,845.489,0.845489,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000168,O'Donnell Davies and Kelly,ODE,Telecommunications,EMP-ODE-0048,Thika,private_car,24.0,194,9312.0,0.17,1583.04,1.58304,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000731,Fletcher Inc,ZMK,Banking & Finance,EMP-ZMK-0011,Thika,walk_or_cycle,2.3,229,1053.4,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003130,Evans-Ford,YBV,Agriculture,EMP-YBV-0010,Nyeri,private_car,24.5,191,9359.0,0.17,1591.03,1.59103,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003593,Reynolds Webb and Webb,MPR,Healthcare,EMP-MPR-0053,Eldoret,boda_boda,14.8,202,5979.2,0.113,675.65,0.67565,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002654,Griffiths Group,VTU,Retail & FMCG,EMP-VTU-0014,Meru,matatu_14seater,28.2,208,11731.2,0.089,1044.077,1.044077,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001623,Long-Lewis,IXG,Insurance,EMP-IXG-0003,Nairobi,private_car,31.6,218,13777.6,0.17,2342.192,2.342192,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000588,Crawford Shah and Brown,TDK,Energy & Petroleum,EMP-TDK-0048,Thika,matatu_14seater,13.6,205,5576.0,0.089,496.264,0.496264,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001402,Hart Hill and Smith,QVG,Telecommunications,EMP-QVG-0022,Meru,private_car,32.2,229,14747.6,0.17,2507.092,2.507092,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001701,Watson Allen and Thomson,LCW,Construction,EMP-LCW-0021,Mombasa,matatu_14seater,12.2,203,4953.2,0.089,440.835,0.440835,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002913,Cartwright-Payne,LRT,Manufacturing,EMP-LRT-0033,Kisii,private_car,25.0,198,9900.0,0.17,1683.0,1.683,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003746,Ali Group,CZG,Healthcare,EMP-CZG-0026,Eldoret,matatu_14seater,16.7,201,6713.4,0.089,597.493,0.597493,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001380,Fletcher-Harper,QUZ,Real Estate,EMP-QUZ-0060,Mombasa,matatu_14seater,14.4,211,6076.8,0.089,540.835,0.540835,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002090,Simpson-Robinson,VFA,Telecommunications,EMP-VFA-0050,Nakuru,boda_boda,9.0,192,3456.0,0.113,390.528,0.390528,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002176,Thompson-Simmons,UJF,Energy & Petroleum,EMP-UJF-0016,Nairobi,matatu_14seater,27.7,220,12188.0,0.089,1084.732,1.084732,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003115,Johnson Holt and Tomlinson,LBZ,Healthcare,EMP-LBZ-0055,Mombasa,matatu_14seater,20.9,183,7649.4,0.089,680.797,0.680797,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002572,Simpson Fletcher and Johnson,SRF,Agriculture,EMP-SRF-0052,Nairobi,walk_or_cycle,2.2,203,893.2,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003246,Gibbons Inc,FCZ,Agriculture,EMP-FCZ-0006,Kisii,private_car,19.5,191,7449.0,0.17,1266.33,1.26633,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000442,Goodwin Ltd,HQX,Manufacturing,EMP-HQX-0022,Nakuru,matatu_14seater,19.1,199,7601.8,0.089,676.56,0.67656,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002052,Simpson-Robinson,VFA,Telecommunications,EMP-VFA-0012,Thika,boda_boda,10.2,193,3937.2,0.113,444.904,0.444904,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002542,Simpson Fletcher and Johnson,SRF,Agriculture,EMP-SRF-0022,Nakuru,private_car,31.2,184,11481.6,0.17,1951.872,1.951872,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001302,Thompson Walsh and Mason,JDT,Real Estate,EMP-JDT-0042,Eldoret,private_car,17.8,180,6408.0,0.17,1089.36,1.08936,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003392,Brown PLC,KQW,Real Estate,EMP-KQW-0032,Mombasa,taxi_cab,16.3,209,6813.4,0.17,1158.278,1.158278,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001305,Thompson Walsh and Mason,JDT,Real Estate,EMP-JDT-0045,Kisumu,matatu_14seater,16.1,204,6568.8,0.089,584.623,0.584623,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000237,Johnson Kirk and Stewart,BUW,Energy & Petroleum,EMP-BUW-0057,Eldoret,private_car,22.6,185,8362.0,0.17,1421.54,1.42154,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000521,Jackson-Watkins,IUI,Healthcare,EMP-IUI-0041,Mombasa,private_car,23.2,218,10115.2,0.17,1719.584,1.719584,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000736,Fletcher Inc,ZMK,Banking & Finance,EMP-ZMK-0016,Nyeri,boda_boda,12.9,223,5753.4,0.113,650.134,0.650134,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003549,Reynolds Webb and Webb,MPR,Healthcare,EMP-MPR-0009,Machakos,matatu_14seater,23.8,226,10757.6,0.089,957.426,0.957426,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002107,Miles-Jackson,PDW,Construction,EMP-PDW-0007,Nairobi,private_car,28.7,193,11078.2,0.17,1883.294,1.883294,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000593,Crawford Shah and Brown,TDK,Energy & Petroleum,EMP-TDK-0053,Mombasa,boda_boda,8.9,223,3969.4,0.113,448.542,0.448542,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001304,Thompson Walsh and Mason,JDT,Real Estate,EMP-JDT-0044,Nyeri,matatu_14seater,16.9,220,7436.0,0.089,661.804,0.661804,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001388,Hart Hill and Smith,QVG,Telecommunications,EMP-QVG-0008,Kisumu,matatu_14seater,28.1,227,12757.4,0.089,1135.409,1.135409,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003683,Mellor-Jones,BCV,Real Estate,EMP-BCV-0023,Nairobi,private_car,21.1,229,9663.8,0.17,1642.846,1.642846,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002966,Welch Smith and Clarke,NNU,Banking & Finance,EMP-NNU-0026,Eldoret,boda_boda,14.3,236,6749.6,0.113,762.705,0.762705,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003732,Ali Group,CZG,Healthcare,EMP-CZG-0012,Meru,matatu_14seater,11.5,207,4761.0,0.089,423.729,0.423729,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000905,Connolly-Young,YRC,Insurance,EMP-YRC-0005,Mombasa,matatu_14seater,13.8,208,5740.8,0.089,510.931,0.510931,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003397,Brown PLC,KQW,Real Estate,EMP-KQW-0037,Mombasa,matatu_14seater,20.0,186,7440.0,0.089,662.16,0.66216,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001280,Thompson Walsh and Mason,JDT,Real Estate,EMP-JDT-0020,Thika,private_car,22.4,233,10438.4,0.17,1774.528,1.774528,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003221,Wilkinson Group,QLE,Banking & Finance,EMP-QLE-0041,Kisii,walk_or_cycle,2.0,230,920.0,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003855,Crawford-Rogers,WON,Retail & FMCG,EMP-WON-0015,Thika,matatu_14seater,26.2,195,10218.0,0.089,909.402,0.909402,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002309,Miller-Wilkinson,VTD,Manufacturing,EMP-VTD-0029,Meru,matatu_14seater,23.8,227,10805.2,0.089,961.663,0.961663,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003180,Evans-Ford,YBV,Agriculture,EMP-YBV-0060,Meru,boda_boda,12.3,221,5436.6,0.113,614.336,0.614336,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003285,Gibbons Inc,FCZ,Agriculture,EMP-FCZ-0045,Meru,walk_or_cycle,3.0,223,1338.0,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003173,Evans-Ford,YBV,Agriculture,EMP-YBV-0053,Kisumu,matatu_14seater,24.4,222,10833.6,0.089,964.19,0.96419,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000707,Andrews Robinson and Dennis,JFK,Energy & Petroleum,EMP-JFK-0047,Nyeri,matatu_14seater,27.2,183,9955.2,0.089,886.013,0.886013,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003533,Richards PLC,CCU,Insurance,EMP-CCU-0053,Nairobi,boda_boda,9.8,198,3880.8,0.113,438.53,0.43853,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000746,Fletcher Inc,ZMK,Banking & Finance,EMP-ZMK-0026,Eldoret,matatu_14seater,19.7,215,8471.0,0.089,753.919,0.753919,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001940,Stokes-Thomas,OYZ,Real Estate,EMP-OYZ-0020,Meru,matatu_14seater,25.3,209,10575.4,0.089,941.211,0.941211,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002624,Pearce Gilbert and Kennedy,YBK,Healthcare,EMP-YBK-0044,Kisumu,boda_boda,14.7,197,5791.8,0.113,654.473,0.654473,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000514,Jackson-Watkins,IUI,Healthcare,EMP-IUI-0034,Machakos,boda_boda,13.2,226,5966.4,0.113,674.203,0.674203,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000082,Fuller LLC,SXB,Agriculture,EMP-SXB-0022,Eldoret,boda_boda,10.0,199,3980.0,0.113,449.74,0.44974,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001309,Thompson Walsh and Mason,JDT,Real Estate,EMP-JDT-0049,Kisumu,private_car,22.1,197,8707.4,0.17,1480.258,1.480258,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
