record_id,company_name,nse_code,sector,county,vehicle_id,vehicle_class,fuel_type,transaction_date,month,quarter,fuel_station_brand,fuel_station_area,fuel_litres,fuel_price_ksh_per_l,fuel_cost_ksh,gps_km_driven,defra_ef_kgco2e_per_l,kenya_road_adj,emission_kgco2e,emission_tco2e,scope,data_source,extraction_confidence,anomaly_flag,anomaly_type,fy_year
FC-000321,Bibi-Goddard,OVQ,Banking & Finance,Thika,OVQ-SUV-010,petrol_suv,petrol,2024-02-24,2,1,Gulf Energy,Kilimani,36.34,211.52,7686.68,240.4,2.311,1.18,83.982,0.083982,Scope 1,Fuel card statement,0.9638,0,clean,2024
FC-001620,Barrett Kent and Lee,DYO,Construction,Nyeri,DYO-CAR-003,petrol_saloon,petrol,2024-08-22,8,3,Vivo Energy (Shell),Kilimani,21.86,205.64,4495.24,226.6,2.311,1.18,50.518,0.050518,Scope 1,Fuel card statement,0.9751,0,clean,2024
FC-002460,Farrell Smith and Foster,NND,Banking & Finance,Thika,NND-CAR-016,petrol_saloon,petrol,2024-12-16,12,4,Total Kenya,Gigiri,4.53,205.38,930.35,45.9,2.311,1.18,10.469,0.010469,Scope 1,Fuel card statement,0.9671,0,clean,2024
FC-002061,Cunningham and Sons,EHZ,Retail & FMCG,Kisii,EHZ-CAR-005,petrol_saloon,petrol,2024-01-31,1,1,Vivo Energy (Shell),Industrial Area,8.58,206.0,1767.5,89.2,2.311,1.18,19.828,0.019828,Scope 1,Fuel card statement,0.9854,0,clean,2024
FC-001674,Welch Long and Lawson,JKW,Real Estate,Nairobi,JKW-MTR-008,petrol_bike,petrol,2024-12-22,12,4,Rubis Energy,Kilimani,3.28,215.92,708.2,71.6,2.296,1.18,7.531,0.007531,Scope 1,Fuel card statement,0.967,0,clean,2024
FC-001943,Adams Shepherd and Wilson,EAK,Energy & Petroleum,Nyeri,EAK-CAR-020,petrol_saloon,petrol,2024-01-06,1,1,Gulf Energy,Westlands,12.69,209.77,2661.92,129.9,2.311,1.18,29.327,0.029327,Scope 1,Fuel card statement,0.9495,0,clean,2024
FC-000261,Carr-Matthews,CCW,Banking & Finance,Kisii,CCW-4WD-005,petrol_4wd,petrol,2024-04-29,4,2,Total Kenya,Kilimani,36.3,210.6,7644.88,216.5,2.64,1.18,95.832,0.095832,Scope 1,Fuel card statement,0.9458,0,clean,2024
FC-002367,Ali and Sons,KRH,Agriculture,Thika,KRH-SUV-012,petrol_suv,petrol,2024-02-07,2,1,Oryx Energies,CBD,56.46,210.87,11905.45,381.1,2.311,1.18,130.479,0.130479,Scope 1,Fuel card statement,0.9725,0,clean,2024
FC-002040,Cunningham and Sons,EHZ,Retail & FMCG,Kisii,EHZ-TRK-015,diesel_truck,diesel,2024-06-26,6,2,Oryx Energies,Industrial Area,69.47,205.39,14268.75,214.6,2.64,1.18,183.401,0.183401,Scope 1,Fuel card statement,0.9513,0,clean,2024
FC-000690,Butler Carter and Norton,FMX,Insurance,Nyeri,FMX-TRK-012,diesel_truck,diesel,2024-08-21,8,3,Galana Oil,Gigiri,123.08,196.91,24236.23,377.0,2.64,1.18,324.931,0.324931,Scope 1,Fuel card statement,0.9698,0,clean,2024
FC-000902,Bishop Hamilton and Watkins,ZNZ,Healthcare,Nairobi,ZNZ-TRK-008,diesel_truck,diesel,2024-02-19,2,1,Oryx Energies,Kilimani,44.83,204.77,9179.72,134.1,2.64,1.18,118.351,0.118351,Scope 1,Fuel card statement,0.9327,0,clean,2024
FC-002027,Cunningham and Sons,EHZ,Retail & FMCG,Kisii,EHZ-BUS-010,diesel_bus,diesel,2024-08-08,8,3,Galana Oil,CBD,79.25,201.96,16005.21,379.3,2.64,1.18,209.22,0.20922,Scope 1,Fuel card statement,0.9235,0,clean,2024
FC-000139,Hussain Wilson and Brown,FPV,Real Estate,Nairobi,FPV-CAR-024,petrol_saloon,petrol,2024-11-09,11,4,Galana Oil,Upperhill,37.71,214.77,8098.94,391.8,2.311,1.18,87.148,0.087148,Scope 1,Fuel card statement,0.9259,0,clean,2024
FC-001918,Nicholson and Sons,EMF,Manufacturing,Machakos,EMF-TRK-004,diesel_truck,diesel,2024-05-31,5,2,Oryx Energies,Karen,87.8,205.23,18019.3,268.6,2.64,1.18,231.792,0.231792,Scope 1,Fuel card statement,0.9886,0,clean,2024
FC-001829,Cartwright-Jones,MWB,Agriculture,Meru,MWB-MTR-015,petrol_bike,petrol,2024-12-29,12,4,Oryx Energies,Industrial Area,2.68,205.38,550.42,57.1,2.296,1.18,6.153,0.006153,Scope 1,Fuel card statement,0.9476,0,clean,2024
FC-001574,Harvey Ltd,BGR,Insurance,Nakuru,BGR-4WD-007,petrol_4wd,petrol,2024-08-13,8,3,Galana Oil,Gigiri,25.05,204.85,5131.45,154.1,2.64,1.18,66.132,0.066132,Scope 1,Fuel card statement,0.9438,0,clean,2024
FC-000320,Bibi-Goddard,OVQ,Banking & Finance,Thika,OVQ-TRK-017,diesel_truck,diesel,2024-12-22,12,4,Total Kenya,Karen,37.77,195.7,7391.45,117.5,2.64,1.18,99.713,0.099713,Scope 1,Fuel card statement,0.9244,0,clean,2024
FC-000654,Jones Fletcher and Sutton,KBX,Insurance,Kisii,KBX-TRK-015,diesel_truck,diesel,2024-02-15,2,1,Total Kenya,Gigiri,110.46,204.35,22572.52,325.4,2.64,1.18,291.614,0.291614,Scope 1,Fuel card statement,0.9308,0,clean,2024
FC-002138,Dodd-Carroll,XNB,Construction,Meru,XNB-BUS-017,diesel_bus,diesel,2024-07-27,7,3,Gulf Energy,Thika Road,18.26,195.06,3561.88,84.0,2.64,1.18,48.206,0.048206,Scope 1,Fuel card statement,0.9804,0,clean,2024
FC-002335,Hicks Harvey and Lowe,YFS,Insurance,Nakuru,YFS-SUV-019,petrol_suv,petrol,2024-09-09,9,3,Total Kenya,Upper Hill,41.29,209.08,8633.03,287.4,2.311,1.18,95.421,0.095421,Scope 1,Fuel card statement,0.9702,0,clean,2024
FC-000559,Scott-Walker,HYR,Real Estate,Nakuru,HYR-SUV-009,petrol_suv,petrol,2024-02-05,2,1,Rubis Energy,Industrial Area,33.78,206.79,6985.2,233.0,2.311,1.18,78.066,0.078066,Scope 1,Fuel card statement,0.9594,0,clean,2024
FC-000113,Chambers Inc,NAF,Manufacturing,Meru,NAF-VAN-009,diesel_van,diesel,2024-11-19,11,4,Gulf Energy,Thika Road,18.49,199.78,3693.93,146.3,2.64,1.18,48.814,0.048814,Scope 1,Fuel card statement,0.9281,0,clean,2024
FC-000532,Ross Haynes and Bennett,QNG,Healthcare,Nyeri,QNG-SUV-019,petrol_suv,petrol,2024-10-02,10,4,Oryx Energies,CBD,18.14,206.29,3742.06,125.3,2.311,1.18,41.922,0.041922,Scope 1,Fuel card statement,0.9589,0,clean,2024
FC-000225,Patel LLC,SIE,Telecommunications,Thika,SIE-SUV-010,petrol_suv,petrol,2024-12-02,12,4,Oryx Energies,Upper Hill,37.09,216.75,8039.22,251.9,2.311,1.18,85.715,0.085715,Scope 1,Fuel card statement,0.944,0,clean,2024
FC-000724,Hughes-Baker,GGO,Telecommunications,Eldoret,GGO-4WD-012,petrol_4wd,petrol,2024-04-18,4,2,Vivo Energy (Shell),Industrial Area,33.78,207.61,7012.95,206.5,2.64,1.18,89.179,0.089179,Scope 1,Fuel card statement,0.9332,0,clean,2024
FC-002441,Farrell Smith and Foster,NND,Banking & Finance,Thika,NND-CAR-016,petrol_saloon,petrol,2024-12-19,12,4,Oryx Energies,Upper Hill,15.38,211.88,3258.72,155.4,2.311,1.18,35.543,0.035543,Scope 1,Fuel card statement,0.9797,0,clean,2024
FC-002584,Jones Group,HRY,Construction,Kisumu,HRY-MTR-003,petrol_bike,petrol,2024-05-03,5,2,Total Kenya,Upper Hill,11.05,212.31,2346.02,238.3,2.296,1.18,25.371,0.025371,Scope 1,Fuel card statement,0.9434,0,clean,2024
FC-001434,Stanley Inc,LND,Insurance,Nakuru,LND-4WD-022,petrol_4wd,petrol,2024-03-23,3,1,Gulf Energy,Industrial Area,56.38,214.04,12067.47,346.5,2.64,1.18,148.843,0.148843,Scope 1,Fuel card statement,0.9868,0,clean,2024
FC-002342,Ali and Sons,KRH,Agriculture,Thika,KRH-CAR-011,petrol_saloon,petrol,2024-12-11,12,4,Gulf Energy,Gigiri,31.29,212.68,6654.86,329.5,2.311,1.18,72.311,0.072311,Scope 1,Fuel card statement,0.9501,0,clean,2024
FC-001459,Moore-Barnes,IPF,Banking & Finance,Nakuru,IPF-CAR-014,petrol_saloon,petrol,2024-08-09,8,3,Rubis Energy,Karen,38.63,215.11,8309.76,388.5,2.311,1.18,89.274,0.089274,Scope 1,Fuel card statement,0.9621,0,clean,2024
FC-002716,Sharpe Smith and Palmer,MXV,Construction,Mombasa,MXV-CAR-004,petrol_saloon,petrol,2024-06-21,6,2,Galana Oil,Upperhill,17.41,206.31,3591.94,184.5,2.311,1.18,40.235,0.040235,Scope 1,Fuel card statement,0.9732,0,clean,2024
FC-000847,Akhtar Inc,MTW,Construction,Kisumu,MTW-CAR-001,petrol_saloon,petrol,2024-07-24,7,3,Total Kenya,Kilimani,13.06,215.37,2812.7,133.5,2.311,1.18,30.182,0.030182,Scope 1,Fuel card statement,0.9738,0,clean,2024
FC-000194,Patel LLC,SIE,Telecommunications,Thika,SIE-CAR-018,petrol_saloon,petrol,2024-06-15,6,2,Total Kenya,Thika Road,37.68,213.83,8057.01,392.3,2.311,1.18,87.078,0.087078,Scope 1,Fuel card statement,0.9821,0,clean,2024
FC-001465,Moore-Barnes,IPF,Banking & Finance,Nakuru,IPF-CAR-014,petrol_saloon,petrol,2024-01-07,1,1,Oryx Energies,Industrial Area,6.83,207.52,1417.35,69.1,2.311,1.18,15.784,0.015784,Scope 1,Fuel card statement,0.9276,0,clean,2024
FC-000947,Robinson Horton and Smith,RNG,Banking & Finance,Thika,RNG-TRK-015,diesel_truck,diesel,2024-07-21,7,3,Total Kenya,CBD,105.52,199.59,21060.98,310.1,2.64,1.18,278.573,0.278573,Scope 1,Fuel card statement,0.9765,0,clean,2024
FC-002022,Walker LLC,KYZ,Agriculture,Meru,KYZ-CAR-006,petrol_saloon,petrol,2024-02-21,2,1,Rubis Energy,Westlands,25.58,212.43,5434.03,258.9,2.311,1.18,59.115,0.059115,Scope 1,Fuel card statement,0.9872,0,clean,2024
FC-001630,Alexander Jenkins and Roberts,UUE,Manufacturing,Mombasa,UUE-4WD-014,petrol_4wd,petrol,2024-04-26,4,2,Vivo Energy (Shell),Karen,7.05,216.79,1528.34,43.6,2.64,1.18,18.612,0.018612,Scope 1,Fuel card statement,0.9603,0,clean,2024
FC-000118,Chambers Inc,NAF,Manufacturing,Meru,NAF-MTR-005,petrol_bike,petrol,2024-06-13,6,2,Vivo Energy (Shell),Upper Hill,6.93,213.65,1480.6,145.1,2.296,1.18,15.911,0.015911,Scope 1,Fuel card statement,0.9471,0,clean,2024
FC-000646,Jones Fletcher and Sutton,KBX,Insurance,Kisii,KBX-4WD-011,petrol_4wd,petrol,2024-08-11,8,3,Vivo Energy (Shell),Upper Hill,14.1,213.25,3006.79,85.2,2.64,1.18,37.224,0.037224,Scope 1,Fuel card statement,0.9519,0,clean,2024
FC-001871,Pearce Group,BZV,Banking & Finance,Mombasa,BZV-4WD-005,petrol_4wd,petrol,2024-04-12,4,2,Gulf Energy,Gigiri,55.18,206.9,11416.67,325.5,2.64,1.18,145.675,0.145675,Scope 1,Fuel card statement,0.9735,0,clean,2024
FC-000004,Brown Jones and Hughes,AHF,Banking & Finance,Mombasa,AHF-BUS-007,diesel_bus,diesel,2024-07-18,7,3,Total Kenya,Gigiri,24.31,194.62,4731.21,114.1,2.64,1.18,64.178,0.064178,Scope 1,Fuel card statement,0.9779,0,clean,2024
FC-000075,Martin Allen and Brown,CKA,Construction,Nakuru,CKA-CAR-001,petrol_saloon,petrol,2024-12-01,12,4,Rubis Energy,Industrial Area,24.29,213.91,5195.83,257.3,2.311,1.18,56.134,0.056134,Scope 1,Fuel card statement,0.9259,0,clean,2024
FC-001756,Palmer Carter and Sutton,END,Manufacturing,Kisumu,END-VAN-014,diesel_van,diesel,2024-01-19,1,1,Galana Oil,Westlands,46.14,201.67,9304.96,374.0,2.64,1.18,121.81,0.12181,Scope 1,Fuel card statement,0.9476,0,clean,2024
FC-000468,Collins-Dawson,EJR,Insurance,Mombasa,EJR-CAR-006,petrol_saloon,petrol,2024-09-07,9,3,Rubis Energy,Runda,14.83,211.29,3133.47,156.4,2.311,1.18,34.272,0.034272,Scope 1,Fuel card statement,0.9573,0,clean,2024
FC-000006,Brown Jones and Hughes,AHF,Banking & Finance,Mombasa,AHF-MTR-006,petrol_bike,petrol,2024-06-11,6,2,Vivo Energy (Shell),Industrial Area,14.73,210.63,3102.56,318.0,2.296,1.18,33.82,0.03382,Scope 1,Fuel card statement,0.9231,0,clean,2024
FC-001247,Evans PLC,WYC,Manufacturing,Nyeri,WYC-TRK-005,diesel_truck,diesel,2024-04-11,4,2,Gulf Energy,Upper Hill,88.96,193.98,17256.39,267.4,2.64,1.18,234.854,0.234854,Scope 1,Fuel card statement,0.9625,0,clean,2024
FC-000920,Bishop Hamilton and Watkins,ZNZ,Healthcare,Nairobi,ZNZ-TRK-016,diesel_truck,diesel,2024-01-22,1,1,Total Kenya,CBD,93.96,198.84,18682.9,285.5,2.64,1.18,248.054,0.248054,Scope 1,Fuel card statement,0.9375,0,clean,2024
FC-000229,Carr-Matthews,CCW,Banking & Finance,Kisii,CCW-CAR-018,petrol_saloon,petrol,2024-05-23,5,2,Total Kenya,Gigiri,23.32,211.16,4924.32,237.9,2.311,1.18,53.893,0.053893,Scope 1,Fuel card statement,0.9835,0,clean,2024
FC-001064,Richards Sykes and Peters,TNC,Construction,Eldoret,TNC-SUV-008,petrol_suv,petrol,2024-01-07,1,1,Rubis Energy,Upperhill,14.64,215.39,3153.29,99.4,2.311,1.18,33.833,0.033833,Scope 1,Fuel card statement,0.9731,0,clean,2024
FC-000243,Carr-Matthews,CCW,Banking & Finance,Kisii,CCW-4WD-005,petrol_4wd,petrol,2024-08-19,8,3,Oryx Energies,Westlands,20.82,209.91,4370.33,125.4,2.64,1.18,54.965,0.054965,Scope 1,Fuel card statement,0.9353,0,clean,2024
FC-002292,Norris-Morris,QKP,Energy & Petroleum,Meru,QKP-CAR-006,petrol_saloon,petrol,2024-08-25,8,3,Vivo Energy (Shell),Thika Road,25.16,208.65,5249.52,253.5,2.311,1.18,58.145,0.058145,Scope 1,Fuel card statement,0.9702,0,clean,2024
FC-001161,Coates Chadwick and Williams,XPM,Construction,Mombasa,XPM-CAR-004,petrol_saloon,petrol,2024-04-29,4,2,Galana Oil,Gigiri,28.63,207.05,5927.85,293.6,2.311,1.18,66.164,0.066164,Scope 1,Fuel card statement,0.9275,0,clean,2024
FC-002527,Clark-Webster,PZR,Agriculture,Nairobi,PZR-TRK-017,diesel_truck,diesel,2024-06-14,6,2,Gulf Energy,Industrial Area,113.86,195.64,22275.2,340.2,2.64,1.18,300.59,0.30059,Scope 1,Fuel card statement,0.9885,0,clean,2024
FC-001527,Lawrence-Bibi,BQF,Energy & Petroleum,Nairobi,BQF-TRK-010,diesel_truck,diesel,2024-09-22,9,3,Total Kenya,Gigiri,126.34,197.02,24892.02,384.1,2.64,1.18,333.538,0.333538,Scope 1,Fuel card statement,0.9626,0,clean,2024
FC-001606,Barrett Kent and Lee,DYO,Construction,Nyeri,DYO-TRK-010,diesel_truck,diesel,2024-05-13,5,2,Rubis Energy,Thika Road,45.92,203.69,9353.35,137.3,2.64,1.18,121.229,0.121229,Scope 1,Fuel card statement,0.9526,0,clean,2024
FC-002799,Thomas Long and Mills,ELS,Agriculture,Meru,ELS-TRK-007,diesel_truck,diesel,2024-04-10,4,2,Oryx Energies,Karen,83.46,200.86,16763.37,246.1,2.64,1.18,220.334,0.220334,Scope 1,Fuel card statement,0.9564,0,clean,2024
FC-002340,Hicks Harvey and Lowe,YFS,Insurance,Nakuru,YFS-4WD-024,petrol_4wd,petrol,2024-05-23,5,2,Oryx Energies,Karen,59.95,214.46,12856.81,373.4,2.64,1.18,158.268,0.158268,Scope 1,Fuel card statement,0.9844,0,clean,2024
FC-002733,Sharpe Smith and Palmer,MXV,Construction,Mombasa,MXV-SUV-005,petrol_suv,petrol,2024-06-17,6,2,Oryx Energies,Karen,14.35,206.54,2963.85,96.8,2.311,1.18,33.163,0.033163,Scope 1,Fuel card statement,0.9357,0,clean,2024
FC-001990,Walker LLC,KYZ,Agriculture,Meru,KYZ-CAR-006,petrol_saloon,petrol,2024-11-04,11,4,Total Kenya,Westlands,13.23,205.12,2713.73,140.3,2.311,1.18,30.575,0.030575,Scope 1,Fuel card statement,0.9843,0,clean,2024
FC-002365,Ali and Sons,KRH,Agriculture,Thika,KRH-CAR-005,petrol_saloon,petrol,2024-02-18,2,1,Galana Oil,Kilimani,24.91,205.1,5109.06,260.6,2.311,1.18,57.567,0.057567,Scope 1,Fuel card statement,0.9326,0,clean,2024
FC-001976,Adams Shepherd and Wilson,EAK,Energy & Petroleum,Nyeri,EAK-MTR-013,petrol_bike,petrol,2024-03-28,3,1,Total Kenya,Industrial Area,7.85,212.58,1668.74,166.4,2.296,1.18,18.024,0.018024,Scope 1,Fuel card statement,0.9484,0,clean,2024
FC-001762,Palmer Carter and Sutton,END,Manufacturing,Kisumu,END-CAR-017,petrol_saloon,petrol,2024-03-02,3,1,Total Kenya,Gigiri,12.19,209.96,2559.41,122.8,2.311,1.18,28.171,0.028171,Scope 1,Fuel card statement,0.9401,0,clean,2024
FC-001306,Holmes Group,ENP,Construction,Nakuru,ENP-CAR-010,petrol_saloon,petrol,2024-02-27,2,1,Gulf Energy,Westlands,32.25,216.96,6996.86,341.8,2.311,1.18,74.53,0.07453,Scope 1,Fuel card statement,0.9612,0,clean,2024
FC-001542,Harvey Ltd,BGR,Insurance,Nakuru,BGR-CAR-008,petrol_saloon,petrol,2024-05-18,5,2,Gulf Energy,Karen,25.86,210.76,5450.29,263.8,2.311,1.18,59.762,0.059762,Scope 1,Fuel card statement,0.9402,0,clean,2024
FC-000623,Lynch-Patel,VUF,Insurance,Nairobi,VUF-CAR-001,petrol_saloon,petrol,2024-08-21,8,3,Rubis Energy,Industrial Area,28.52,206.82,5898.43,300.5,2.311,1.18,65.91,0.06591,Scope 1,Fuel card statement,0.9231,0,clean,2024
FC-002326,Hicks Harvey and Lowe,YFS,Insurance,Nakuru,YFS-CAR-006,petrol_saloon,petrol,2024-04-05,4,2,Oryx Energies,Karen,25.31,210.42,5325.66,265.5,2.311,1.18,58.491,0.058491,Scope 1,Fuel card statement,0.9865,0,clean,2024
FC-001494,Lawrence-Bibi,BQF,Energy & Petroleum,Nairobi,BQF-TRK-003,diesel_truck,diesel,2024-07-17,7,3,Total Kenya,Upperhill,11.8,203.36,2399.62,35.5,2.64,1.18,31.152,0.031152,Scope 1,Fuel card statement,0.9432,0,clean,2024
FC-000111,Chambers Inc,NAF,Manufacturing,Meru,NAF-SUV-023,petrol_suv,petrol,2024-08-26,8,3,Rubis Energy,Industrial Area,38.26,211.21,8080.94,261.6,2.311,1.18,88.419,0.088419,Scope 1,Fuel card statement,0.9716,0,clean,2024
FC-002277,Norris-Morris,QKP,Energy & Petroleum,Meru,QKP-CAR-008,petrol_saloon,petrol,2024-03-29,3,1,Oryx Energies,Runda,30.69,213.54,6553.5,322.5,2.311,1.18,70.925,0.070925,Scope 1,Fuel card statement,0.9796,0,clean,2024
FC-001170,Coates Chadwick and Williams,XPM,Construction,Mombasa,XPM-CAR-004,petrol_saloon,petrol,2024-06-27,6,2,Total Kenya,Upper Hill,16.83,212.03,3568.45,171.3,2.311,1.18,38.894,0.038894,Scope 1,Fuel card statement,0.9704,0,clean,2024
FC-002474,Farrell Smith and Foster,NND,Banking & Finance,Thika,NND-4WD-022,petrol_4wd,petrol,2024-11-03,11,4,Oryx Energies,CBD,57.41,208.08,11945.79,354.2,2.64,1.18,151.562,0.151562,Scope 1,Fuel card statement,0.9332,0,clean,2024
FC-000233,Carr-Matthews,CCW,Banking & Finance,Kisii,CCW-4WD-016,petrol_4wd,petrol,2024-02-29,2,1,Total Kenya,Thika Road,56.68,213.18,12082.79,348.4,2.64,1.18,149.635,0.149635,Scope 1,Fuel card statement,0.9291,0,clean,2024
FC-000067,Martin Allen and Brown,CKA,Construction,Nakuru,CKA-SUV-005,petrol_suv,petrol,2024-07-30,7,3,Oryx Energies,CBD,40.15,206.42,8287.86,267.7,2.311,1.18,92.787,0.092787,Scope 1,Fuel card statement,0.9575,0,clean,2024
FC-002722,Sharpe Smith and Palmer,MXV,Construction,Mombasa,MXV-TRK-002,diesel_truck,diesel,2024-05-24,5,2,Rubis Energy,Runda,126.49,200.23,25326.64,379.1,2.64,1.18,333.934,0.333934,Scope 1,Fuel card statement,0.966,0,clean,2024
FC-002073,Richardson LLC,BIB,Construction,Nyeri,BIB-MTR-005,petrol_bike,petrol,2024-03-14,3,1,Total Kenya,CBD,13.22,214.55,2836.4,288.4,2.296,1.18,30.353,0.030353,Scope 1,Fuel card statement,0.9555,0,clean,2024
FC-002193,Andrews-Brown,WBB,Banking & Finance,Nakuru,WBB-CAR-015,petrol_saloon,petrol,2024-03-23,3,1,Galana Oil,Upperhill,35.83,211.1,7563.65,368.6,2.311,1.18,82.803,0.082803,Scope 1,Fuel card statement,0.9207,0,clean,2024
FC-000537,Ross Haynes and Bennett,QNG,Healthcare,Nyeri,QNG-CAR-007,petrol_saloon,petrol,2024-02-20,2,1,Total Kenya,Gigiri,35.43,207.23,7342.0,374.6,2.311,1.18,81.879,0.081879,Scope 1,Fuel card statement,0.9736,0,clean,2024
FC-000126,Chambers Inc,NAF,Manufacturing,Meru,NAF-CAR-016,petrol_saloon,petrol,2024-07-22,7,3,Total Kenya,Thika Road,27.32,205.45,5613.01,278.0,2.311,1.18,63.137,0.063137,Scope 1,Fuel card statement,0.9457,0,clean,2024
FC-002134,Dodd-Carroll,XNB,Construction,Meru,XNB-TRK-024,diesel_truck,diesel,2024-08-05,8,3,Vivo Energy (Shell),Thika Road,102.49,202.26,20729.29,305.0,2.64,1.18,270.574,0.270574,Scope 1,Fuel card statement,0.9357,0,clean,2024
FC-001255,Evans PLC,WYC,Manufacturing,Nyeri,WYC-TRK-005,diesel_truck,diesel,2024-10-17,10,4,Oryx Energies,CBD,26.59,198.87,5288.04,79.3,2.64,1.18,70.198,0.070198,Scope 1,Fuel card statement,0.9211,0,clean,2024
FC-002497,Smith-Brown,WJE,Banking & Finance,Meru,WJE-CAR-026,petrol_saloon,petrol,2024-09-18,9,3,Oryx Energies,Karen,34.44,208.35,7175.6,355.0,2.311,1.18,79.591,0.079591,Scope 1,Fuel card statement,0.9243,0,clean,2024
FC-001977,Adams Shepherd and Wilson,EAK,Energy & Petroleum,Nyeri,EAK-TRK-026,diesel_truck,diesel,2024-10-12,10,4,Gulf Energy,Runda,42.28,196.49,8307.43,127.7,2.64,1.18,111.619,0.111619,Scope 1,Fuel card statement,0.9807,0,clean,2024
FC-002475,Farrell Smith and Foster,NND,Banking & Finance,Thika,NND-CAR-006,petrol_saloon,petrol,2024-11-26,11,4,Rubis Energy,CBD,28.23,216.51,6112.17,296.2,2.311,1.18,65.24,0.06524,Scope 1,Fuel card statement,0.9779,0,clean,2024
FC-002339,Hicks Harvey and Lowe,YFS,Insurance,Nakuru,YFS-VAN-007,diesel_van,diesel,2024-01-23,1,1,Vivo Energy (Shell),Upperhill,29.29,204.94,6002.78,235.9,2.64,1.18,77.326,0.077326,Scope 1,Fuel card statement,0.935,0,clean,2024
FC-002076,Richardson LLC,BIB,Construction,Nyeri,BIB-SUV-003,petrol_suv,petrol,2024-02-26,2,1,Oryx Energies,Kilimani,38.87,214.38,8332.98,263.3,2.311,1.18,89.829,0.089829,Scope 1,Fuel card statement,0.9384,0,clean,2024
FC-000485,Collins-Dawson,EJR,Insurance,Mombasa,EJR-CAR-005,petrol_saloon,petrol,2024-12-19,12,4,Gulf Energy,Industrial Area,21.32,215.08,4585.5,224.8,2.311,1.18,49.271,0.049271,Scope 1,Fuel card statement,0.9609,0,clean,2024
FC-001655,Alexander Jenkins and Roberts,UUE,Manufacturing,Mombasa,UUE-MTR-023,petrol_bike,petrol,2024-10-21,10,4,Total Kenya,Upperhill,2.14,216.78,463.92,44.2,2.296,1.18,4.913,0.004913,Scope 1,Fuel card statement,0.9202,0,clean,2024
FC-002885,Smith Cooke and Crawford,AJO,Construction,Machakos,AJO-TRK-006,diesel_truck,diesel,2024-08-01,8,3,Rubis Energy,Karen,86.37,196.98,17013.2,254.0,2.64,1.18,228.017,0.228017,Scope 1,Fuel card statement,0.9362,0,clean,2024
FC-002705,Sharpe Smith and Palmer,MXV,Construction,Mombasa,MXV-MTR-011,petrol_bike,petrol,2024-03-31,3,1,Total Kenya,Kilimani,14.97,214.23,3207.08,310.5,2.296,1.18,34.371,0.034371,Scope 1,Fuel card statement,0.964,0,clean,2024
FC-002418,Coates-Andrews,AQO,Banking & Finance,Mombasa,AQO-CAR-009,petrol_saloon,petrol,2024-02-08,2,1,Oryx Energies,Upperhill,11.38,213.3,2427.33,120.8,2.311,1.18,26.299,0.026299,Scope 1,Fuel card statement,0.9217,0,clean,2024
FC-001775,Palmer Carter and Sutton,END,Manufacturing,Kisumu,END-CAR-001,petrol_saloon,petrol,2024-05-26,5,2,Gulf Energy,Industrial Area,31.05,211.63,6570.99,317.0,2.311,1.18,71.757,0.071757,Scope 1,Fuel card statement,0.9771,0,clean,2024
FC-000919,Bishop Hamilton and Watkins,ZNZ,Healthcare,Nairobi,ZNZ-4WD-017,petrol_4wd,petrol,2024-11-08,11,4,Rubis Energy,Karen,6.96,210.73,1466.65,42.4,2.64,1.18,18.374,0.018374,Scope 1,Fuel card statement,0.9379,0,clean,2024
FC-001647,Alexander Jenkins and Roberts,UUE,Manufacturing,Mombasa,UUE-CAR-010,petrol_saloon,petrol,2024-03-13,3,1,Rubis Energy,Kilimani,37.66,212.31,7995.54,397.3,2.311,1.18,87.032,0.087032,Scope 1,Fuel card statement,0.985,0,clean,2024
FC-001027,Berry-Bell,HEA,Banking & Finance,Eldoret,HEA-SUV-003,petrol_suv,petrol,2024-02-09,2,1,Oryx Energies,Westlands,18.64,210.38,3921.51,128.1,2.311,1.18,43.077,0.043077,Scope 1,Fuel card statement,0.9428,0,clean,2024
FC-001031,Berry-Bell,HEA,Banking & Finance,Eldoret,HEA-VAN-013,diesel_van,diesel,2024-06-21,6,2,Rubis Energy,Kilimani,13.42,199.41,2676.15,109.6,2.64,1.18,35.429,0.035429,Scope 1,Fuel card statement,0.9791,0,clean,2024
FC-000883,Ahmed and Sons,UKB,Telecommunications,Machakos,UKB-SUV-003,petrol_suv,petrol,2024-12-19,12,4,Galana Oil,Kilimani,9.16,212.08,1942.64,62.3,2.311,1.18,21.169,0.021169,Scope 1,Fuel card statement,0.9364,0,clean,2024
FC-001336,Holmes Group,ENP,Construction,Nakuru,ENP-CAR-017,petrol_saloon,petrol,2024-09-28,9,3,Rubis Energy,Gigiri,35.05,215.75,7562.0,355.0,2.311,1.18,81.001,0.081001,Scope 1,Fuel card statement,0.9306,0,clean,2024
FC-002235,Williams Gibson and Ford,DXG,Real Estate,Kisii,DXG-MTR-001,petrol_bike,petrol,2024-01-04,1,1,Gulf Energy,Kilimani,13.89,207.57,2883.2,294.1,2.296,1.18,31.891,0.031891,Scope 1,Fuel card statement,0.9293,0,clean,2024
FC-000365,Harrison-Taylor,EBR,Healthcare,Eldoret,EBR-SUV-004,petrol_suv,petrol,2024-03-30,3,1,Vivo Energy (Shell),Gigiri,15.08,210.59,3175.73,104.2,2.311,1.18,34.85,0.03485,Scope 1,Fuel card statement,0.9403,0,clean,2024
