gps_record_id,fuel_record_id,company_name,nse_code,vehicle_id,vehicle_class,transaction_date,gps_km_logged,fuel_declared_l,expected_fuel_l,delta_fuel_l,cross_validation,match_confidence,anomaly_flag,anomaly_type
GPS-001404,FC-001404,Stanley Inc,LND,LND-MTR-015,petrol_bike,2024-03-08,195.0,9.29,9.2,0.09,pass,0.9758,0,clean
GPS-002941,FC-002941,Powell-Hill,BJY,BJY-TRK-017,diesel_truck,2024-07-13,100.0,34.19,33.04,1.15,pass,0.9897,0,clean
GPS-002336,FC-002336,Hicks Harvey and Lowe,YFS,YFS-SUV-023,petrol_suv,2024-07-04,90.7,12.88,13.38,-0.5,pass,0.9386,0,clean
GPS-001482,FC-001482,Moore-Barnes,IPF,IPF-SUV-006,petrol_suv,2024-02-21,254.8,37.55,37.58,-0.03,pass,0.9886,0,clean
GPS-000778,FC-000778,Hall PLC,LPJ,LPJ-SUV-012,petrol_suv,2024-07-27,222.9,32.11,32.88,-0.77,pass,0.9492,0,clean
GPS-000800,FC-000800,Hall PLC,LPJ,LPJ-CAR-002,petrol_saloon,2024-04-14,31.0,2.98,3.0,-0.02,pass,0.9359,0,clean
GPS-001667,FC-001667,Welch Long and Lawson,JKW,JKW-SUV-011,petrol_suv,2024-01-18,277.2,40.78,40.89,-0.11,pass,0.9668,0,clean
GPS-001895,FC-001895,Nicholson and Sons,EMF,EMF-SUV-005,petrol_suv,2024-03-07,228.2,32.42,33.66,-1.24,pass,0.9627,0,clean
GPS-000055,FC-000055,Martin Allen and Brown,CKA,CKA-MTR-015,petrol_bike,2024-10-06,343.6,16.67,16.22,0.45,pass,0.9421,0,clean
GPS-002375,FC-002375,Ali and Sons,KRH,KRH-SUV-012,petrol_suv,2024-07-23,331.2,49.54,48.85,0.69,pass,0.9544,0,clean
GPS-001288,FC-001288,Glover Ltd,ZND,ZND-4WD-018,petrol_4wd,2024-11-16,334.7,54.24,55.29,-1.05,pass,0.9712,0,clean
GPS-001668,FC-001668,Welch Long and Lawson,JKW,JKW-MTR-006,petrol_bike,2024-11-13,160.9,7.54,7.59,-0.05,pass,0.9772,0,clean
GPS-002600,FC-002600,Jones Group,HRY,HRY-SUV-008,petrol_suv,2024-02-04,48.7,7.25,7.18,0.07,pass,0.9426,0,clean
GPS-002167,FC-002167,Andrews-Brown,WBB,WBB-CAR-003,petrol_saloon,2024-08-25,308.8,28.81,29.88,-1.07,pass,0.9437,0,clean
GPS-001702,FC-001702,Welch Long and Lawson,JKW,JKW-CAR-016,petrol_saloon,2024-07-05,211.0,19.7,20.42,-0.72,pass,0.9605,0,clean
GPS-001246,FC-001246,Evans PLC,WYC,WYC-SUV-007,petrol_suv,2024-04-14,354.4,50.35,52.27,-1.92,pass,0.9405,0,clean
GPS-000114,FC-000114,Chambers Inc,NAF,NAF-MTR-017,petrol_bike,2024-01-21,336.6,15.69,15.89,-0.2,pass,0.9547,0,clean
GPS-002821,FC-002821,Thomas Long and Mills,ELS,ELS-CAR-017,petrol_saloon,2024-09-24,41.5,3.91,4.02,-0.11,pass,0.9723,0,clean
GPS-000988,FC-000988,Robinson Horton and Smith,RNG,RNG-SUV-011,petrol_suv,2024-07-21,270.6,40.54,39.91,0.63,pass,0.9895,0,clean
GPS-000502,FC-000502,Ross Haynes and Bennett,QNG,QNG-TRK-004,diesel_truck,2024-11-28,407.5,130.22,134.64,-4.42,pass,0.9833,0,clean
GPS-002165,FC-002165,Andrews-Brown,WBB,WBB-TRK-019,diesel_truck,2024-01-28,140.5,45.47,46.42,-0.95,pass,0.9548,0,clean
GPS-001010,FC-001010,Berry-Bell,HEA,HEA-VAN-013,diesel_van,2024-03-26,271.5,34.17,33.64,0.53,pass,0.9834,0,clean
GPS-001199,FC-001199,Schofield Harris and Poole,WVH,WVH-SUV-020,petrol_suv,2024-09-05,293.5,43.85,43.29,0.56,pass,0.9749,0,clean
GPS-001395,FC-001395,Cook Ltd,TRS,TRS-SUV-014,petrol_suv,2024-11-02,364.0,53.74,53.69,0.05,pass,0.9807,0,clean
GPS-000590,FC-000590,Lynch-Patel,VUF,VUF-TRK-012,diesel_truck,2024-09-28,65.4,22.49,21.61,0.88,pass,0.9634,0,clean
GPS-000769,FC-000769,Hall PLC,LPJ,LPJ-CAR-023,petrol_saloon,2024-02-03,251.1,24.79,24.3,0.49,pass,0.9753,0,clean
GPS-000018,FC-000018,Brown Jones and Hughes,AHF,AHF-BUS-007,diesel_bus,2024-06-07,234.6,51.0,49.83,1.17,pass,0.9304,0,clean
GPS-001043,FC-001043,Richards Sykes and Peters,TNC,TNC-SUV-003,petrol_suv,2024-12-23,152.8,22.94,22.54,0.4,pass,0.9868,0,clean
GPS-001448,FC-001448,Moore-Barnes,IPF,IPF-VAN-018,diesel_van,2024-01-05,58.8,7.44,7.29,0.15,pass,0.9733,0,clean
GPS-002476,FC-002476,Smith-Brown,WJE,WJE-TRK-023,diesel_truck,2024-08-02,33.7,11.26,11.13,0.13,pass,0.9397,0,clean
GPS-000286,FC-000286,Clarke-Smith,USN,USN-TRK-019,diesel_truck,2024-09-23,148.6,50.01,49.1,0.91,pass,0.967,0,clean
GPS-002653,FC-002653,Bradley-Smith,DCO,DCO-CAR-010,petrol_saloon,2024-03-16,123.9,11.69,11.99,-0.3,pass,0.933,0,clean
GPS-000429,FC-000429,Rose-Newton,WWJ,WWJ-MTR-003,petrol_bike,2024-03-31,317.3,15.26,14.98,0.28,pass,0.9643,0,clean
GPS-001329,FC-001329,Holmes Group,ENP,ENP-SUV-018,petrol_suv,2024-06-25,382.8,58.4,56.46,1.94,pass,0.9794,0,clean
GPS-001979,FC-001979,Adams Shepherd and Wilson,EAK,EAK-4WD-005,petrol_4wd,2024-01-27,198.6,31.81,32.81,-1.0,pass,0.9302,0,clean
GPS-000670,FC-000670,Jones Fletcher and Sutton,KBX,KBX-4WD-001,petrol_4wd,2024-07-31,113.3,19.17,18.72,0.45,pass,0.964,0,clean
GPS-000032,FC-000032,Brown Jones and Hughes,AHF,AHF-4WD-008,petrol_4wd,2024-04-10,215.6,35.87,35.62,0.25,pass,0.9769,0,clean
GPS-001342,FC-001342,Holmes Group,ENP,ENP-MTR-002,petrol_bike,2024-05-21,189.9,8.98,8.96,0.02,pass,0.9736,0,clean
GPS-000723,FC-000723,Hughes-Baker,GGO,GGO-TRK-010,diesel_truck,2024-06-27,239.9,76.86,79.26,-2.4,pass,0.9356,0,clean
GPS-000952,FC-000952,Robinson Horton and Smith,RNG,RNG-CAR-009,petrol_saloon,2024-11-28,54.9,5.11,5.31,-0.2,pass,0.9406,0,clean
GPS-001915,FC-001915,Nicholson and Sons,EMF,EMF-4WD-002,petrol_4wd,2024-07-04,201.1,33.72,33.22,0.5,pass,0.9409,0,clean
GPS-002680,FC-002680,White-Kerr,PSF,PSF-4WD-022,petrol_4wd,2024-11-15,253.8,42.46,41.93,0.53,pass,0.9391,0,clean
GPS-000215,FC-000215,Patel LLC,SIE,SIE-CAR-004,petrol_saloon,2024-06-07,382.5,36.28,37.01,-0.73,pass,0.9535,0,clean
GPS-000990,FC-000990,Robinson Horton and Smith,RNG,RNG-TRK-016,diesel_truck,2024-08-01,154.9,51.33,51.18,0.15,pass,0.9346,0,clean
GPS-001165,FC-001165,Coates Chadwick and Williams,XPM,XPM-VAN-015,diesel_van,2024-08-27,124.4,15.83,15.41,0.42,pass,0.9681,0,clean
GPS-002807,FC-002807,Thomas Long and Mills,ELS,ELS-TRK-007,diesel_truck,2024-04-07,115.0,38.01,38.0,0.01,pass,0.9614,0,clean
GPS-002085,FC-002085,Richardson LLC,BIB,BIB-MTR-005,petrol_bike,2024-11-11,224.6,10.56,10.6,-0.04,pass,0.9845,0,clean
GPS-000327,FC-000327,Bibi-Goddard,OVQ,OVQ-CAR-009,petrol_saloon,2024-10-05,67.0,6.74,6.48,0.26,pass,0.9845,0,clean
GPS-000561,FC-000561,Scott-Walker,HYR,HYR-CAR-006,petrol_saloon,2024-05-14,363.0,35.91,35.12,0.79,pass,0.9734,0,clean
GPS-001384,FC-001384,Cook Ltd,TRS,TRS-SUV-014,petrol_suv,2024-06-30,261.6,38.59,38.59,0.0,pass,0.9544,0,clean
GPS-001725,FC-001725,Stevens and Sons,BSU,BSU-CAR-007,petrol_saloon,2024-12-13,101.8,10.25,9.85,0.4,pass,0.9606,0,clean
GPS-001087,FC-001087,Dobson Ltd,PDT,PDT-CAR-015,petrol_saloon,2024-06-24,205.4,20.5,19.87,0.63,pass,0.9575,0,clean
GPS-002932,FC-002932,Powell-Hill,BJY,BJY-SUV-001,petrol_suv,2024-08-11,106.0,16.19,15.64,0.55,pass,0.9362,0,clean
GPS-000342,FC-000342,Bibi-Goddard,OVQ,OVQ-CAR-013,petrol_saloon,2024-01-26,202.8,19.31,19.62,-0.31,pass,0.9619,0,clean
GPS-001654,FC-001654,Alexander Jenkins and Roberts,UUE,UUE-CAR-010,petrol_saloon,2024-08-16,75.0,7.03,7.26,-0.23,pass,0.9571,0,clean
GPS-000148,FC-000148,Hussain Wilson and Brown,FPV,FPV-VAN-019,diesel_van,2024-05-24,161.7,19.64,20.03,-0.39,pass,0.9533,0,clean
GPS-002352,FC-002352,Ali and Sons,KRH,KRH-TRK-001,diesel_truck,2024-06-30,385.7,127.44,127.44,0.0,pass,0.9748,0,clean
GPS-002425,FC-002425,Coates-Andrews,AQO,AQO-CAR-005,petrol_saloon,2024-11-24,318.8,31.23,30.85,0.38,pass,0.9382,0,clean
GPS-001108,FC-001108,Dobson Ltd,PDT,PDT-SUV-018,petrol_suv,2024-08-29,112.8,16.29,16.64,-0.35,pass,0.9589,0,clean
GPS-000849,FC-000849,Akhtar Inc,MTW,MTW-4WD-016,petrol_4wd,2024-08-17,125.8,21.29,20.78,0.51,pass,0.9347,0,clean
GPS-000967,FC-000967,Robinson Horton and Smith,RNG,RNG-SUV-012,petrol_suv,2024-09-12,310.4,44.21,45.78,-1.57,pass,0.9765,0,clean
GPS-001073,FC-001073,Richards Sykes and Peters,TNC,TNC-MTR-019,petrol_bike,2024-11-19,32.4,1.57,1.53,0.04,pass,0.9619,0,clean
GPS-002477,FC-002477,Smith-Brown,WJE,WJE-CAR-022,petrol_saloon,2024-08-30,302.1,28.79,29.23,-0.44,pass,0.9809,0,clean
GPS-001906,FC-001906,Nicholson and Sons,EMF,EMF-VAN-003,diesel_van,2024-03-21,330.6,39.52,40.96,-1.44,pass,0.9303,0,clean
GPS-000156,FC-000156,Hussain Wilson and Brown,FPV,FPV-CAR-011,petrol_saloon,2024-07-12,113.4,11.42,10.97,0.45,pass,0.9824,0,clean
GPS-000666,FC-000666,Jones Fletcher and Sutton,KBX,KBX-SUV-006,petrol_suv,2024-08-14,240.1,36.28,35.41,0.87,pass,0.9798,0,clean
GPS-000662,FC-000662,Jones Fletcher and Sutton,KBX,KBX-SUV-019,petrol_suv,2024-09-28,242.5,36.53,35.77,0.76,pass,0.9363,0,clean
GPS-001003,FC-001003,Berry-Bell,HEA,HEA-VAN-013,diesel_van,2024-06-06,185.0,23.06,22.92,0.14,pass,0.9443,0,clean
GPS-002354,FC-002354,Ali and Sons,KRH,KRH-CAR-007,petrol_saloon,2024-01-17,140.6,13.86,13.6,0.26,pass,0.9549,0,clean
GPS-002530,FC-002530,Clark-Webster,PZR,PZR-CAR-004,petrol_saloon,2024-01-28,85.4,8.24,8.26,-0.02,pass,0.9646,0,clean
GPS-000177,FC-000177,Hussain Wilson and Brown,FPV,FPV-CAR-014,petrol_saloon,2024-11-10,157.8,14.87,15.27,-0.4,pass,0.9884,0,clean
GPS-002669,FC-002669,White-Kerr,PSF,PSF-TRK-009,diesel_truck,2024-06-21,236.5,75.93,78.14,-2.21,pass,0.9457,0,clean
GPS-001880,FC-001880,Pearce Group,BZV,BZV-TRK-019,diesel_truck,2024-06-01,199.5,63.97,65.91,-1.94,pass,0.9868,0,clean
GPS-001525,FC-001525,Lawrence-Bibi,BQF,BQF-MTR-009,petrol_bike,2024-06-02,40.7,1.85,1.92,-0.07,pass,0.9477,0,clean
GPS-002832,FC-002832,Thomas Long and Mills,ELS,ELS-SUV-004,petrol_suv,2024-02-20,275.4,41.18,40.62,0.56,pass,0.936,0,clean
GPS-001204,FC-001204,Schofield Harris and Poole,WVH,WVH-4WD-018,petrol_4wd,2024-04-18,367.8,62.04,60.76,1.28,pass,0.9617,0,clean
GPS-000025,FC-000025,Brown Jones and Hughes,AHF,AHF-MTR-009,petrol_bike,2024-10-11,361.9,17.14,17.08,0.06,pass,0.9778,0,clean
GPS-002962,FC-002962,Powell-Hill,BJY,BJY-MTR-011,petrol_bike,2024-09-25,180.3,8.52,8.51,0.01,pass,0.9783,0,clean
GPS-002029,FC-002029,Cunningham and Sons,EHZ,EHZ-4WD-008,petrol_4wd,2024-03-20,155.1,25.85,25.62,0.23,pass,0.9461,0,clean
GPS-002090,FC-002090,Richardson LLC,BIB,BIB-MTR-005,petrol_bike,2024-04-13,307.6,14.73,14.52,0.21,pass,0.9427,0,clean
GPS-002617,FC-002617,Bradley-Smith,DCO,DCO-CAR-013,petrol_saloon,2024-05-04,294.7,28.46,28.52,-0.06,pass,0.9418,0,clean
GPS-000876,FC-000876,Ahmed and Sons,UKB,UKB-CAR-001,petrol_saloon,2024-08-10,351.8,33.83,34.04,-0.21,pass,0.9837,0,clean
GPS-002710,FC-002710,Sharpe Smith and Palmer,MXV,MXV-4WD-012,petrol_4wd,2024-05-03,289.8,48.97,47.87,1.1,pass,0.9815,0,clean
GPS-000939,FC-000939,Bishop Hamilton and Watkins,ZNZ,ZNZ-CAR-002,petrol_saloon,2024-03-05,313.3,29.6,30.31,-0.71,pass,0.9366,0,clean
GPS-002712,FC-002712,Sharpe Smith and Palmer,MXV,MXV-CAR-004,petrol_saloon,2024-02-23,365.6,35.34,35.38,-0.04,pass,0.98,0,clean
GPS-001553,FC-001553,Harvey Ltd,BGR,BGR-CAR-023,petrol_saloon,2024-05-22,250.5,24.38,24.24,0.14,pass,0.9502,0,clean
GPS-000347,FC-000347,Bibi-Goddard,OVQ,OVQ-CAR-015,petrol_saloon,2024-06-21,379.0,35.61,36.67,-1.06,pass,0.9555,0,clean
GPS-002765,FC-002765,Greenwood Thompson and Richards,VBI,VBI-TRK-010,diesel_truck,2024-10-03,300.8,97.82,99.38,-1.56,pass,0.9547,0,clean
GPS-002987,FC-002987,Boyle Inc,FGC,FGC-TRK-003,diesel_truck,2024-03-17,293.8,96.36,97.07,-0.71,pass,0.982,0,clean
GPS-001234,FC-001234,Evans PLC,WYC,WYC-CAR-002,petrol_saloon,2024-09-01,99.6,9.39,9.64,-0.25,pass,0.9469,0,clean
GPS-001927,FC-001927,Nicholson and Sons,EMF,EMF-TRK-004,diesel_truck,2024-03-30,323.6,110.82,106.92,3.9,pass,0.9463,0,clean
GPS-000386,FC-000386,Harrison-Taylor,EBR,EBR-SUV-009,petrol_suv,2024-04-18,227.5,33.98,33.56,0.42,pass,0.9855,0,clean
GPS-001830,FC-001830,Cartwright-Jones,MWB,MWB-CAR-008,petrol_saloon,2024-02-17,310.6,29.64,30.05,-0.41,pass,0.9672,0,clean
GPS-002280,FC-002280,Norris-Morris,QKP,QKP-4WD-003,petrol_4wd,2024-03-25,195.7,32.6,32.33,0.27,pass,0.9771,0,clean
GPS-002563,FC-002563,Clark-Webster,PZR,PZR-CAR-014,petrol_saloon,2024-02-10,302.8,28.83,29.3,-0.47,pass,0.9723,0,clean
GPS-002209,FC-002209,Williams Gibson and Ford,DXG,DXG-VAN-022,diesel_van,2024-10-10,84.5,10.56,10.47,0.09,pass,0.969,0,clean
GPS-000244,FC-000244,Carr-Matthews,CCW,CCW-4WD-016,petrol_4wd,2024-04-15,327.8,56.02,54.15,1.87,pass,0.9598,0,clean
GPS-002099,FC-002099,Richardson LLC,BIB,BIB-MTR-007,petrol_bike,2024-11-16,113.8,5.43,5.37,0.06,pass,0.9324,0,clean
GPS-001827,FC-001827,Cartwright-Jones,MWB,MWB-TRK-005,diesel_truck,2024-08-09,268.7,90.92,88.78,2.14,pass,0.9717,0,clean
GPS-000937,FC-000937,Bishop Hamilton and Watkins,ZNZ,ZNZ-MTR-004,petrol_bike,2024-12-22,87.7,4.01,4.14,-0.13,pass,0.9615,0,clean
GPS-001690,FC-001690,Welch Long and Lawson,JKW,JKW-MTR-006,petrol_bike,2024-10-22,156.0,7.11,7.36,-0.25,pass,0.9795,0,clean
GPS-002594,FC-002594,Jones Group,HRY,HRY-SUV-002,petrol_suv,2024-04-05,326.1,50.08,48.1,1.98,pass,0.9889,0,clean
GPS-000313,FC-000313,Clarke-Smith,USN,USN-CAR-002,petrol_saloon,2024-04-23,368.7,34.38,35.68,-1.3,pass,0.9309,0,clean
GPS-001460,FC-001460,Moore-Barnes,IPF,IPF-CAR-012,petrol_saloon,2024-08-10,97.1,9.27,9.4,-0.13,pass,0.9811,0,clean
GPS-002940,FC-002940,Powell-Hill,BJY,BJY-TRK-020,diesel_truck,2024-09-13,358.3,118.61,118.38,0.23,pass,0.9773,0,clean
GPS-002120,FC-002120,Dodd-Carroll,XNB,XNB-TRK-006,diesel_truck,2024-01-08,278.6,90.45,92.05,-1.6,pass,0.9345,0,clean
GPS-001333,FC-001333,Holmes Group,ENP,ENP-CAR-017,petrol_saloon,2024-02-04,309.4,30.48,29.94,0.54,pass,0.9699,0,clean
GPS-000969,FC-000969,Robinson Horton and Smith,RNG,RNG-MTR-008,petrol_bike,2024-10-11,80.8,3.96,3.81,0.15,pass,0.9653,0,clean
GPS-001455,FC-001455,Moore-Barnes,IPF,IPF-CAR-009,petrol_saloon,2024-05-19,189.6,18.93,18.35,0.58,pass,0.9467,0,clean
GPS-000661,FC-000661,Jones Fletcher and Sutton,KBX,KBX-4WD-011,petrol_4wd,2024-12-05,308.1,49.83,50.9,-1.07,pass,0.953,0,clean
GPS-001935,FC-001935,Nicholson and Sons,EMF,EMF-4WD-002,petrol_4wd,2024-10-19,374.6,63.33,61.88,1.45,pass,0.9878,0,clean
GPS-000936,FC-000936,Bishop Hamilton and Watkins,ZNZ,ZNZ-TRK-010,diesel_truck,2024-03-10,275.7,91.81,91.09,0.72,pass,0.9693,0,clean
GPS-000371,FC-000371,Harrison-Taylor,EBR,EBR-TRK-007,diesel_truck,2024-11-06,141.8,47.62,46.85,0.77,pass,0.956,0,clean
GPS-000567,FC-000567,Scott-Walker,HYR,HYR-VAN-001,diesel_van,2024-04-17,139.6,16.98,17.3,-0.32,pass,0.9704,0,clean
GPS-001974,FC-001974,Adams Shepherd and Wilson,EAK,EAK-SUV-001,petrol_suv,2024-03-28,378.0,54.53,55.75,-1.22,pass,0.9625,0,clean
GPS-001855,FC-001855,Pearce Group,BZV,BZV-4WD-003,petrol_4wd,2024-05-18,397.2,63.46,65.62,-2.16,pass,0.9724,0,clean
GPS-001025,FC-001025,Berry-Bell,HEA,HEA-SUV-007,petrol_suv,2024-04-14,109.6,16.61,16.17,0.44,pass,0.9671,0,clean
GPS-000825,FC-000825,Akhtar Inc,MTW,MTW-VAN-024,diesel_van,2024-10-02,363.8,46.49,45.07,1.42,pass,0.9753,0,clean
GPS-000983,FC-000983,Robinson Horton and Smith,RNG,RNG-BUS-006,diesel_bus,2024-12-16,380.5,78.79,80.82,-2.03,pass,0.9733,0,clean
GPS-002440,FC-002440,Farrell Smith and Foster,NND,NND-4WD-025,petrol_4wd,2024-03-21,288.4,49.17,47.64,1.53,pass,0.9682,0,clean
GPS-002081,FC-002081,Richardson LLC,BIB,BIB-CAR-006,petrol_saloon,2024-03-03,207.3,20.05,20.06,-0.01,pass,0.986,0,clean
GPS-001646,FC-001646,Alexander Jenkins and Roberts,UUE,UUE-4WD-020,petrol_4wd,2024-07-12,132.8,22.23,21.94,0.29,pass,0.9514,0,clean
GPS-002596,FC-002596,Jones Group,HRY,HRY-4WD-001,petrol_4wd,2024-03-16,61.4,9.82,10.14,-0.32,pass,0.9677,0,clean
GPS-002258,FC-002258,Norris-Morris,QKP,QKP-CAR-006,petrol_saloon,2024-11-08,45.2,4.54,4.37,0.17,pass,0.9467,0,clean
GPS-002131,FC-002131,Dodd-Carroll,XNB,XNB-MTR-023,petrol_bike,2024-03-14,393.0,18.09,18.55,-0.46,pass,0.9305,0,clean
GPS-000814,FC-000814,Akhtar Inc,MTW,MTW-SUV-023,petrol_suv,2024-12-19,245.8,35.56,36.26,-0.7,pass,0.9379,0,clean
GPS-001793,FC-001793,Palmer Carter and Sutton,END,END-SUV-006,petrol_suv,2024-10-09,343.0,50.4,50.59,-0.19,pass,0.9496,0,clean
GPS-001431,FC-001431,Stanley Inc,LND,LND-SUV-028,petrol_suv,2024-01-20,215.3,30.79,31.76,-0.97,pass,0.9388,0,clean
GPS-000779,FC-000779,Hall PLC,LPJ,LPJ-VAN-020,diesel_van,2024-07-08,296.7,37.2,36.76,0.44,pass,0.9677,0,clean
GPS-001750,FC-001750,Stevens and Sons,BSU,BSU-MTR-001,petrol_bike,2024-01-29,371.7,16.91,17.54,-0.63,pass,0.9469,0,clean
GPS-001321,FC-001321,Holmes Group,ENP,ENP-BUS-016,diesel_bus,2024-03-17,233.0,48.02,49.49,-1.47,pass,0.9821,0,clean
GPS-002118,FC-002118,Dodd-Carroll,XNB,XNB-VAN-003,diesel_van,2024-09-03,75.0,9.06,9.29,-0.23,pass,0.9312,0,clean
GPS-002886,FC-002886,Smith Cooke and Crawford,AJO,AJO-CAR-009,petrol_saloon,2024-10-01,294.4,27.5,28.49,-0.99,pass,0.9754,0,clean
GPS-001053,FC-001053,Richards Sykes and Peters,TNC,TNC-SUV-009,petrol_suv,2024-07-10,255.6,38.94,37.7,1.24,pass,0.9662,0,clean
GPS-002334,FC-002334,Hicks Harvey and Lowe,YFS,YFS-CAR-003,petrol_saloon,2024-11-26,194.7,18.94,18.84,0.1,pass,0.9398,0,clean
GPS-001014,FC-001014,Berry-Bell,HEA,HEA-VAN-020,diesel_van,2024-07-01,350.6,43.0,43.44,-0.44,pass,0.9739,0,clean
GPS-001929,FC-001929,Nicholson and Sons,EMF,EMF-CAR-001,petrol_saloon,2024-01-13,89.7,8.62,8.68,-0.06,pass,0.9696,0,clean
GPS-001402,FC-001402,Stanley Inc,LND,LND-BUS-010,diesel_bus,2024-07-12,174.5,36.9,37.06,-0.16,pass,0.9594,0,clean
GPS-001823,FC-001823,Cartwright-Jones,MWB,MWB-CAR-006,petrol_saloon,2024-01-23,145.3,14.26,14.06,0.2,pass,0.9349,0,clean
GPS-002260,FC-002260,Norris-Morris,QKP,QKP-CAR-006,petrol_saloon,2024-09-04,144.8,13.79,14.01,-0.22,pass,0.9715,0,clean
GPS-000127,FC-000127,Chambers Inc,NAF,NAF-CAR-021,petrol_saloon,2024-08-24,224.9,22.0,21.76,0.24,pass,0.9411,0,clean
GPS-002104,FC-002104,Richardson LLC,BIB,BIB-SUV-003,petrol_suv,2024-01-31,403.6,58.0,59.53,-1.53,pass,0.9427,0,clean
GPS-001348,FC-001348,Holmes Group,ENP,ENP-SUV-018,petrol_suv,2024-01-05,157.3,23.33,23.2,0.13,pass,0.9396,0,clean
GPS-000356,FC-000356,Bibi-Goddard,OVQ,OVQ-CAR-003,petrol_saloon,2024-03-05,278.7,27.68,26.97,0.71,pass,0.9786,0,clean
GPS-000828,FC-000828,Akhtar Inc,MTW,MTW-4WD-016,petrol_4wd,2024-03-18,234.9,40.2,38.81,1.39,pass,0.9727,0,clean
GPS-001640,FC-001640,Alexander Jenkins and Roberts,UUE,UUE-CAR-024,petrol_saloon,2024-11-19,363.2,34.82,35.14,-0.32,pass,0.9429,0,clean
GPS-000985,FC-000985,Robinson Horton and Smith,RNG,RNG-MTR-005,petrol_bike,2024-05-06,42.9,2.11,2.02,0.09,pass,0.9451,0,clean
GPS-000363,FC-000363,Harrison-Taylor,EBR,EBR-SUV-009,petrol_suv,2024-05-29,395.9,57.76,58.4,-0.64,pass,0.9489,0,clean
GPS-000346,FC-000346,Bibi-Goddard,OVQ,OVQ-TRK-017,diesel_truck,2024-04-20,214.5,71.38,70.87,0.51,pass,0.9659,0,clean
GPS-002555,FC-002555,Clark-Webster,PZR,PZR-SUV-018,petrol_suv,2024-06-06,346.5,49.91,51.11,-1.2,pass,0.9596,0,clean
GPS-000712,FC-000712,Butler Carter and Norton,FMX,FMX-MTR-010,petrol_bike,2024-08-25,69.8,3.25,3.29,-0.04,pass,0.9789,0,clean
GPS-002074,FC-002074,Richardson LLC,BIB,BIB-TRK-008,diesel_truck,2024-09-09,308.0,99.86,101.76,-1.9,pass,0.9625,0,clean
GPS-000011,FC-000011,Brown Jones and Hughes,AHF,AHF-MTR-006,petrol_bike,2024-10-30,171.9,8.08,8.11,-0.03,pass,0.9771,0,clean
GPS-002429,FC-002429,Coates-Andrews,AQO,AQO-MTR-001,petrol_bike,2024-07-08,376.1,18.03,17.75,0.28,pass,0.9797,0,clean
GPS-001835,FC-001835,Cartwright-Jones,MWB,MWB-CAR-004,petrol_saloon,2024-05-07,130.3,12.37,12.61,-0.24,pass,0.9306,0,clean
GPS-000794,FC-000794,Hall PLC,LPJ,LPJ-SUV-013,petrol_suv,2024-06-11,305.6,43.95,45.08,-1.13,pass,0.9433,0,clean
GPS-002780,FC-002780,Greenwood Thompson and Richards,VBI,VBI-TRK-010,diesel_truck,2024-05-17,235.5,77.81,77.81,0.0,pass,0.9619,0,clean
GPS-000095,FC-000095,Chambers Inc,NAF,NAF-MTR-020,petrol_bike,2024-08-27,324.7,15.17,15.33,-0.16,pass,0.9564,0,clean
GPS-000130,FC-000130,Chambers Inc,NAF,NAF-SUV-004,petrol_suv,2024-07-07,187.3,26.84,27.63,-0.79,pass,0.9571,0,clean
GPS-003004,FC-003004,Boyle Inc,FGC,FGC-TRK-002,diesel_truck,2024-12-26,153.6,49.07,50.75,-1.68,pass,0.9429,0,clean
GPS-001901,FC-001901,Nicholson and Sons,EMF,EMF-4WD-002,petrol_4wd,2024-06-15,331.8,53.68,54.81,-1.13,pass,0.9595,0,clean
GPS-002408,FC-002408,Coates-Andrews,AQO,AQO-SUV-003,petrol_suv,2024-11-23,211.0,31.12,31.12,-0.0,pass,0.946,0,clean
GPS-001933,FC-001933,Nicholson and Sons,EMF,EMF-SUV-005,petrol_suv,2024-02-17,99.9,14.67,14.74,-0.07,pass,0.9386,0,clean
GPS-002855,FC-002855,Thompson Ltd,CYR,CYR-CAR-003,petrol_saloon,2024-05-21,324.3,30.93,31.38,-0.45,pass,0.9353,0,clean
GPS-001866,FC-001866,Pearce Group,BZV,BZV-MTR-016,petrol_bike,2024-09-05,63.3,3.03,2.99,0.04,pass,0.9432,0,clean
GPS-001659,FC-001659,Alexander Jenkins and Roberts,UUE,UUE-TRK-017,diesel_truck,2024-07-09,215.1,73.18,71.07,2.11,pass,0.9301,0,clean
GPS-000517,FC-000517,Ross Haynes and Bennett,QNG,QNG-SUV-023,petrol_suv,2024-02-18,220.7,31.76,32.55,-0.79,pass,0.9398,0,clean
GPS-001858,FC-001858,Pearce Group,BZV,BZV-CAR-012,petrol_saloon,2024-05-27,186.1,17.47,18.01,-0.54,pass,0.9732,0,clean
GPS-001278,FC-001278,Glover Ltd,ZND,ZND-4WD-007,petrol_4wd,2024-03-31,321.7,51.78,53.14,-1.36,pass,0.9452,0,clean
GPS-000951,FC-000951,Robinson Horton and Smith,RNG,RNG-TRK-007,diesel_truck,2024-11-25,117.5,37.46,38.82,-1.36,pass,0.955,0,clean
GPS-001121,FC-001121,Dobson Ltd,PDT,PDT-SUV-019,petrol_suv,2024-02-28,76.5,11.2,11.28,-0.08,pass,0.9557,0,clean
GPS-000420,FC-000420,Rose-Newton,WWJ,WWJ-CAR-009,petrol_saloon,2024-02-16,317.2,30.19,30.69,-0.5,pass,0.9428,0,clean
