travel_record_id,company_name,nse_code,sector,travel_date,month,quarter,origin_airport,destination_airport,flight_type,cabin_class,passengers,distance_km,ef_kgco2e_per_pkm,rfi_factor,emission_kgco2e,emission_tco2e,scope,category,data_source,cost_ksh,extraction_confidence,anomaly_flag,fy_year
TRV-001230,Dixon PLC,LHJ,Manufacturing,2024-05-22,5,2,NBO,ADD,short_haul,economy,2,2082,0.3002,1.9,1250.033,1.250033,Scope 3,Cat 6 — Business travel,SAP travel booking export,25936.45,0.9646,0,2024
TRV-001180,Howell Hyde and Duncan,JRG,Insurance,2024-12-16,12,4,NBO,ADD,short_haul,economy,1,1238,0.3002,1.9,371.648,0.371648,Scope 3,Cat 6 — Business travel,SAP travel booking export,5785.42,0.9108,0,2024
TRV-001290,Morris Parker and Gray,HFD,Retail & FMCG,2024-08-14,8,3,NBO,DAR,short_haul,economy,1,2169,0.3002,1.9,651.134,0.651134,Scope 3,Cat 6 — Business travel,SAP travel booking export,12334.42,0.9379,0,2024
TRV-000484,Black Walker and Williams,TZV,Insurance,2024-09-02,9,3,NBO,ADD,short_haul,economy,1,517,0.3002,1.9,155.203,0.155203,Scope 3,Cat 6 — Business travel,SAP travel booking export,3063.53,0.953,0,2024
TRV-000469,Palmer Thomas and Johnson,CCY,Manufacturing,2024-05-10,5,2,NBO,MBA,short_haul,economy,2,2035,0.3002,1.9,1221.814,1.221814,Scope 3,Cat 6 — Business travel,SAP travel booking export,29632.46,0.9325,0,2024
TRV-000025,Patel and Sons,TMF,Construction,2024-12-01,12,4,NBO,DAR,short_haul,economy,3,2490,0.3002,1.9,2242.494,2.242494,Scope 3,Cat 6 — Business travel,SAP travel booking export,68575.06,0.9212,0,2024
TRV-000818,Thompson Inc,BOW,Agriculture,2024-09-10,9,3,NBO,DAR,short_haul,economy,3,2318,0.3002,1.9,2087.591,2.087591,Scope 3,Cat 6 — Business travel,SAP travel booking export,76028.13,0.9242,0,2024
TRV-000843,James-Harding,MXG,Healthcare,2024-10-08,10,4,NBO,ELD,short_haul,economy,2,2758,0.3002,1.9,1655.903,1.655903,Scope 3,Cat 6 — Business travel,SAP travel booking export,53182.54,0.9044,0,2024
TRV-000939,Watson-Willis,IBK,Energy & Petroleum,2024-09-21,9,3,NBO,KIS,short_haul,economy,3,2308,0.3002,1.9,2078.585,2.078585,Scope 3,Cat 6 — Business travel,SAP travel booking export,74939.9,0.9751,0,2024
TRV-001135,Webb Hammond and Barker,BUW,Healthcare,2024-03-12,3,1,NBO,CPT,long_haul,economy,1,6667,0.3705,1.9,2470.124,2.470124,Scope 3,Cat 6 — Business travel,SAP travel booking export,44880.41,0.9513,0,2024
TRV-000367,Mann Burton and Williams,SUH,Retail & FMCG,2024-02-27,2,1,NBO,LHR,long_haul,economy,2,6205,0.3705,1.9,4597.905,4.597905,Scope 3,Cat 6 — Business travel,SAP travel booking export,103970.88,0.9275,0,2024
TRV-000506,Connor PLC,XEX,Banking & Finance,2024-06-02,6,2,NBO,DAR,short_haul,economy,1,2865,0.3002,1.9,860.073,0.860073,Scope 3,Cat 6 — Business travel,SAP travel booking export,21456.81,0.9111,0,2024
TRV-001255,Hardy Mills and Roberts,WGX,Agriculture,2024-07-05,7,3,NBO,MBA,short_haul,economy,2,2045,0.3002,1.9,1227.818,1.227818,Scope 3,Cat 6 — Business travel,SAP travel booking export,48694.38,0.9686,0,2024
TRV-000384,Vaughan Quinn and Ford,BVM,Real Estate,2024-11-12,11,4,NBO,DAR,short_haul,economy,3,814,0.3002,1.9,733.088,0.733088,Scope 3,Cat 6 — Business travel,SAP travel booking export,17544.0,0.9093,0,2024
TRV-000735,White Martin and Edwards,LJB,Retail & FMCG,2024-12-06,12,4,NBO,ELD,short_haul,economy,3,2901,0.3002,1.9,2612.641,2.612641,Scope 3,Cat 6 — Business travel,SAP travel booking export,52991.19,0.9633,0,2024
TRV-000718,Patel Woodward and Saunders,JXW,Insurance,2024-08-15,8,3,NBO,KIS,short_haul,economy,3,1577,0.3002,1.9,1420.246,1.420246,Scope 3,Cat 6 — Business travel,SAP travel booking export,45218.89,0.9108,0,2024
TRV-001194,Moore Group,PMD,Telecommunications,2024-10-27,10,4,NBO,DAR,short_haul,economy,1,1149,0.3002,1.9,344.93,0.34493,Scope 3,Cat 6 — Business travel,SAP travel booking export,13764.88,0.9358,0,2024
TRV-000455,Haynes-Coates,QKB,Healthcare,2024-11-19,11,4,NBO,DXB,long_haul,economy,3,7370,0.3705,1.9,8191.755,8.191755,Scope 3,Cat 6 — Business travel,SAP travel booking export,192757.61,0.9384,0,2024
TRV-000265,Connor Cameron and Hawkins,PAQ,Energy & Petroleum,2024-07-23,7,3,NBO,DAR,short_haul,economy,2,2535,0.3002,1.9,1522.014,1.522014,Scope 3,Cat 6 — Business travel,SAP travel booking export,51054.45,0.9579,0,2024
TRV-000947,Jones-Thorpe,XMD,Banking & Finance,2024-10-17,10,4,NBO,DAR,short_haul,economy,1,1861,0.3002,1.9,558.672,0.558672,Scope 3,Cat 6 — Business travel,SAP travel booking export,13781.68,0.944,0,2024
TRV-000233,Wood-Green,KSC,Agriculture,2024-11-11,11,4,NBO,DXB,long_haul,economy,3,5904,0.3705,1.9,6562.296,6.562296,Scope 3,Cat 6 — Business travel,SAP travel booking export,108780.81,0.9652,0,2024
TRV-000445,Haynes-Coates,QKB,Healthcare,2024-01-21,1,1,NBO,CPT,long_haul,economy,1,8100,0.3705,1.9,3001.05,3.00105,Scope 3,Cat 6 — Business travel,SAP travel booking export,81114.99,0.9177,0,2024
TRV-000396,Vaughan Quinn and Ford,BVM,Real Estate,2024-06-11,6,2,NBO,ADD,short_haul,economy,3,2902,0.3002,1.9,2613.541,2.613541,Scope 3,Cat 6 — Business travel,SAP travel booking export,65274.23,0.9389,0,2024
TRV-000927,Watson-Willis,IBK,Energy & Petroleum,2024-07-06,7,3,NBO,ADD,short_haul,economy,3,1449,0.3002,1.9,1304.969,1.304969,Scope 3,Cat 6 — Business travel,SAP travel booking export,36053.55,0.9431,0,2024
TRV-000177,Clark-Hudson,LQE,Banking & Finance,2024-09-07,9,3,NBO,CPT,long_haul,economy,1,9240,0.3705,1.9,3423.42,3.42342,Scope 3,Cat 6 — Business travel,SAP travel booking export,81094.56,0.9545,0,2024
TRV-000019,Tomlinson-Potter,TBF,Construction,2024-01-16,1,1,NBO,LHR,long_haul,economy,3,10942,0.3705,1.9,12162.033,12.162033,Scope 3,Cat 6 — Business travel,SAP travel booking export,153567.31,0.9739,0,2024
TRV-001177,Howell Hyde and Duncan,JRG,Insurance,2024-09-22,9,3,NBO,CPT,long_haul,economy,1,7626,0.3705,1.9,2825.433,2.825433,Scope 3,Cat 6 — Business travel,SAP travel booking export,61047.92,0.9526,0,2024
TRV-001109,Shah Hayward and Smith,PFT,Banking & Finance,2024-03-08,3,1,NBO,DAR,short_haul,economy,2,2564,0.3002,1.9,1539.426,1.539426,Scope 3,Cat 6 — Business travel,SAP travel booking export,28736.24,0.9053,0,2024
TRV-001280,Giles Doyle and Tyler,NBX,Construction,2024-07-11,7,3,NBO,JNB,long_haul,business,1,10636,0.8151,1.9,8669.404,8.669404,Scope 3,Cat 6 — Business travel,SAP travel booking export,108083.33,0.9242,0,2024
TRV-000899,Lawrence-Hurst,FVI,Telecommunications,2024-03-27,3,1,NBO,ADD,short_haul,economy,3,2167,0.3002,1.9,1951.6,1.9516,Scope 3,Cat 6 — Business travel,SAP travel booking export,62807.97,0.9104,0,2024
TRV-000596,Phillips Inc,FGL,Construction,2024-02-04,2,1,NBO,MBA,short_haul,economy,2,2650,0.3002,1.9,1591.06,1.59106,Scope 3,Cat 6 — Business travel,SAP travel booking export,33661.03,0.9379,0,2024
TRV-000062,Hussain Begum and Graham,RCA,Healthcare,2024-01-15,1,1,NBO,DAR,short_haul,economy,1,598,0.3002,1.9,179.52,0.17952,Scope 3,Cat 6 — Business travel,SAP travel booking export,5060.44,0.9628,0,2024
TRV-000273,Connor Cameron and Hawkins,PAQ,Energy & Petroleum,2024-04-19,4,2,NBO,KIS,short_haul,economy,3,1753,0.3002,1.9,1578.752,1.578752,Scope 3,Cat 6 — Business travel,SAP travel booking export,36138.83,0.9562,0,2024
TRV-001086,Fletcher Ltd,FLB,Insurance,2024-11-27,11,4,NBO,LHR,long_haul,business,2,6194,0.8151,1.9,10097.459,10.097459,Scope 3,Cat 6 — Business travel,SAP travel booking export,58820.1,0.9638,0,2024
TRV-001261,Giles Doyle and Tyler,NBX,Construction,2024-12-02,12,4,NBO,DAR,short_haul,economy,1,2001,0.3002,1.9,600.7,0.6007,Scope 3,Cat 6 — Business travel,SAP travel booking export,21478.0,0.9231,0,2024
TRV-000279,Connor Cameron and Hawkins,PAQ,Energy & Petroleum,2024-06-25,6,2,NBO,DAR,short_haul,economy,3,346,0.3002,1.9,311.608,0.311608,Scope 3,Cat 6 — Business travel,SAP travel booking export,7511.61,0.9581,0,2024
TRV-001042,Coles Lee and Smith,TSL,Real Estate,2024-06-16,6,2,NBO,CPT,long_haul,business,2,5164,0.8151,1.9,8418.353,8.418353,Scope 3,Cat 6 — Business travel,SAP travel booking export,120420.54,0.9567,0,2024
TRV-000695,Jackson-Bradshaw,EFV,Retail & FMCG,2024-03-17,3,1,NBO,ADD,short_haul,economy,3,449,0.3002,1.9,404.369,0.404369,Scope 3,Cat 6 — Business travel,SAP travel booking export,14299.3,0.9021,0,2024
TRV-000369,Mann Burton and Williams,SUH,Retail & FMCG,2024-05-19,5,2,NBO,CPT,long_haul,economy,3,4930,0.3705,1.9,5479.695,5.479695,Scope 3,Cat 6 — Business travel,SAP travel booking export,68101.66,0.9292,0,2024
TRV-001236,Dixon PLC,LHJ,Manufacturing,2024-11-02,11,4,NBO,JNB,long_haul,economy,3,10004,0.3705,1.9,11119.446,11.119446,Scope 3,Cat 6 — Business travel,SAP travel booking export,310107.56,0.9478,0,2024
TRV-000037,Patel and Sons,TMF,Construction,2024-02-10,2,1,NBO,KIS,short_haul,economy,1,2913,0.3002,1.9,874.483,0.874483,Scope 3,Cat 6 — Business travel,SAP travel booking export,28005.79,0.9747,0,2024
TRV-000736,White Martin and Edwards,LJB,Retail & FMCG,2024-03-21,3,1,NBO,KIS,short_haul,economy,3,2724,0.3002,1.9,2453.234,2.453234,Scope 3,Cat 6 — Business travel,SAP travel booking export,52623.17,0.9754,0,2024
TRV-001192,Moore Group,PMD,Telecommunications,2024-01-05,1,1,NBO,ELD,short_haul,economy,1,876,0.3002,1.9,262.975,0.262975,Scope 3,Cat 6 — Business travel,SAP travel booking export,5335.45,0.9502,0,2024
TRV-000663,White-Moore,OBE,Healthcare,2024-08-16,8,3,NBO,KIS,short_haul,economy,2,1359,0.3002,1.9,815.944,0.815944,Scope 3,Cat 6 — Business travel,SAP travel booking export,24048.4,0.9486,0,2024
TRV-000895,Lawrence-Hurst,FVI,Telecommunications,2024-02-12,2,1,NBO,DAR,short_haul,economy,3,2155,0.3002,1.9,1940.793,1.940793,Scope 3,Cat 6 — Business travel,SAP travel booking export,52983.11,0.9143,0,2024
TRV-000964,Williams LLC,ANQ,Banking & Finance,2024-03-04,3,1,NBO,CPT,long_haul,economy,3,6892,0.3705,1.9,7660.458,7.660458,Scope 3,Cat 6 — Business travel,SAP travel booking export,232220.12,0.9555,0,2024
TRV-000548,Abbott Jarvis and Hall,TPV,Retail & FMCG,2024-08-21,8,3,NBO,KIS,short_haul,economy,1,1909,0.3002,1.9,573.082,0.573082,Scope 3,Cat 6 — Business travel,SAP travel booking export,11940.56,0.9486,0,2024
TRV-001071,Burton Inc,DLX,Construction,2024-05-18,5,2,NBO,DAR,short_haul,economy,2,491,0.3002,1.9,294.796,0.294796,Scope 3,Cat 6 — Business travel,SAP travel booking export,8332.72,0.9301,0,2024
TRV-000689,Jackson-Bradshaw,EFV,Retail & FMCG,2024-02-26,2,1,NBO,ADD,short_haul,economy,2,377,0.3002,1.9,226.351,0.226351,Scope 3,Cat 6 — Business travel,SAP travel booking export,3698.72,0.909,0,2024
TRV-000739,White Martin and Edwards,LJB,Retail & FMCG,2024-01-17,1,1,NBO,CPT,long_haul,economy,1,4940,0.3705,1.9,1830.27,1.83027,Scope 3,Cat 6 — Business travel,SAP travel booking export,49782.21,0.9012,0,2024
TRV-000192,Dickinson Burgess and Fleming,NSF,Telecommunications,2024-10-21,10,4,NBO,ELD,short_haul,economy,1,2199,0.3002,1.9,660.14,0.66014,Scope 3,Cat 6 — Business travel,SAP travel booking export,10128.88,0.9659,0,2024
TRV-000457,Haynes-Coates,QKB,Healthcare,2024-12-13,12,4,NBO,JNB,long_haul,economy,1,9775,0.3705,1.9,3621.638,3.621638,Scope 3,Cat 6 — Business travel,SAP travel booking export,85061.22,0.9701,0,2024
TRV-000394,Vaughan Quinn and Ford,BVM,Real Estate,2024-02-10,2,1,NBO,MBA,short_haul,economy,2,2865,0.3002,1.9,1720.146,1.720146,Scope 3,Cat 6 — Business travel,SAP travel booking export,50701.23,0.9624,0,2024
TRV-000676,White-Moore,OBE,Healthcare,2024-05-01,5,2,NBO,JNB,long_haul,economy,1,7412,0.3705,1.9,2746.146,2.746146,Scope 3,Cat 6 — Business travel,SAP travel booking export,80679.21,0.9572,0,2024
TRV-000761,Alexander-Rogers,PIF,Energy & Petroleum,2024-02-13,2,1,NBO,MBA,short_haul,economy,3,1907,0.3002,1.9,1717.444,1.717444,Scope 3,Cat 6 — Business travel,SAP travel booking export,25908.53,0.9701,0,2024
TRV-001320,Jones-Curtis,HOD,Manufacturing,2024-03-10,3,1,NBO,MBA,short_haul,economy,1,1049,0.3002,1.9,314.91,0.31491,Scope 3,Cat 6 — Business travel,SAP travel booking export,5604.48,0.9053,0,2024
TRV-000729,White Martin and Edwards,LJB,Retail & FMCG,2024-02-13,2,1,NBO,MBA,short_haul,economy,1,2398,0.3002,1.9,719.88,0.71988,Scope 3,Cat 6 — Business travel,SAP travel booking export,14484.33,0.947,0,2024
TRV-000420,Shah Griffiths and Walker,ROY,Healthcare,2024-06-10,6,2,NBO,ADD,short_haul,economy,2,1272,0.3002,1.9,763.709,0.763709,Scope 3,Cat 6 — Business travel,SAP travel booking export,15020.46,0.9783,0,2024
TRV-000376,Mann Burton and Williams,SUH,Retail & FMCG,2024-04-11,4,2,NBO,MBA,short_haul,economy,3,1602,0.3002,1.9,1442.761,1.442761,Scope 3,Cat 6 — Business travel,SAP travel booking export,25563.82,0.948,0,2024
TRV-000413,Shah Griffiths and Walker,ROY,Healthcare,2024-02-19,2,1,NBO,KIS,short_haul,economy,3,1386,0.3002,1.9,1248.232,1.248232,Scope 3,Cat 6 — Business travel,SAP travel booking export,29063.22,0.9776,0,2024
TRV-000075,Hussain Begum and Graham,RCA,Healthcare,2024-08-21,8,3,NBO,KIS,short_haul,economy,2,1629,0.3002,1.9,978.052,0.978052,Scope 3,Cat 6 — Business travel,SAP travel booking export,30354.69,0.9667,0,2024
TRV-001257,Hardy Mills and Roberts,WGX,Agriculture,2024-01-28,1,1,NBO,DXB,long_haul,business,3,4218,0.8151,1.9,10314.275,10.314275,Scope 3,Cat 6 — Business travel,SAP travel booking export,141914.23,0.9484,0,2024
TRV-001053,Coles Lee and Smith,TSL,Real Estate,2024-01-20,1,1,NBO,KIS,short_haul,economy,3,2287,0.3002,1.9,2059.672,2.059672,Scope 3,Cat 6 — Business travel,SAP travel booking export,36466.22,0.9737,0,2024
TRV-000501,Connor PLC,XEX,Banking & Finance,2024-04-20,4,2,NBO,DAR,short_haul,economy,1,536,0.3002,1.9,160.907,0.160907,Scope 3,Cat 6 — Business travel,SAP travel booking export,4972.3,0.9308,0,2024
TRV-000826,Tomlinson LLC,IQO,Construction,2024-04-09,4,2,NBO,DAR,short_haul,economy,3,1269,0.3002,1.9,1142.861,1.142861,Scope 3,Cat 6 — Business travel,SAP travel booking export,39594.87,0.9353,0,2024
TRV-001008,Day-Robinson,AUF,Energy & Petroleum,2024-09-13,9,3,NBO,ELD,short_haul,economy,1,774,0.3002,1.9,232.355,0.232355,Scope 3,Cat 6 — Business travel,SAP travel booking export,7440.85,0.9799,0,2024
TRV-000617,Palmer Nelson and Nolan,FEV,Manufacturing,2024-02-09,2,1,NBO,LHR,long_haul,economy,3,8999,0.3705,1.9,10002.388,10.002388,Scope 3,Cat 6 — Business travel,SAP travel booking export,307228.19,0.9439,0,2024
TRV-000115,Stanley Hall and Hill,LBD,Construction,2024-09-03,9,3,NBO,MBA,short_haul,economy,2,2227,0.3002,1.9,1337.091,1.337091,Scope 3,Cat 6 — Business travel,SAP travel booking export,34571.79,0.9045,0,2024
TRV-000418,Shah Griffiths and Walker,ROY,Healthcare,2024-06-11,6,2,NBO,DAR,short_haul,economy,1,1261,0.3002,1.9,378.552,0.378552,Scope 3,Cat 6 — Business travel,SAP travel booking export,10490.36,0.9168,0,2024
TRV-000602,Palmer Nelson and Nolan,FEV,Manufacturing,2024-07-13,7,3,NBO,KIS,short_haul,economy,3,1342,0.3002,1.9,1208.605,1.208605,Scope 3,Cat 6 — Business travel,SAP travel booking export,22816.94,0.9188,0,2024
TRV-000605,Palmer Nelson and Nolan,FEV,Manufacturing,2024-11-21,11,4,NBO,ELD,short_haul,economy,1,1627,0.3002,1.9,488.425,0.488425,Scope 3,Cat 6 — Business travel,SAP travel booking export,11938.88,0.9758,0,2024
TRV-001285,Morris Parker and Gray,HFD,Retail & FMCG,2024-10-27,10,4,NBO,DAR,short_haul,economy,1,1066,0.3002,1.9,320.013,0.320013,Scope 3,Cat 6 — Business travel,SAP travel booking export,6416.54,0.9085,0,2024
TRV-000090,Norris Pearson and Carr,NGC,Banking & Finance,2024-01-11,1,1,NBO,MBA,short_haul,economy,3,429,0.3002,1.9,386.357,0.386357,Scope 3,Cat 6 — Business travel,SAP travel booking export,13112.67,0.9483,0,2024
TRV-000849,James-Harding,MXG,Healthcare,2024-11-26,11,4,NBO,DAR,short_haul,economy,2,910,0.3002,1.9,546.364,0.546364,Scope 3,Cat 6 — Business travel,SAP travel booking export,11018.3,0.974,0,2024
TRV-001223,Dixon PLC,LHJ,Manufacturing,2024-09-26,9,3,NBO,ELD,short_haul,economy,3,749,0.3002,1.9,674.549,0.674549,Scope 3,Cat 6 — Business travel,SAP travel booking export,25969.88,0.9259,0,2024
TRV-001284,Morris Parker and Gray,HFD,Retail & FMCG,2024-09-28,9,3,NBO,JNB,long_haul,business,3,6633,0.8151,1.9,16219.675,16.219675,Scope 3,Cat 6 — Business travel,SAP travel booking export,200496.16,0.9227,0,2024
TRV-000754,Hamilton-O'Connor,UHD,Telecommunications,2024-08-08,8,3,NBO,ADD,short_haul,economy,1,989,0.3002,1.9,296.898,0.296898,Scope 3,Cat 6 — Business travel,SAP travel booking export,7248.59,0.9449,0,2024
TRV-000499,Black Walker and Williams,TZV,Insurance,2024-07-13,7,3,NBO,DAR,short_haul,economy,3,442,0.3002,1.9,398.065,0.398065,Scope 3,Cat 6 — Business travel,SAP travel booking export,15638.92,0.9017,0,2024
TRV-001169,Howell Hyde and Duncan,JRG,Insurance,2024-04-08,4,2,NBO,ELD,short_haul,economy,2,1590,0.3002,1.9,954.636,0.954636,Scope 3,Cat 6 — Business travel,SAP travel booking export,25241.26,0.9716,0,2024
TRV-001067,Burton Inc,DLX,Construction,2024-12-18,12,4,NBO,ELD,short_haul,economy,3,300,0.3002,1.9,270.18,0.27018,Scope 3,Cat 6 — Business travel,SAP travel booking export,9224.15,0.9795,0,2024
TRV-001256,Hardy Mills and Roberts,WGX,Agriculture,2024-01-04,1,1,NBO,DAR,short_haul,economy,1,2932,0.3002,1.9,880.186,0.880186,Scope 3,Cat 6 — Business travel,SAP travel booking export,19394.02,0.9238,0,2024
TRV-000012,Tomlinson-Potter,TBF,Construction,2024-03-13,3,1,NBO,ADD,short_haul,economy,1,301,0.3002,1.9,90.36,0.09036,Scope 3,Cat 6 — Business travel,SAP travel booking export,1667.02,0.9074,0,2024
TRV-000397,Vaughan Quinn and Ford,BVM,Real Estate,2024-03-04,3,1,NBO,JNB,long_haul,economy,3,9233,0.3705,1.9,10262.48,10.26248,Scope 3,Cat 6 — Business travel,SAP travel booking export,198207.77,0.9468,0,2024
TRV-000941,Jones-Thorpe,XMD,Banking & Finance,2024-08-12,8,3,NBO,DAR,short_haul,economy,2,2347,0.3002,1.9,1409.139,1.409139,Scope 3,Cat 6 — Business travel,SAP travel booking export,51979.81,0.9509,0,2024
TRV-000556,Abbott Jarvis and Hall,TPV,Retail & FMCG,2024-06-20,6,2,NBO,MBA,short_haul,economy,3,1536,0.3002,1.9,1383.322,1.383322,Scope 3,Cat 6 — Business travel,SAP travel booking export,31551.91,0.9156,0,2024
TRV-000043,Jones-Jackson,QSY,Agriculture,2024-07-20,7,3,NBO,ADD,short_haul,economy,2,1301,0.3002,1.9,781.12,0.78112,Scope 3,Cat 6 — Business travel,SAP travel booking export,18155.87,0.918,0,2024
TRV-000842,James-Harding,MXG,Healthcare,2024-03-22,3,1,NBO,DAR,short_haul,economy,2,1504,0.3002,1.9,903.002,0.903002,Scope 3,Cat 6 — Business travel,SAP travel booking export,20700.99,0.9242,0,2024
TRV-000168,Clark-Hudson,LQE,Banking & Finance,2024-02-29,2,1,NBO,DXB,long_haul,business,3,4249,0.8151,1.9,10390.08,10.39008,Scope 3,Cat 6 — Business travel,SAP travel booking export,134081.01,0.936,0,2024
TRV-000417,Shah Griffiths and Walker,ROY,Healthcare,2024-05-11,5,2,NBO,ADD,short_haul,economy,2,2032,0.3002,1.9,1220.013,1.220013,Scope 3,Cat 6 — Business travel,SAP travel booking export,31730.03,0.9405,0,2024
TRV-000577,Hall-Jones,CLD,Insurance,2024-07-02,7,3,NBO,LHR,long_haul,economy,3,4112,0.3705,1.9,4570.488,4.570488,Scope 3,Cat 6 — Business travel,SAP travel booking export,120809.93,0.9071,0,2024
TRV-000835,Tomlinson LLC,IQO,Construction,2024-08-18,8,3,NBO,JNB,long_haul,economy,1,10861,0.3705,1.9,4024.001,4.024001,Scope 3,Cat 6 — Business travel,SAP travel booking export,83094.22,0.9594,0,2024
TRV-000268,Connor Cameron and Hawkins,PAQ,Energy & Petroleum,2024-09-08,9,3,NBO,CPT,long_haul,business,3,6336,0.8151,1.9,15493.421,15.493421,Scope 3,Cat 6 — Business travel,SAP travel booking export,90898.72,0.9506,0,2024
TRV-001196,Moore Group,PMD,Telecommunications,2024-08-08,8,3,NBO,ADD,short_haul,economy,3,378,0.3002,1.9,340.427,0.340427,Scope 3,Cat 6 — Business travel,SAP travel booking export,7767.67,0.9323,0,2024
TRV-000427,Jones Lawrence and Hunter,DIY,Agriculture,2024-12-18,12,4,NBO,ELD,short_haul,economy,3,876,0.3002,1.9,788.926,0.788926,Scope 3,Cat 6 — Business travel,SAP travel booking export,24493.66,0.9551,0,2024
TRV-000691,Jackson-Bradshaw,EFV,Retail & FMCG,2024-05-28,5,2,NBO,MBA,short_haul,economy,3,2918,0.3002,1.9,2627.951,2.627951,Scope 3,Cat 6 — Business travel,SAP travel booking export,79829.97,0.9782,0,2024
TRV-000545,Abbott Jarvis and Hall,TPV,Retail & FMCG,2024-07-16,7,3,NBO,DXB,long_haul,economy,2,10084,0.3705,1.9,7472.244,7.472244,Scope 3,Cat 6 — Business travel,SAP travel booking export,115155.4,0.9136,0,2024
TRV-001258,Hardy Mills and Roberts,WGX,Agriculture,2024-04-03,4,2,NBO,MBA,short_haul,economy,3,2705,0.3002,1.9,2436.123,2.436123,Scope 3,Cat 6 — Business travel,SAP travel booking export,45638.62,0.9767,0,2024
TRV-000675,White-Moore,OBE,Healthcare,2024-04-10,4,2,NBO,ELD,short_haul,economy,2,2497,0.3002,1.9,1499.199,1.499199,Scope 3,Cat 6 — Business travel,SAP travel booking export,52690.96,0.9156,0,2024
TRV-000690,Jackson-Bradshaw,EFV,Retail & FMCG,2024-01-30,1,1,NBO,ELD,short_haul,economy,2,2096,0.3002,1.9,1258.438,1.258438,Scope 3,Cat 6 — Business travel,SAP travel booking export,43313.55,0.9779,0,2024
TRV-001201,West Ltd,GOM,Banking & Finance,2024-07-18,7,3,NBO,ADD,short_haul,economy,2,1433,0.3002,1.9,860.373,0.860373,Scope 3,Cat 6 — Business travel,SAP travel booking export,18940.63,0.9487,0,2024
TRV-000852,James-Harding,MXG,Healthcare,2024-01-05,1,1,NBO,ADD,short_haul,economy,1,334,0.3002,1.9,100.267,0.100267,Scope 3,Cat 6 — Business travel,SAP travel booking export,2708.16,0.9154,0,2024
TRV-001313,Jones-Curtis,HOD,Manufacturing,2024-11-21,11,4,NBO,MBA,short_haul,economy,1,2008,0.3002,1.9,602.802,0.602802,Scope 3,Cat 6 — Business travel,SAP travel booking export,23123.68,0.9409,0,2024
TRV-000160,Clark-Chambers,VRW,Agriculture,2024-12-12,12,4,NBO,KIS,short_haul,economy,2,1785,0.3002,1.9,1071.714,1.071714,Scope 3,Cat 6 — Business travel,SAP travel booking export,35308.63,0.9508,0,2024
TRV-000896,Lawrence-Hurst,FVI,Telecommunications,2024-02-15,2,1,NBO,ELD,short_haul,economy,3,2349,0.3002,1.9,2115.509,2.115509,Scope 3,Cat 6 — Business travel,SAP travel booking export,45565.68,0.9658,0,2024
TRV-001068,Burton Inc,DLX,Construction,2024-10-30,10,4,NBO,MBA,short_haul,economy,1,695,0.3002,1.9,208.639,0.208639,Scope 3,Cat 6 — Business travel,SAP travel booking export,6658.18,0.9663,0,2024
TRV-000258,Davies-Butler,DHD,Real Estate,2024-03-17,3,1,NBO,DAR,short_haul,economy,1,1871,0.3002,1.9,561.674,0.561674,Scope 3,Cat 6 — Business travel,SAP travel booking export,10061.6,0.9575,0,2024
TRV-001094,Fletcher Ltd,FLB,Insurance,2024-04-26,4,2,NBO,DAR,short_haul,economy,2,2189,0.3002,1.9,1314.276,1.314276,Scope 3,Cat 6 — Business travel,SAP travel booking export,27215.89,0.9385,0,2024
TRV-000336,Byrne-Richards,JSK,Manufacturing,2024-05-17,5,2,NBO,MBA,short_haul,economy,3,2933,0.3002,1.9,2641.46,2.64146,Scope 3,Cat 6 — Business travel,SAP travel booking export,68097.2,0.9028,0,2024
TRV-001262,Giles Doyle and Tyler,NBX,Construction,2024-11-30,11,4,NBO,KIS,short_haul,economy,2,1640,0.3002,1.9,984.656,0.984656,Scope 3,Cat 6 — Business travel,SAP travel booking export,15862.79,0.9539,0,2024
TRV-000016,Tomlinson-Potter,TBF,Construction,2024-02-11,2,1,NBO,ADD,short_haul,economy,3,801,0.3002,1.9,721.381,0.721381,Scope 3,Cat 6 — Business travel,SAP travel booking export,22769.94,0.9623,0,2024
TRV-000516,Connor PLC,XEX,Banking & Finance,2024-06-23,6,2,NBO,ELD,short_haul,economy,2,1954,0.3002,1.9,1173.182,1.173182,Scope 3,Cat 6 — Business travel,SAP travel booking export,39407.98,0.9645,0,2024
TRV-000325,Byrne-Richards,JSK,Manufacturing,2024-09-01,9,3,NBO,CPT,long_haul,economy,3,4543,0.3705,1.9,5049.544,5.049544,Scope 3,Cat 6 — Business travel,SAP travel booking export,147801.55,0.969,0,2024
TRV-000769,Alexander-Rogers,PIF,Energy & Petroleum,2024-12-23,12,4,NBO,LHR,long_haul,economy,3,6644,0.3705,1.9,7384.806,7.384806,Scope 3,Cat 6 — Business travel,SAP travel booking export,122937.54,0.9185,0,2024
TRV-000608,Palmer Nelson and Nolan,FEV,Manufacturing,2024-01-01,1,1,NBO,ELD,short_haul,economy,1,2301,0.3002,1.9,690.76,0.69076,Scope 3,Cat 6 — Business travel,SAP travel booking export,15824.32,0.9497,0,2024
TRV-001182,Moore Group,PMD,Telecommunications,2024-09-29,9,3,NBO,MBA,short_haul,economy,3,1958,0.3002,1.9,1763.375,1.763375,Scope 3,Cat 6 — Business travel,SAP travel booking export,36980.9,0.9323,0,2024
