narrative_id,company_name,nse_code,sector,fy_year,scope1_tco2e,total_tco2e,intensity,uncertainty_pct,scope1_narrative,intensity_narrative,uncertainty_narrative,recommendation_narrative,full_narrative
NAR-00024,Daly Holden and Wilson,TZL,Agriculture,2024,11817.46,16814.79,0.6629,5.2,"Direct combustion emissions from 166 owned and leased vehicles amounted to 11817 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","The company achieved an emission intensity of 0.66 tCO2e/KSh M, a increase of 1.8% versus FY2023.","The 95% confidence interval on the total emission figure is ±5.2%, yielding a range of 15940–17689 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 30% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 757 tCO2e per year.,"Direct combustion emissions from 166 owned and leased vehicles amounted to 11817 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. The company achieved an emission intensity of 0.66 tCO2e/KSh M, a increase of 1.8% versus FY2023. The 95% confidence interval on the total emission figure is ±5.2%, yielding a range of 15940–17689 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 30% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 757 tCO2e per year."
NAR-00185,Payne Murray and Morgan,OIO,Telecommunications,2024,7347.75,10730.84,0.2426,7.24,"Direct combustion emissions from 35 owned and leased vehicles amounted to 7348 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","The company achieved an emission intensity of 0.24 tCO2e/KSh M, a reduction of 7.3% versus FY2023.","The 95% confidence interval on the total emission figure is ±7.2%, yielding a range of 9954–11508 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 33% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 531 tCO2e per year.,"Direct combustion emissions from 35 owned and leased vehicles amounted to 7348 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. The company achieved an emission intensity of 0.24 tCO2e/KSh M, a reduction of 7.3% versus FY2023. The 95% confidence interval on the total emission figure is ±7.2%, yielding a range of 9954–11508 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 33% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 531 tCO2e per year."
NAR-00148,James McKenzie and Sutton,CHB,Telecommunications,2024,7497.41,12672.83,0.1912,3.65,"Scope 1 emissions of 7497 tCO2e arise from direct combustion of petrol and diesel in the company's 103 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 0.19 tCO2e/KSh M, a reduction of 7.1% versus FY2023.","The 95% confidence interval on the total emission figure is ±3.6%, yielding a range of 12210–13135 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 37% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 703 tCO2e annually at approximately KSh 6395 per tonne avoided.,"Scope 1 emissions of 7497 tCO2e arise from direct combustion of petrol and diesel in the company's 103 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 0.19 tCO2e/KSh M, a reduction of 7.1% versus FY2023. The 95% confidence interval on the total emission figure is ±3.6%, yielding a range of 12210–13135 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 37% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 703 tCO2e annually at approximately KSh 6395 per tonne avoided."
NAR-00082,Arnold Jones and King,YTY,Construction,2024,4502.99,6822.8,0.1078,5.18,"Direct combustion emissions from 187 owned and leased vehicles amounted to 4503 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","The company achieved an emission intensity of 0.11 tCO2e/KSh M, a reduction of 2.9% versus FY2023.","The 95% confidence interval on the total emission figure is ±5.2%, yielding a range of 6469–7176 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 44% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 450 tCO2e per year.,"Direct combustion emissions from 187 owned and leased vehicles amounted to 4503 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. The company achieved an emission intensity of 0.11 tCO2e/KSh M, a reduction of 2.9% versus FY2023. The 95% confidence interval on the total emission figure is ±5.2%, yielding a range of 6469–7176 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 44% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 450 tCO2e per year."
NAR-00040,Fowler-Thomas,AIY,Real Estate,2024,12124.09,20620.97,0.7273,5.97,"The company's direct fleet emissions totalled 12124 tCO2e in FY2024, representing 59% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Transport emission intensity stood at 0.73 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group.","The 95% confidence interval on the total emission figure is ±6.0%, yielding a range of 19390–21852 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 41% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1268 tCO2e annually at approximately KSh 9475 per tonne avoided.,"The company's direct fleet emissions totalled 12124 tCO2e in FY2024, representing 59% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Transport emission intensity stood at 0.73 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group. The 95% confidence interval on the total emission figure is ±6.0%, yielding a range of 19390–21852 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 41% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1268 tCO2e annually at approximately KSh 9475 per tonne avoided."
NAR-00169,Bell Roberts and Wells,YCC,Manufacturing,2024,9829.66,14992.99,0.8349,4.99,"Scope 1 emissions of 9830 tCO2e arise from direct combustion of petrol and diesel in the company's 161 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 0.83 tCO2e/KSh M, a increase of 6.9% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 14245–15741 tCO2e (±5.0%).",Transitioning 30% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 675 tCO2e annually at approximately KSh 7993 per tonne avoided.,"Scope 1 emissions of 9830 tCO2e arise from direct combustion of petrol and diesel in the company's 161 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 0.83 tCO2e/KSh M, a increase of 6.9% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 14245–15741 tCO2e (±5.0%). Transitioning 30% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 675 tCO2e annually at approximately KSh 7993 per tonne avoided."
NAR-00048,Roberts-Roberts,FXQ,Retail & FMCG,2024,2799.82,3665.2,0.1897,4.01,"Direct combustion emissions from 181 owned and leased vehicles amounted to 2800 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","The company achieved an emission intensity of 0.19 tCO2e/KSh M, a increase of 0.8% versus FY2023.","The 95% confidence interval on the total emission figure is ±4.0%, yielding a range of 3518–3812 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 37%, saving 203 tCO2e annually.","Direct combustion emissions from 181 owned and leased vehicles amounted to 2800 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. The company achieved an emission intensity of 0.19 tCO2e/KSh M, a increase of 0.8% versus FY2023. The 95% confidence interval on the total emission figure is ±4.0%, yielding a range of 3518–3812 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 37%, saving 203 tCO2e annually."
NAR-00095,Thompson PLC,DMY,Manufacturing,2024,13843.96,22847.69,0.437,4.33,"The company's direct fleet emissions totalled 13844 tCO2e in FY2024, representing 61% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Emission intensity was 0.44 tCO2e per KSh million revenue, compared to a sector average of 1.03.","The 95% confidence interval on the total emission figure is ±4.3%, yielding a range of 21858–23837 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 24% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 823 tCO2e per year.,"The company's direct fleet emissions totalled 13844 tCO2e in FY2024, representing 61% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Emission intensity was 0.44 tCO2e per KSh million revenue, compared to a sector average of 1.03. The 95% confidence interval on the total emission figure is ±4.3%, yielding a range of 21858–23837 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 24% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 823 tCO2e per year."
NAR-00155,Atkinson-Jones,TMY,Manufacturing,2024,12618.93,21393.29,0.45,4.16,"Direct combustion emissions from 101 owned and leased vehicles amounted to 12619 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","Transport emission intensity stood at 0.45 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 20503–22283 tCO2e (±4.2%).",Transitioning 45% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1444 tCO2e annually at approximately KSh 11545 per tonne avoided.,"Direct combustion emissions from 101 owned and leased vehicles amounted to 12619 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. Transport emission intensity stood at 0.45 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 20503–22283 tCO2e (±4.2%). Transitioning 45% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1444 tCO2e annually at approximately KSh 11545 per tonne avoided."
NAR-00044,Griffiths Richards and Marshall,XRD,Construction,2024,8529.14,12869.32,5.8596,4.57,"Scope 1 emissions of 8529 tCO2e arise from direct combustion of petrol and diesel in the company's 142 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","Transport emission intensity stood at 5.86 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 12281–13457 tCO2e (±4.6%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 20%, saving 386 tCO2e annually.","Scope 1 emissions of 8529 tCO2e arise from direct combustion of petrol and diesel in the company's 142 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). Transport emission intensity stood at 5.86 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 12281–13457 tCO2e (±4.6%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 20%, saving 386 tCO2e annually."
NAR-00139,White Hargreaves and Jordan,CAC,Insurance,2024,14797.56,23948.94,28.3342,6.71,"Scope 1 emissions of 14798 tCO2e arise from direct combustion of petrol and diesel in the company's 140 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 28.33 tCO2e/KSh M, a reduction of 7.8% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 22342–25556 tCO2e (±6.7%).",A remote-work policy covering 25% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 898 tCO2e per year.,"Scope 1 emissions of 14798 tCO2e arise from direct combustion of petrol and diesel in the company's 140 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 28.33 tCO2e/KSh M, a reduction of 7.8% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 22342–25556 tCO2e (±6.7%). A remote-work policy covering 25% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 898 tCO2e per year."
NAR-00004,Lane Simmons and Robinson,YVJ,Agriculture,2024,14093.46,19382.91,0.3854,7.73,"The company's direct fleet emissions totalled 14093 tCO2e in FY2024, representing 73% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Emission intensity was 0.39 tCO2e per KSh million revenue, compared to a sector average of 1.03.","The 95% confidence interval on the total emission figure is ±7.7%, yielding a range of 17885–20881 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 21% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 611 tCO2e per year.,"The company's direct fleet emissions totalled 14093 tCO2e in FY2024, representing 73% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Emission intensity was 0.39 tCO2e per KSh million revenue, compared to a sector average of 1.03. The 95% confidence interval on the total emission figure is ±7.7%, yielding a range of 17885–20881 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 21% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 611 tCO2e per year."
NAR-00106,Scott Hawkins and Perry,JIG,Banking & Finance,2024,1182.89,1603.17,0.0211,7.7,"Direct combustion emissions from 58 owned and leased vehicles amounted to 1183 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","The company achieved an emission intensity of 0.02 tCO2e/KSh M, a increase of 3.1% versus FY2023.","The 95% confidence interval on the total emission figure is ±7.7%, yielding a range of 1480–1727 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 47% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 113 tCO2e annually at approximately KSh 5178 per tonne avoided.,"Direct combustion emissions from 58 owned and leased vehicles amounted to 1183 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. The company achieved an emission intensity of 0.02 tCO2e/KSh M, a increase of 3.1% versus FY2023. The 95% confidence interval on the total emission figure is ±7.7%, yielding a range of 1480–1727 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 47% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 113 tCO2e annually at approximately KSh 5178 per tonne avoided."
NAR-00054,Rowe PLC,BPF,Energy & Petroleum,2024,14366.72,22726.89,3.4816,4.73,"The company's direct fleet emissions totalled 14367 tCO2e in FY2024, representing 63% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Emission intensity was 3.48 tCO2e per KSh million revenue, compared to a sector average of 1.03.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 21652–23802 tCO2e (±4.7%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 33%, saving 1125 tCO2e annually.","The company's direct fleet emissions totalled 14367 tCO2e in FY2024, representing 63% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Emission intensity was 3.48 tCO2e per KSh million revenue, compared to a sector average of 1.03. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 21652–23802 tCO2e (±4.7%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 33%, saving 1125 tCO2e annually."
NAR-00134,Godfrey Inc,TTD,Insurance,2024,7669.21,12049.85,0.3171,5.58,"Direct combustion emissions from 122 owned and leased vehicles amounted to 7669 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","Emission intensity was 0.32 tCO2e per KSh million revenue, compared to a sector average of 1.03.","The 95% confidence interval on the total emission figure is ±5.6%, yielding a range of 11377–12722 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 47% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 850 tCO2e annually at approximately KSh 9189 per tonne avoided.,"Direct combustion emissions from 122 owned and leased vehicles amounted to 7669 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. Emission intensity was 0.32 tCO2e per KSh million revenue, compared to a sector average of 1.03. The 95% confidence interval on the total emission figure is ±5.6%, yielding a range of 11377–12722 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 47% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 850 tCO2e annually at approximately KSh 9189 per tonne avoided."
NAR-00181,Taylor-Harrison,XMR,Construction,2024,7289.27,10922.93,0.1941,3.61,"Scope 1 emissions of 7289 tCO2e arise from direct combustion of petrol and diesel in the company's 148 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 0.19 tCO2e/KSh M, a increase of 4.6% versus FY2023.","The 95% confidence interval on the total emission figure is ±3.6%, yielding a range of 10529–11317 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 38% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 623 tCO2e per year.,"Scope 1 emissions of 7289 tCO2e arise from direct combustion of petrol and diesel in the company's 148 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 0.19 tCO2e/KSh M, a increase of 4.6% versus FY2023. The 95% confidence interval on the total emission figure is ±3.6%, yielding a range of 10529–11317 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 38% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 623 tCO2e per year."
NAR-00179,Ali PLC,NPT,Manufacturing,2024,13794.37,20590.77,0.4114,4.6,"Direct combustion emissions from 97 owned and leased vehicles amounted to 13794 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","Emission intensity was 0.41 tCO2e per KSh million revenue, compared to a sector average of 1.03.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 19644–21538 tCO2e (±4.6%).",Transitioning 20% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 618 tCO2e annually at approximately KSh 12038 per tonne avoided.,"Direct combustion emissions from 97 owned and leased vehicles amounted to 13794 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. Emission intensity was 0.41 tCO2e per KSh million revenue, compared to a sector average of 1.03. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 19644–21538 tCO2e (±4.6%). Transitioning 20% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 618 tCO2e annually at approximately KSh 12038 per tonne avoided."
NAR-00186,Byrne LLC,QUZ,Banking & Finance,2024,11015.66,16511.06,0.7248,7.16,"Scope 1 emissions of 11016 tCO2e arise from direct combustion of petrol and diesel in the company's 100 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","Transport emission intensity stood at 0.72 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 15329–17693 tCO2e (±7.2%).",A remote-work policy covering 36% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 892 tCO2e per year.,"Scope 1 emissions of 11016 tCO2e arise from direct combustion of petrol and diesel in the company's 100 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). Transport emission intensity stood at 0.72 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 15329–17693 tCO2e (±7.2%). A remote-work policy covering 36% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 892 tCO2e per year."
NAR-00050,Jones Wood and Robinson,ACQ,Energy & Petroleum,2024,1742.19,2510.07,0.1014,3.04,"The company's direct fleet emissions totalled 1742 tCO2e in FY2024, representing 69% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","The company achieved an emission intensity of 0.10 tCO2e/KSh M, a reduction of 3.7% versus FY2023.","The 95% confidence interval on the total emission figure is ±3.0%, yielding a range of 2434–2586 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 34%, saving 128 tCO2e annually.","The company's direct fleet emissions totalled 1742 tCO2e in FY2024, representing 69% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. The company achieved an emission intensity of 0.10 tCO2e/KSh M, a reduction of 3.7% versus FY2023. The 95% confidence interval on the total emission figure is ±3.0%, yielding a range of 2434–2586 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 34%, saving 128 tCO2e annually."
NAR-00081,James McKenzie and Sutton,CHB,Telecommunications,2024,7497.41,12672.83,0.1912,3.65,"Scope 1 emissions of 7497 tCO2e arise from direct combustion of petrol and diesel in the company's 103 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 0.19 tCO2e/KSh M, a reduction of 7.1% versus FY2023.","The 95% confidence interval on the total emission figure is ±3.6%, yielding a range of 12210–13135 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 35%, saving 665 tCO2e annually.","Scope 1 emissions of 7497 tCO2e arise from direct combustion of petrol and diesel in the company's 103 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 0.19 tCO2e/KSh M, a reduction of 7.1% versus FY2023. The 95% confidence interval on the total emission figure is ±3.6%, yielding a range of 12210–13135 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 35%, saving 665 tCO2e annually."
NAR-00035,Bell Roberts and Wells,YCC,Manufacturing,2024,9829.66,14992.99,0.8349,4.99,"Direct combustion emissions from 161 owned and leased vehicles amounted to 9830 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","Transport emission intensity stood at 0.83 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 14245–15741 tCO2e (±5.0%).",Transitioning 22% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 495 tCO2e annually at approximately KSh 5747 per tonne avoided.,"Direct combustion emissions from 161 owned and leased vehicles amounted to 9830 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. Transport emission intensity stood at 0.83 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 14245–15741 tCO2e (±5.0%). Transitioning 22% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 495 tCO2e annually at approximately KSh 5747 per tonne avoided."
NAR-00008,Knight and Sons,UXG,Healthcare,2024,5396.53,8344.31,0.3387,7.32,"Direct combustion emissions from 189 owned and leased vehicles amounted to 5397 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","Emission intensity was 0.34 tCO2e per KSh million revenue, compared to a sector average of 1.03.","The 95% confidence interval on the total emission figure is ±7.3%, yielding a range of 7734–8955 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 23%, saving 288 tCO2e annually.","Direct combustion emissions from 189 owned and leased vehicles amounted to 5397 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. Emission intensity was 0.34 tCO2e per KSh million revenue, compared to a sector average of 1.03. The 95% confidence interval on the total emission figure is ±7.3%, yielding a range of 7734–8955 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 23%, saving 288 tCO2e annually."
NAR-00111,Griffiths Richards and Marshall,XRD,Construction,2024,8529.14,12869.32,5.8596,4.57,"The company's direct fleet emissions totalled 8529 tCO2e in FY2024, representing 66% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Emission intensity was 5.86 tCO2e per KSh million revenue, compared to a sector average of 1.03.","The 95% confidence interval on the total emission figure is ±4.6%, yielding a range of 12281–13457 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 24%, saving 463 tCO2e annually.","The company's direct fleet emissions totalled 8529 tCO2e in FY2024, representing 66% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Emission intensity was 5.86 tCO2e per KSh million revenue, compared to a sector average of 1.03. The 95% confidence interval on the total emission figure is ±4.6%, yielding a range of 12281–13457 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 24%, saving 463 tCO2e annually."
NAR-00092,Wright-Palmer,PAN,Banking & Finance,2024,13865.09,19997.53,0.936,6.11,"Direct combustion emissions from 84 owned and leased vehicles amounted to 13865 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","Emission intensity was 0.94 tCO2e per KSh million revenue, compared to a sector average of 1.03.","The 95% confidence interval on the total emission figure is ±6.1%, yielding a range of 18776–21219 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 21%, saving 630 tCO2e annually.","Direct combustion emissions from 84 owned and leased vehicles amounted to 13865 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. Emission intensity was 0.94 tCO2e per KSh million revenue, compared to a sector average of 1.03. The 95% confidence interval on the total emission figure is ±6.1%, yielding a range of 18776–21219 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 21%, saving 630 tCO2e annually."
NAR-00084,Field-Thompson,ZHG,Insurance,2024,13494.96,17650.12,0.9534,6.59,"Direct combustion emissions from 148 owned and leased vehicles amounted to 13495 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","Emission intensity was 0.95 tCO2e per KSh million revenue, compared to a sector average of 1.03.","The 95% confidence interval on the total emission figure is ±6.6%, yielding a range of 16487–18813 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 25% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 662 tCO2e per year.,"Direct combustion emissions from 148 owned and leased vehicles amounted to 13495 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. Emission intensity was 0.95 tCO2e per KSh million revenue, compared to a sector average of 1.03. The 95% confidence interval on the total emission figure is ±6.6%, yielding a range of 16487–18813 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 25% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 662 tCO2e per year."
