sim_id,ev_mandate_pct,fuel_economy_std_pct,remote_work_pct,sector_baseline_tco2e,projected_reduction_tco2e,projected_total_tco2e,reduction_pct,ndc_2025_target,ndc_gap_tco2e,ndc_met,label_ndc_met
SIM-002140,2.7,28.5,21.3,218000,14494.4,203505.6,6.65,200000,3505.6,0,no
SIM-000995,21.9,1.2,32.7,218000,19605.5,198394.5,8.99,200000,0.0,1,yes
SIM-000151,68.8,22.9,29.2,218000,54899.3,163100.7,25.18,200000,0.0,1,yes
SIM-000162,5.0,13.6,27.2,218000,12651.2,205348.8,5.8,200000,5348.8,0,no
SIM-002127,15.8,25.9,4.9,218000,19843.7,198156.3,9.1,200000,0.0,1,yes
SIM-000488,13.7,19.6,26.0,218000,20623.0,197377.0,9.46,200000,0.0,1,yes
SIM-000081,50.9,26.1,48.6,218000,48832.1,169167.9,22.4,200000,0.0,1,yes
SIM-000306,85.9,41.1,3.2,218000,65913.3,152086.7,30.24,200000,0.0,1,yes
SIM-002409,99.5,43.1,35.0,218000,81220.3,136779.7,37.26,200000,0.0,1,yes
SIM-000305,60.8,38.5,39.2,218000,57535.8,160464.2,26.39,200000,0.0,1,yes
SIM-000547,52.2,12.4,1.8,218000,36344.6,181655.4,16.67,200000,0.0,1,yes
SIM-000371,25.7,13.3,5.4,218000,20784.9,197215.1,9.53,200000,0.0,1,yes
SIM-002197,79.0,28.0,13.0,218000,59401.4,158598.6,27.25,200000,0.0,1,yes
SIM-001473,79.2,35.2,40.5,218000,67233.7,150766.3,30.84,200000,0.0,1,yes
SIM-001849,32.7,38.6,53.0,218000,42517.7,175482.3,19.5,200000,0.0,1,yes
SIM-000907,63.4,46.3,5.8,218000,55339.4,162660.6,25.39,200000,0.0,1,yes
SIM-000238,70.4,2.3,30.6,218000,49328.6,168671.4,22.63,200000,0.0,1,yes
SIM-001098,31.2,16.7,58.6,218000,36621.8,181378.2,16.8,200000,0.0,1,yes
SIM-002348,50.1,42.6,26.0,218000,50002.3,167997.7,22.94,200000,0.0,1,yes
SIM-001919,86.5,19.1,5.5,218000,59343.0,158657.0,27.22,200000,0.0,1,yes
SIM-001073,30.0,21.6,10.2,218000,27707.4,190292.6,12.71,200000,0.0,1,yes
SIM-001641,58.0,17.0,35.7,218000,48472.0,169528.0,22.23,200000,0.0,1,yes
SIM-001537,26.7,32.4,6.6,218000,27953.4,190046.6,12.82,200000,0.0,1,yes
SIM-000042,58.9,32.2,17.9,218000,49516.6,168483.4,22.71,200000,0.0,1,yes
SIM-002356,74.5,46.7,47.6,218000,69295.5,148704.5,31.79,200000,0.0,1,yes
SIM-000199,53.8,19.6,13.7,218000,42481.5,175518.5,19.49,200000,0.0,1,yes
SIM-001622,64.1,29.2,26.2,218000,53878.6,164121.4,24.71,200000,0.0,1,yes
SIM-000972,98.9,31.5,54.9,218000,82098.1,135901.9,37.66,200000,0.0,1,yes
SIM-002426,9.4,15.4,51.7,218000,21339.5,196660.5,9.79,200000,0.0,1,yes
SIM-002007,58.1,4.6,54.2,218000,48089.1,169910.9,22.06,200000,0.0,1,yes
SIM-001347,70.9,36.9,40.5,218000,62813.8,155186.2,28.81,200000,0.0,1,yes
SIM-000677,15.0,35.8,33.5,218000,26855.4,191144.6,12.32,200000,0.0,1,yes
SIM-001620,25.8,18.3,57.7,218000,32615.5,185384.5,14.96,200000,0.0,1,yes
SIM-001659,75.3,35.3,59.1,218000,69471.0,148529.0,31.87,200000,0.0,1,yes
SIM-001631,68.5,27.7,22.9,218000,55202.7,162797.3,25.32,200000,0.0,1,yes
SIM-001437,51.6,19.7,47.4,218000,46827.7,171172.3,21.48,200000,0.0,1,yes
SIM-001330,65.1,27.7,31.4,218000,54477.3,163522.7,24.99,200000,0.0,1,yes
SIM-000345,25.9,11.8,35.8,218000,26379.2,191620.8,12.1,200000,0.0,1,yes
SIM-001637,69.6,14.6,48.7,218000,57196.6,160803.4,26.24,200000,0.0,1,yes
SIM-001596,19.8,35.7,10.8,218000,26408.9,191591.1,12.11,200000,0.0,1,yes
SIM-000461,62.2,34.1,37.8,218000,56287.3,161712.7,25.82,200000,0.0,1,yes
SIM-002074,99.2,28.5,31.9,218000,76347.1,141652.9,35.02,200000,0.0,1,yes
SIM-000259,53.1,38.3,28.9,218000,50618.6,167381.4,23.22,200000,0.0,1,yes
SIM-001500,73.7,28.8,13.7,218000,56888.5,161111.5,26.1,200000,0.0,1,yes
SIM-000020,55.2,11.2,30.5,218000,43673.8,174326.2,20.03,200000,0.0,1,yes
SIM-001506,64.6,44.3,27.5,218000,59074.0,158926.0,27.1,200000,0.0,1,yes
SIM-000681,64.4,7.1,23.0,218000,46644.4,171355.6,21.4,200000,0.0,1,yes
SIM-000748,25.9,39.8,31.0,218000,34832.5,183167.5,15.98,200000,0.0,1,yes
SIM-000153,37.4,1.3,58.1,218000,33955.1,184044.9,15.58,200000,0.0,1,yes
SIM-000388,46.4,6.0,35.8,218000,36650.3,181349.7,16.81,200000,0.0,1,yes
SIM-001340,32.2,1.5,11.7,218000,21742.0,196258.0,9.97,200000,0.0,1,yes
SIM-001810,82.7,26.6,49.7,218000,69653.9,148346.1,31.95,200000,0.0,1,yes
SIM-002447,4.1,34.5,10.9,218000,16404.8,201595.2,7.53,200000,1595.2,0,no
SIM-001322,92.4,4.4,23.0,218000,62907.5,155092.5,28.86,200000,0.0,1,yes
SIM-000657,43.8,4.7,25.6,218000,33992.8,184007.2,15.59,200000,0.0,1,yes
SIM-001054,77.1,33.3,50.3,218000,67910.5,150089.5,31.15,200000,0.0,1,yes
SIM-000434,29.2,30.2,8.6,218000,28784.3,189215.7,13.2,200000,0.0,1,yes
SIM-001432,92.4,38.4,56.5,218000,79506.2,138493.8,36.47,200000,0.0,1,yes
SIM-001942,16.4,37.5,9.4,218000,23756.1,194243.9,10.9,200000,0.0,1,yes
SIM-001519,51.1,3.9,50.6,218000,42902.8,175097.2,19.68,200000,0.0,1,yes
SIM-000496,20.2,17.9,49.1,218000,28158.3,189841.7,12.92,200000,0.0,1,yes
SIM-000544,88.5,17.2,13.6,218000,62533.5,155466.5,28.69,200000,0.0,1,yes
SIM-000620,61.5,45.5,29.0,218000,58907.1,159092.9,27.02,200000,0.0,1,yes
SIM-000760,16.3,2.3,12.1,218000,13429.7,204570.3,6.16,200000,4570.3,0,no
SIM-002366,66.0,9.3,51.3,218000,52608.4,165391.6,24.13,200000,0.0,1,yes
SIM-000884,59.2,36.1,13.2,218000,50380.0,167620.0,23.11,200000,0.0,1,yes
SIM-001681,58.9,10.8,45.0,218000,47863.3,170136.7,21.96,200000,0.0,1,yes
SIM-001448,56.5,15.4,25.7,218000,45349.7,172650.3,20.8,200000,0.0,1,yes
SIM-001228,28.6,9.3,49.1,218000,29757.2,188242.8,13.65,200000,0.0,1,yes
SIM-001580,52.8,5.7,8.5,218000,35768.5,182231.5,16.41,200000,0.0,1,yes
SIM-002226,11.7,36.7,55.8,218000,29893.9,188106.1,13.71,200000,0.0,1,yes
SIM-000133,80.3,17.5,8.8,218000,56480.7,161519.3,25.91,200000,0.0,1,yes
SIM-000774,92.5,9.7,27.3,218000,64206.5,153793.5,29.45,200000,0.0,1,yes
SIM-000607,68.4,33.5,52.1,218000,62806.5,155193.5,28.81,200000,0.0,1,yes
SIM-000100,19.2,9.4,15.0,218000,18259.4,199740.6,8.38,200000,0.0,1,yes
SIM-000460,31.5,24.3,32.4,218000,33863.4,184136.6,15.53,200000,0.0,1,yes
SIM-002428,10.1,7.0,54.3,218000,18471.7,199528.3,8.47,200000,0.0,1,yes
SIM-001344,12.1,3.4,12.1,218000,10619.7,207380.3,4.87,200000,7380.3,0,no
SIM-001804,7.5,15.2,20.7,218000,14349.6,203650.4,6.58,200000,3650.4,0,no
SIM-001094,60.3,42.9,10.6,218000,53100.3,164899.7,24.36,200000,0.0,1,yes
SIM-001264,8.7,3.2,23.2,218000,10990.0,207010.0,5.04,200000,7010.0,0,no
SIM-002449,71.3,14.6,19.3,218000,51399.4,166600.6,23.58,200000,0.0,1,yes
SIM-001051,76.3,28.1,60.0,218000,66954.1,151045.9,30.71,200000,0.0,1,yes
SIM-001983,83.7,6.7,51.9,218000,64222.1,153777.9,29.46,200000,0.0,1,yes
SIM-000752,72.2,47.9,4.8,218000,61353.1,156646.9,28.14,200000,0.0,1,yes
SIM-000950,9.7,18.8,3.9,218000,13546.9,204453.1,6.21,200000,4453.1,0,no
SIM-000429,42.7,45.5,19.1,218000,45187.4,172812.6,20.73,200000,0.0,1,yes
SIM-000831,7.9,9.0,15.3,218000,11249.2,206750.8,5.16,200000,6750.8,0,no
SIM-002367,34.5,20.4,19.2,218000,31792.8,186207.2,14.58,200000,0.0,1,yes
SIM-000915,11.1,32.5,38.1,218000,25541.1,192458.9,11.72,200000,0.0,1,yes
SIM-002347,96.6,33.2,41.7,218000,77550.3,140449.7,35.57,200000,0.0,1,yes
SIM-002156,60.0,5.4,41.4,218000,47061.4,170938.6,21.59,200000,0.0,1,yes
SIM-002020,100.0,45.5,5.1,218000,76407.0,141593.0,35.05,200000,0.0,1,yes
SIM-001889,53.7,6.3,45.9,218000,43121.4,174878.6,19.78,200000,0.0,1,yes
SIM-001282,83.8,27.0,18.1,218000,63173.0,154827.0,28.98,200000,0.0,1,yes
SIM-000464,14.1,20.2,26.2,218000,20338.4,197661.6,9.33,200000,0.0,1,yes
SIM-000308,4.8,46.4,17.8,218000,21078.1,196921.9,9.67,200000,0.0,1,yes
SIM-000614,22.8,11.6,8.8,218000,19092.1,198907.9,8.76,200000,0.0,1,yes
SIM-001603,28.6,24.9,3.9,218000,27130.7,190869.3,12.45,200000,0.0,1,yes
SIM-001895,13.4,19.3,31.6,218000,20254.0,197746.0,9.29,200000,0.0,1,yes
SIM-001702,72.6,10.4,42.5,218000,55884.0,162116.0,25.63,200000,0.0,1,yes
SIM-002078,29.8,26.0,49.2,218000,36108.4,181891.6,16.56,200000,0.0,1,yes
SIM-000291,76.8,9.8,15.4,218000,53495.6,164504.4,24.54,200000,0.0,1,yes
SIM-000034,64.2,38.9,40.9,218000,59170.4,158829.6,27.14,200000,0.0,1,yes
SIM-001110,86.4,45.1,40.6,218000,75139.8,142860.2,34.47,200000,0.0,1,yes
SIM-000978,7.9,46.3,6.1,218000,20966.1,197033.9,9.62,200000,0.0,1,yes
SIM-001893,30.2,22.6,3.5,218000,26323.3,191676.7,12.07,200000,0.0,1,yes
SIM-001130,20.2,29.0,43.6,218000,30507.3,187492.7,13.99,200000,0.0,1,yes
SIM-001865,47.2,14.6,4.4,218000,35242.3,182757.7,16.17,200000,0.0,1,yes
SIM-001976,0.4,44.6,21.0,218000,18317.2,199682.8,8.4,200000,0.0,1,yes
SIM-001177,49.7,31.7,48.4,218000,50455.0,167545.0,23.14,200000,0.0,1,yes
SIM-002158,34.8,25.1,50.3,218000,39159.3,178840.7,17.96,200000,0.0,1,yes
SIM-000919,50.7,21.8,40.8,218000,45801.2,172198.8,21.01,200000,0.0,1,yes
SIM-000380,25.6,1.0,22.7,218000,19869.7,198130.3,9.11,200000,0.0,1,yes
SIM-001665,50.0,32.3,29.6,218000,46379.5,171620.5,21.27,200000,0.0,1,yes
SIM-000672,32.6,30.3,9.2,218000,32236.6,185763.4,14.79,200000,0.0,1,yes
SIM-001869,36.4,19.2,34.1,218000,35031.4,182968.6,16.07,200000,0.0,1,yes
SIM-001013,66.5,20.6,41.2,218000,55264.0,162736.0,25.35,200000,0.0,1,yes
SIM-001002,46.2,31.4,56.8,218000,49506.6,168493.4,22.71,200000,0.0,1,yes
SIM-002179,90.0,34.4,16.6,218000,69907.7,148092.3,32.07,200000,0.0,1,yes
SIM-001612,77.5,21.0,40.4,218000,62214.4,155785.6,28.54,200000,0.0,1,yes
SIM-001935,86.3,24.3,50.4,218000,71107.0,146893.0,32.62,200000,0.0,1,yes
SIM-002201,21.2,18.0,1.4,218000,18476.4,199523.6,8.48,200000,0.0,1,yes
SIM-001377,63.9,30.8,23.2,218000,53426.1,164573.9,24.51,200000,0.0,1,yes
SIM-001172,84.2,0.3,50.2,218000,61810.1,156189.9,28.35,200000,0.0,1,yes
SIM-001630,92.9,11.1,49.2,218000,70210.2,147789.8,32.21,200000,0.0,1,yes
SIM-001102,6.3,24.3,1.6,218000,12670.5,205329.5,5.81,200000,5329.5,0,no
SIM-001541,64.9,12.6,6.6,218000,45024.7,172975.3,20.65,200000,0.0,1,yes
SIM-001008,98.2,39.1,19.6,218000,77093.3,140906.7,35.36,200000,0.0,1,yes
SIM-002009,30.9,4.6,22.9,218000,24515.4,193484.6,11.25,200000,0.0,1,yes
SIM-000572,9.5,40.6,45.4,218000,28340.7,189659.3,13.0,200000,0.0,1,yes
SIM-001152,16.8,17.9,37.7,218000,23766.9,194233.1,10.9,200000,0.0,1,yes
SIM-002414,79.9,41.4,40.8,218000,70096.9,147903.1,32.15,200000,0.0,1,yes
SIM-002063,34.4,43.7,38.0,218000,43308.5,174691.5,19.87,200000,0.0,1,yes
SIM-001452,12.2,14.7,53.9,218000,23433.8,194566.2,10.75,200000,0.0,1,yes
SIM-000431,40.3,6.8,46.9,218000,36344.4,181655.6,16.67,200000,0.0,1,yes
SIM-001515,44.9,17.4,30.4,218000,39214.9,178785.1,17.99,200000,0.0,1,yes
SIM-001584,26.9,30.1,1.9,218000,26706.9,191293.1,12.25,200000,0.0,1,yes
SIM-000172,19.9,27.6,25.8,218000,26751.0,191249.0,12.27,200000,0.0,1,yes
SIM-001400,97.5,21.9,59.3,218000,78408.2,139591.8,35.97,200000,0.0,1,yes
SIM-001113,34.2,23.4,14.6,218000,32118.2,185881.8,14.73,200000,0.0,1,yes
SIM-000255,40.2,7.9,41.6,218000,34762.8,183237.2,15.95,200000,0.0,1,yes
SIM-001372,54.6,32.6,22.0,218000,47710.7,170289.3,21.89,200000,0.0,1,yes
SIM-001180,84.6,19.2,47.5,218000,67285.8,150714.2,30.87,200000,0.0,1,yes
SIM-001734,54.5,10.2,13.9,218000,40039.5,177960.5,18.37,200000,0.0,1,yes
SIM-000673,64.6,23.0,49.2,218000,55975.6,162024.4,25.68,200000,0.0,1,yes
SIM-001701,3.2,4.3,26.5,218000,9099.7,208900.3,4.17,200000,8900.3,0,no
SIM-001310,38.8,40.0,41.6,218000,44624.0,173376.0,20.47,200000,0.0,1,yes
SIM-001383,51.9,19.0,13.3,218000,39876.6,178123.4,18.29,200000,0.0,1,yes
SIM-002131,15.8,40.8,25.4,218000,27359.1,190640.9,12.55,200000,0.0,1,yes
SIM-001306,62.7,35.5,12.0,218000,52898.1,165101.9,24.27,200000,0.0,1,yes
SIM-002154,82.6,6.2,20.4,218000,56823.6,161176.4,26.07,200000,0.0,1,yes
SIM-000844,10.9,34.4,3.5,218000,19222.3,198777.7,8.82,200000,0.0,1,yes
SIM-000869,12.3,42.1,37.0,218000,28390.0,189610.0,13.02,200000,0.0,1,yes
SIM-002041,2.9,15.2,54.9,218000,18144.2,199855.8,8.32,200000,0.0,1,yes
SIM-001807,95.0,25.9,9.1,218000,68120.5,149879.5,31.25,200000,0.0,1,yes
SIM-000397,71.5,25.1,41.7,218000,59451.3,158548.7,27.27,200000,0.0,1,yes
SIM-002434,12.5,27.8,10.1,218000,18509.3,199490.7,8.49,200000,0.0,1,yes
SIM-000136,88.1,0.8,36.3,218000,60521.7,157478.3,27.76,200000,0.0,1,yes
SIM-000829,98.7,3.0,36.4,218000,67853.6,150146.4,31.13,200000,0.0,1,yes
SIM-000114,29.5,35.7,27.2,218000,35440.1,182559.9,16.26,200000,0.0,1,yes
SIM-002489,11.8,31.5,2.9,218000,17616.7,200383.3,8.08,200000,383.3,0,no
SIM-001585,8.0,30.9,24.6,218000,19227.4,198772.6,8.82,200000,0.0,1,yes
SIM-000148,75.1,18.1,55.8,218000,62407.4,155592.6,28.63,200000,0.0,1,yes
SIM-000935,16.8,2.3,47.1,218000,20746.3,197253.7,9.52,200000,0.0,1,yes
SIM-000122,80.9,7.2,21.4,218000,56500.2,161499.8,25.92,200000,0.0,1,yes
SIM-001647,56.4,19.2,23.2,218000,44943.2,173056.8,20.62,200000,0.0,1,yes
SIM-000977,10.7,11.4,44.7,218000,19117.4,198882.6,8.77,200000,0.0,1,yes
SIM-000068,88.8,49.3,49.2,218000,80051.1,137948.9,36.72,200000,0.0,1,yes
SIM-000921,27.8,11.0,38.8,218000,28953.5,189046.5,13.28,200000,0.0,1,yes
SIM-001830,76.4,1.1,55.3,218000,58503.4,159496.6,26.84,200000,0.0,1,yes
SIM-001019,59.5,7.9,26.0,218000,43756.9,174243.1,20.07,200000,0.0,1,yes
SIM-002093,22.6,33.7,12.6,218000,27691.8,190308.2,12.7,200000,0.0,1,yes
SIM-002080,9.1,1.2,29.6,218000,12265.5,205734.5,5.63,200000,5734.5,0,no
SIM-000082,59.3,26.3,53.2,218000,54663.2,163336.8,25.07,200000,0.0,1,yes
SIM-000041,88.4,3.6,28.2,218000,61435.8,156564.2,28.18,200000,0.0,1,yes
SIM-000846,11.5,36.0,35.2,218000,24898.2,193101.8,11.42,200000,0.0,1,yes
SIM-001433,94.1,15.2,4.8,218000,63175.0,154825.0,28.98,200000,0.0,1,yes
SIM-001375,55.0,38.7,33.5,218000,53119.9,164880.1,24.37,200000,0.0,1,yes
SIM-001529,28.9,22.3,4.6,218000,25574.8,192425.2,11.73,200000,0.0,1,yes
SIM-001829,91.9,20.9,18.2,218000,66164.9,151835.1,30.35,200000,0.0,1,yes
SIM-001586,35.8,37.1,46.5,218000,43756.3,174243.7,20.07,200000,0.0,1,yes
SIM-001717,50.6,42.1,4.0,218000,46014.4,171985.6,21.11,200000,0.0,1,yes
SIM-000700,33.3,3.8,31.8,218000,27989.2,190010.8,12.84,200000,0.0,1,yes
SIM-000701,30.2,28.9,14.5,218000,30624.2,187375.8,14.05,200000,0.0,1,yes
SIM-000046,69.1,13.1,10.9,218000,47867.0,170133.0,21.96,200000,0.0,1,yes
SIM-000810,44.1,2.8,38.9,218000,35867.2,182132.8,16.45,200000,0.0,1,yes
SIM-000671,15.9,49.6,5.4,218000,27630.1,190369.9,12.67,200000,0.0,1,yes
SIM-000245,6.6,11.3,38.5,218000,16049.9,201950.1,7.36,200000,1950.1,0,no
SIM-000912,42.3,37.2,25.0,218000,42326.3,175673.7,19.42,200000,0.0,1,yes
SIM-000010,33.3,43.5,42.1,218000,42187.0,175813.0,19.35,200000,0.0,1,yes
SIM-002001,55.9,33.8,50.6,218000,54409.4,163590.6,24.96,200000,0.0,1,yes
SIM-000876,50.3,9.1,32.1,218000,39900.1,178099.9,18.3,200000,0.0,1,yes
SIM-001415,54.5,14.6,26.6,218000,43339.3,174660.7,19.88,200000,0.0,1,yes
SIM-002312,31.0,27.8,0.4,218000,27552.4,190447.6,12.64,200000,0.0,1,yes
SIM-001890,4.6,36.3,58.8,218000,26390.3,191609.7,12.11,200000,0.0,1,yes
SIM-002213,76.0,29.1,46.8,218000,65508.6,152491.4,30.05,200000,0.0,1,yes
SIM-002167,83.0,31.7,41.9,218000,68636.4,149363.6,31.48,200000,0.0,1,yes
SIM-001553,25.5,9.3,26.8,218000,23098.0,194902.0,10.6,200000,0.0,1,yes
SIM-001255,42.2,6.6,58.8,218000,38880.7,179119.3,17.84,200000,0.0,1,yes
SIM-002317,69.7,25.2,39.0,218000,58523.2,159476.8,26.85,200000,0.0,1,yes
SIM-001391,30.2,9.7,24.6,218000,26571.2,191428.8,12.19,200000,0.0,1,yes
SIM-001812,46.5,47.1,4.9,218000,44047.4,173952.6,20.21,200000,0.0,1,yes
SIM-000997,64.3,40.3,3.4,218000,53679.8,164320.2,24.62,200000,0.0,1,yes
SIM-001114,70.6,17.4,5.0,218000,49460.3,168539.7,22.69,200000,0.0,1,yes
SIM-001950,30.8,23.4,49.3,218000,36583.1,181416.9,16.78,200000,0.0,1,yes
SIM-002259,90.8,19.1,53.3,218000,71882.2,146117.8,32.97,200000,0.0,1,yes
SIM-000015,2.0,39.0,9.7,218000,15816.9,202183.1,7.26,200000,2183.1,0,no
SIM-000883,30.8,25.3,59.8,218000,39415.7,178584.3,18.08,200000,0.0,1,yes
SIM-001174,47.0,29.2,18.1,218000,42154.0,175846.0,19.34,200000,0.0,1,yes
SIM-001594,95.0,0.6,3.8,218000,58378.3,159621.7,26.78,200000,0.0,1,yes
SIM-000468,45.5,4.3,57.3,218000,40719.8,177280.2,18.68,200000,0.0,1,yes
SIM-001084,1.9,17.7,39.4,218000,14251.6,203748.4,6.54,200000,3748.4,0,no
SIM-001087,39.9,2.2,1.3,218000,25034.8,192965.2,11.48,200000,0.0,1,yes
SIM-000428,24.7,42.7,4.3,218000,30180.3,187819.7,13.84,200000,0.0,1,yes
SIM-001117,95.2,7.7,14.8,218000,64316.2,153683.8,29.5,200000,0.0,1,yes
SIM-002230,69.9,34.3,33.1,218000,60613.7,157386.3,27.8,200000,0.0,1,yes
SIM-001287,76.7,20.3,54.1,218000,64837.5,153162.5,29.74,200000,0.0,1,yes
SIM-001016,11.5,23.1,14.8,218000,17331.6,200668.4,7.95,200000,668.4,0,no
SIM-000662,32.9,26.5,21.8,218000,32238.9,185761.1,14.79,200000,0.0,1,yes
SIM-002441,77.1,1.8,8.9,218000,49363.8,168636.2,22.64,200000,0.0,1,yes
SIM-002388,90.8,17.3,46.7,218000,70055.3,147944.7,32.14,200000,0.0,1,yes
SIM-001774,34.2,6.4,31.3,218000,29867.0,188133.0,13.7,200000,0.0,1,yes
SIM-001752,1.0,15.7,55.9,218000,17124.6,200875.4,7.86,200000,875.4,0,no
SIM-001466,22.6,13.8,12.4,218000,21084.7,196915.3,9.67,200000,0.0,1,yes
SIM-000862,49.6,23.1,27.7,218000,42889.5,175110.5,19.67,200000,0.0,1,yes
SIM-001720,42.8,8.9,46.0,218000,38015.7,179984.3,17.44,200000,0.0,1,yes
SIM-000124,69.6,36.9,56.3,218000,66325.9,151674.1,30.42,200000,0.0,1,yes
SIM-002454,31.0,40.9,55.7,218000,42811.0,175189.0,19.64,200000,0.0,1,yes
SIM-001318,26.8,13.7,29.3,218000,25791.0,192209.0,11.83,200000,0.0,1,yes
SIM-001573,13.2,31.8,42.5,218000,26961.6,191038.4,12.37,200000,0.0,1,yes
SIM-001552,22.1,21.7,17.7,218000,24269.1,193730.9,11.13,200000,0.0,1,yes
SIM-002051,76.6,32.0,49.2,218000,67321.7,150678.3,30.88,200000,0.0,1,yes
SIM-000008,35.7,11.1,41.3,218000,33902.2,184097.8,15.55,200000,0.0,1,yes
SIM-000119,95.4,2.3,24.3,218000,63741.1,154258.9,29.24,200000,0.0,1,yes
SIM-000674,3.6,2.3,56.1,218000,14713.2,203286.8,6.75,200000,3286.8,0,no
SIM-002224,90.5,8.3,5.1,218000,58880.8,159119.2,27.01,200000,0.0,1,yes
SIM-000382,53.8,21.9,57.4,218000,51768.5,166231.5,23.75,200000,0.0,1,yes
SIM-001261,16.0,24.4,46.6,218000,26261.0,191739.0,12.05,200000,0.0,1,yes
SIM-002376,34.5,21.2,44.2,218000,37355.1,180644.9,17.14,200000,0.0,1,yes
SIM-001097,90.3,21.9,52.5,218000,71858.4,146141.6,32.96,200000,0.0,1,yes
SIM-001494,82.0,17.6,13.5,218000,57807.8,160192.2,26.52,200000,0.0,1,yes
SIM-001284,6.0,7.1,10.9,218000,7915.6,210084.4,3.63,200000,10084.4,0,no
SIM-001946,88.4,26.6,48.8,218000,71773.8,146226.2,32.92,200000,0.0,1,yes
SIM-002271,43.6,39.4,41.6,218000,47200.2,170799.8,21.65,200000,0.0,1,yes
SIM-002284,56.4,18.7,9.4,218000,42244.3,175755.7,19.38,200000,0.0,1,yes
SIM-000879,29.4,5.8,43.7,218000,27673.3,190326.7,12.69,200000,0.0,1,yes
SIM-001268,83.2,40.7,36.0,218000,71402.4,146597.6,32.75,200000,0.0,1,yes
SIM-001076,12.7,34.7,55.4,218000,30436.0,187564.0,13.96,200000,0.0,1,yes
SIM-000487,74.9,19.2,23.9,218000,55904.1,162095.9,25.64,200000,0.0,1,yes
SIM-001770,7.1,8.9,29.0,218000,13726.4,204273.6,6.3,200000,4273.6,0,no
SIM-001034,41.9,11.6,39.2,218000,36525.5,181474.5,16.75,200000,0.0,1,yes
SIM-000237,29.3,8.5,36.4,218000,28403.6,189596.4,13.03,200000,0.0,1,yes
SIM-001957,7.9,25.0,4.2,218000,14033.8,203966.2,6.44,200000,3966.2,0,no
SIM-001149,41.8,46.3,9.3,218000,41798.1,176201.9,19.17,200000,0.0,1,yes
SIM-000952,80.3,7.2,22.6,218000,55079.7,162920.3,25.27,200000,0.0,1,yes
SIM-000793,41.2,19.3,19.0,218000,35978.1,182021.9,16.5,200000,0.0,1,yes
SIM-000381,39.6,1.6,34.5,218000,31072.2,186927.8,14.25,200000,0.0,1,yes
SIM-000980,69.1,49.2,29.4,218000,64139.4,153860.6,29.42,200000,0.0,1,yes
SIM-000737,68.0,44.8,25.7,218000,61392.9,156607.1,28.16,200000,0.0,1,yes
SIM-001775,74.3,16.6,14.0,218000,53724.5,164275.5,24.64,200000,0.0,1,yes
SIM-000666,43.9,32.6,56.4,218000,48123.6,169876.4,22.08,200000,0.0,1,yes
SIM-002192,48.3,4.1,15.8,218000,34173.5,183826.5,15.68,200000,0.0,1,yes
SIM-000714,73.7,44.1,38.5,218000,67705.2,150294.8,31.06,200000,0.0,1,yes
SIM-001259,75.4,10.5,46.9,218000,57940.5,160059.5,26.58,200000,0.0,1,yes
SIM-001648,73.1,22.6,0.4,218000,51872.4,166127.6,23.79,200000,0.0,1,yes
SIM-001301,70.0,14.2,33.9,218000,53864.3,164135.7,24.71,200000,0.0,1,yes
SIM-002276,82.9,11.9,12.6,218000,57039.7,160960.3,26.16,200000,0.0,1,yes
SIM-001363,21.0,14.5,0.6,218000,17031.5,200968.5,7.81,200000,968.5,0,no
SIM-000532,62.2,30.7,22.9,218000,51857.8,166142.2,23.79,200000,0.0,1,yes
SIM-002253,24.7,48.3,45.7,218000,39229.6,178770.4,18.0,200000,0.0,1,yes
SIM-001491,1.4,34.0,30.3,218000,18475.7,199524.3,8.48,200000,0.0,1,yes
SIM-000885,17.7,6.1,16.9,218000,15549.2,202450.8,7.13,200000,2450.8,0,no
SIM-000347,34.8,3.4,52.3,218000,32408.6,185591.4,14.87,200000,0.0,1,yes
SIM-000467,43.4,27.8,1.4,218000,36506.5,181493.5,16.75,200000,0.0,1,yes
SIM-002281,50.5,47.7,59.6,218000,57953.9,160046.1,26.58,200000,0.0,1,yes
SIM-001528,11.0,22.5,57.8,218000,25977.9,192022.1,11.92,200000,0.0,1,yes
SIM-002361,21.5,24.6,6.7,218000,21813.3,196186.7,10.01,200000,0.0,1,yes
SIM-001126,94.9,28.8,48.6,218000,76141.7,141858.3,34.93,200000,0.0,1,yes
SIM-001820,11.5,33.1,5.6,218000,18144.2,199855.8,8.32,200000,0.0,1,yes
SIM-001161,32.8,0.8,10.2,218000,22120.1,195879.9,10.15,200000,0.0,1,yes
SIM-000444,23.1,39.8,49.5,218000,37023.1,180976.9,16.98,200000,0.0,1,yes
SIM-001153,91.6,12.7,44.5,218000,69401.3,148598.7,31.84,200000,0.0,1,yes
SIM-002029,10.9,2.5,31.8,218000,13912.6,204087.4,6.38,200000,4087.4,0,no
SIM-001840,31.4,44.5,13.9,218000,35821.2,182178.8,16.43,200000,0.0,1,yes
SIM-000226,95.8,21.7,33.8,218000,71644.5,146355.5,32.86,200000,0.0,1,yes
SIM-000728,71.7,44.7,41.8,218000,67172.8,150827.2,30.81,200000,0.0,1,yes
SIM-000519,85.2,2.6,32.5,218000,59923.0,158077.0,27.49,200000,0.0,1,yes
SIM-000299,58.9,35.3,16.6,218000,51452.0,166548.0,23.6,200000,0.0,1,yes
