gps_record_id,fuel_record_id,company_name,nse_code,vehicle_id,vehicle_class,transaction_date,gps_km_logged,fuel_declared_l,expected_fuel_l,delta_fuel_l,cross_validation,match_confidence,anomaly_flag,anomaly_type
GPS-0010036,FC-0010036,Ellis PLC,CLV,CLV-4WD-017,petrol_4wd,2024-07-15,47.2,46.57,45.2,1.37,pass,0.9597,0,clean
GPS-0002079,FC-0002079,Wall and Sons,SNJ,SNJ-SUV-014,petrol_suv,2024-06-15,14.2,13.87,13.54,0.33,pass,0.9306,0,clean
GPS-0012235,FC-0012235,Ryan-Morris,FZG,FZG-SUV-002,petrol_suv,2024-06-15,49.7,52.47,52.01,0.46,pass,0.9587,0,clean
GPS-0013643,FC-0013643,Douglas-Berry,XAE,XAE-4WD-008,petrol_4wd,2024-01-04,32.4,33.02,32.48,0.54,pass,0.9699,0,clean
GPS-0014738,FC-0014738,Smith-Begum,BIT,BIT-SUV-009,petrol_suv,2024-09-17,30.6,31.69,31.65,0.04,pass,0.9865,0,clean
GPS-0008746,FC-0008746,Ali PLC,EQJ,EQJ-SUV-005,petrol_suv,2024-02-15,24.2,23.33,23.39,-0.06,pass,0.9308,0,clean
GPS-0012044,FC-0012044,Edwards-Wilkinson,NJL,NJL-SUV-003,petrol_suv,2024-07-18,15.4,16.34,15.68,0.66,pass,0.9472,0,clean
GPS-0012494,FC-0012494,Jackson and Sons,LWT,LWT-CAR-002,petrol_saloon,2024-10-04,16.0,16.08,16.49,-0.41,pass,0.9323,0,clean
GPS-0009799,FC-0009799,Johnson Group,HFP,HFP-BUS-019,diesel_bus,2024-02-26,42.7,45.72,44.97,0.75,pass,0.9517,0,clean
GPS-0002877,FC-0002877,Wilson Glover and Smith,LEO,LEO-SUV-007,petrol_suv,2024-06-23,36.7,35.42,34.97,0.45,pass,0.966,0,clean
GPS-0004300,FC-0004300,Roberts Coles and Barton,ATM,ATM-MTR-001,petrol_bike,2024-04-01,4.0,3.76,3.85,-0.09,pass,0.9319,0,clean
GPS-0009880,FC-0009880,Jones-Lewis,YLL,YLL-4WD-021,petrol_4wd,2024-01-23,11.3,11.42,11.37,0.05,pass,0.955,0,clean
GPS-0011230,FC-0011230,Smith Inc,IHH,IHH-4WD-003,petrol_4wd,2024-04-20,63.7,68.95,66.48,2.47,pass,0.9512,0,clean
GPS-0011462,FC-0011462,Marshall Robinson and Kaur,TFD,TFD-4WD-002,petrol_4wd,2024-11-03,69.3,66.85,67.88,-1.03,pass,0.9799,0,clean
GPS-0012626,FC-0012626,Chan Tyler and Barry,OZZ,OZZ-CAR-012,petrol_saloon,2024-05-27,38.9,41.08,39.28,1.8,pass,0.9647,0,clean
GPS-0013585,FC-0013585,Jones Kaur and Tomlinson,BJD,BJD-4WD-001,petrol_4wd,2024-10-27,56.0,56.12,57.14,-1.02,pass,0.9473,0,clean
GPS-0003404,FC-0003404,Smith-Williamson,QQK,QQK-BUS-015,diesel_bus,2024-03-02,62.3,60.51,61.4,-0.89,pass,0.9616,0,clean
GPS-0002635,FC-0002635,Bell Day and Martin,PJJ,PJJ-TRK-003,diesel_truck,2024-04-28,74.9,79.9,76.52,3.38,pass,0.9474,0,clean
GPS-0009475,FC-0009475,Smith LLC,AZD,AZD-4WD-015,petrol_4wd,2024-03-26,5.6,6.0,5.88,0.12,pass,0.9337,0,clean
GPS-0008000,FC-0008000,Murray Bird and Middleton,LNJ,LNJ-SUV-013,petrol_suv,2024-08-22,17.0,16.6,16.7,-0.1,pass,0.9615,0,clean
GPS-0001637,FC-0001637,Wood Group,DGM,DGM-SUV-002,petrol_suv,2024-11-17,56.7,58.72,56.74,1.98,pass,0.9381,0,clean
GPS-0010898,FC-0010898,Smith-Howe,VHW,VHW-SUV-006,petrol_suv,2024-01-19,33.0,31.43,31.57,-0.14,pass,0.9564,0,clean
GPS-0009997,FC-0009997,Thomas Group,OEO,OEO-TRK-005,diesel_truck,2024-06-14,71.4,78.51,75.03,3.48,pass,0.9711,0,clean
GPS-0013435,FC-0013435,Thomas Brown and Graham,BFE,BFE-CAR-008,petrol_saloon,2024-05-27,6.0,5.78,5.77,0.01,pass,0.9691,0,clean
GPS-0000440,FC-0000440,Kemp LLC,RZW,RZW-TRK-012,diesel_truck,2024-12-20,38.8,37.33,37.76,-0.43,pass,0.9506,0,clean
GPS-0006328,FC-0006328,Faulkner and Sons,OMJ,OMJ-TRK-020,diesel_truck,2024-10-10,75.0,75.56,73.38,2.18,pass,0.978,0,clean
GPS-0011905,FC-0011905,Gordon LLC,NCR,NCR-MTR-004,petrol_bike,2024-10-07,14.5,14.55,15.14,-0.59,pass,0.9753,0,clean
GPS-0005328,FC-0005328,Bevan-Griffiths,FJD,FJD-TRK-007,diesel_truck,2024-11-25,95.1,95.78,95.32,0.46,pass,0.9576,0,clean
GPS-0002623,FC-0002623,Bell Day and Martin,PJJ,PJJ-MTR-016,petrol_bike,2024-12-23,9.6,9.58,9.2,0.38,pass,0.9675,0,clean
GPS-0011723,FC-0011723,Begum Scott and Waters,MOT,MOT-MTR-009,petrol_bike,2024-03-17,5.2,5.6,5.41,0.19,pass,0.9799,0,clean
GPS-0001676,FC-0001676,Clarke and Sons,GFN,GFN-TRK-005,diesel_truck,2024-02-09,28.4,27.7,27.56,0.14,pass,0.9624,0,clean
GPS-0013671,FC-0013671,Douglas-Berry,XAE,XAE-MTR-001,petrol_bike,2024-11-06,20.5,14.7,21.1,-6.4,pass,0.9628,0,clean
GPS-0002557,FC-0002557,Evans-Wheeler,PQC,PQC-CAR-032,petrol_saloon,2024-03-29,14.2,14.43,13.89,0.54,pass,0.9857,0,clean
GPS-0004439,FC-0004439,Thompson-Ward,BDI,BDI-4WD-002,petrol_4wd,2024-01-06,43.9,45.02,45.23,-0.21,pass,0.947,0,clean
GPS-0000961,FC-0000961,Miller-Foster,ZDP,ZDP-MTR-003,petrol_bike,2024-09-18,19.7,14.7,19.01,-4.31,pass,0.9347,0,clean
GPS-0012276,FC-0012276,Lawrence Donnelly and Doherty,IBM,IBM-CAR-009,petrol_saloon,2024-10-04,7.9,7.72,8.1,-0.38,pass,0.968,0,clean
GPS-0000684,FC-0000684,Read-Ahmed,BIQ,BIQ-TRK-013,diesel_truck,2024-01-14,140.9,131.21,134.54,-3.33,pass,0.9459,0,clean
GPS-0004067,FC-0004067,Edwards-Tucker,XTV,XTV-4WD-002,petrol_4wd,2024-04-21,19.6,21.24,20.25,0.99,pass,0.9896,0,clean
GPS-0003605,FC-0003605,Briggs Cooke and Wright,DLP,DLP-SUV-001,petrol_suv,2024-07-29,31.4,29.48,30.55,-1.07,pass,0.9634,0,clean
GPS-0007465,FC-0007465,Gregory-Morgan,GKR,GKR-CAR-019,petrol_saloon,2024-03-13,15.3,14.57,14.99,-0.42,pass,0.9426,0,clean
GPS-0013995,FC-0013995,Begum Birch and Herbert,AWJ,AWJ-4WD-011,petrol_4wd,2024-05-13,26.9,26.06,25.82,0.24,pass,0.9826,0,clean
GPS-0011654,FC-0011654,Hamilton Brown and Green,XAI,XAI-VAN-011,diesel_van,2024-12-12,9.4,9.56,9.59,-0.03,pass,0.9373,0,clean
GPS-0014083,FC-0014083,Ross LLC,KQL,KQL-4WD-016,petrol_4wd,2024-04-13,60.2,57.52,57.77,-0.25,pass,0.9587,0,clean
GPS-0006818,FC-0006818,Winter Campbell and Houghton,TRU,TRU-MTR-002,petrol_bike,2024-04-12,11.3,11.24,11.45,-0.21,pass,0.9804,0,clean
GPS-0004144,FC-0004144,Palmer Inc,AHX,AHX-CAR-002,petrol_saloon,2024-04-26,17.9,18.61,18.03,0.58,pass,0.9881,0,clean
GPS-0005990,FC-0005990,Rahman Hardy and Jarvis,ZMT,ZMT-SUV-009,petrol_suv,2024-03-23,6.3,6.61,6.37,0.24,pass,0.9489,0,clean
GPS-0014100,FC-0014100,Moore O'Neill and Davies,HDT,HDT-CAR-026,petrol_saloon,2024-05-17,25.2,27.36,26.26,1.1,pass,0.9658,0,clean
GPS-0011678,FC-0011678,Wilkinson Chapman and Preston,TKW,TKW-CNG-003,cng_van,2024-03-10,30.1,30.94,30.57,0.37,pass,0.9687,0,clean
GPS-0014629,FC-0014629,Atkins-Sutton,ZCV,ZCV-BUS-004,diesel_bus,2024-01-16,43.6,45.6,43.48,2.12,pass,0.9784,0,clean
GPS-0008204,FC-0008204,Hudson King and Johnson,MFU,MFU-SUV-021,petrol_suv,2024-06-30,9.0,8.8,9.2,-0.4,pass,0.9312,0,clean
GPS-0006477,FC-0006477,Clayton Johnston and John,BIJ,BIJ-SUV-001,petrol_suv,2024-10-28,11.8,12.54,12.08,0.46,pass,0.9515,0,clean
GPS-0008676,FC-0008676,Kennedy Ltd,AJX,AJX-MTR-005,petrol_bike,2024-11-19,14.1,14.58,14.82,-0.24,pass,0.9486,0,clean
GPS-0008212,FC-0008212,Hudson King and Johnson,MFU,MFU-CAR-024,petrol_saloon,2024-01-26,32.3,31.15,32.4,-1.25,pass,0.9547,0,clean
GPS-0002000,FC-0002000,Martin Group,CBO,CBO-CAR-008,petrol_saloon,2024-07-13,8.6,8.38,8.26,0.12,pass,0.9466,0,clean
GPS-0011640,FC-0011640,Hamilton Brown and Green,XAI,XAI-VAN-007,diesel_van,2024-12-24,13.0,13.33,13.34,-0.01,pass,0.9456,0,clean
GPS-0008558,FC-0008558,Lane-Saunders,XFS,XFS-SUV-017,petrol_suv,2024-10-29,27.2,26.28,26.33,-0.05,pass,0.9624,0,clean
GPS-0012938,FC-0012938,Nixon-Jones,AOQ,AOQ-SUV-025,petrol_suv,2024-03-21,27.6,26.2,26.49,-0.29,pass,0.9817,0,clean
GPS-0001653,FC-0001653,Wood Group,DGM,DGM-SUV-002,petrol_suv,2024-04-14,18.2,17.79,18.16,-0.37,pass,0.9309,0,clean
GPS-0003131,FC-0003131,Simpson Knight and Sykes,NWC,NWC-BUS-001,diesel_bus,2024-12-06,74.1,75.97,73.58,2.39,pass,0.9747,0,clean
GPS-0001279,FC-0001279,Ward Bruce and Dawson,XOD,XOD-4WD-029,petrol_4wd,2024-07-06,63.6,69.77,66.56,3.21,pass,0.9553,0,clean
GPS-0010252,FC-0010252,Howard LLC,ZQP,ZQP-CAR-003,petrol_saloon,2024-02-27,34.7,36.05,34.53,1.52,pass,0.9897,0,clean
GPS-0014251,FC-0014251,Cox Wilson and Yates,LAQ,LAQ-4WD-009,petrol_4wd,2024-09-06,18.0,18.34,18.14,0.2,pass,0.9398,0,clean
GPS-0008357,FC-0008357,Holloway James and Matthews,FPU,FPU-SUV-008,petrol_suv,2024-06-19,47.6,50.72,49.06,1.66,pass,0.9764,0,clean
GPS-0012368,FC-0012368,Riley-Burrows,YEC,YEC-MTR-005,petrol_bike,2024-08-04,9.2,8.99,9.2,-0.21,pass,0.9895,0,clean
GPS-0002932,FC-0002932,Marsden-Metcalfe,IBI,IBI-TRK-007,diesel_truck,2024-01-16,110.1,115.96,110.49,5.47,pass,0.9373,0,clean
GPS-0005007,FC-0005007,Walker-Butler,TWI,TWI-SUV-003,petrol_suv,2024-03-21,8.8,9.55,9.25,0.3,pass,0.9303,0,clean
GPS-0001795,FC-0001795,Howard Ltd,ZOL,ZOL-4WD-002,petrol_4wd,2024-05-14,30.5,31.91,31.06,0.85,pass,0.9897,0,clean
GPS-0001820,FC-0001820,Jones Chapman and Atkins,HTH,HTH-VAN-015,diesel_van,2024-10-19,29.0,28.47,27.77,0.7,pass,0.9612,0,clean
GPS-0005819,FC-0005819,Fox-Long,UGP,UGP-CAR-007,petrol_saloon,2024-11-23,19.1,19.95,19.9,0.05,pass,0.9386,0,clean
GPS-0011867,FC-0011867,Greenwood Inc,VTC,VTC-MTR-001,petrol_bike,2024-09-22,7.2,7.22,7.54,-0.32,pass,0.9655,0,clean
GPS-0005394,FC-0005394,Webster Ltd,KNI,KNI-SUV-024,petrol_suv,2024-06-08,40.2,42.32,40.39,1.93,pass,0.9534,0,clean
GPS-0009611,FC-0009611,Ferguson Inc,ZYR,ZYR-CAR-023,petrol_saloon,2024-05-18,25.1,24.15,24.6,-0.45,pass,0.9559,0,clean
GPS-0001462,FC-0001462,Charlton Ltd,LLI,LLI-CAR-003,petrol_saloon,2024-05-31,21.5,22.13,22.15,-0.02,pass,0.9579,0,clean
GPS-0008549,FC-0008549,Bradley-Lambert,OML,OML-VAN-005,diesel_van,2024-11-28,44.9,48.12,46.46,1.66,pass,0.9343,0,clean
GPS-0003978,FC-0003978,Gibbs LLC,IEI,IEI-CAR-021,petrol_saloon,2024-10-16,29.3,28.91,28.52,0.39,pass,0.9591,0,clean
GPS-0007120,FC-0007120,Jones-James,PKN,PKN-CAR-014,petrol_saloon,2024-03-22,29.4,30.51,29.35,1.16,pass,0.9755,0,clean
GPS-0008731,FC-0008731,Ali PLC,EQJ,EQJ-CAR-010,petrol_saloon,2024-05-28,37.5,37.61,37.51,0.1,pass,0.9765,0,clean
GPS-0007043,FC-0007043,Wilson Robinson and Walker,CIP,CIP-MTR-005,petrol_bike,2024-05-20,2.0,2.21,2.11,0.1,pass,0.943,0,clean
GPS-0004938,FC-0004938,Flynn Taylor and Daniels,JEH,JEH-CAR-004,petrol_saloon,2024-03-29,16.8,16.89,16.73,0.16,pass,0.9599,0,clean
GPS-0011950,FC-0011950,Campbell Lewis and Campbell,UBC,UBC-CAR-005,petrol_saloon,2024-04-06,36.2,33.56,34.68,-1.12,pass,0.9335,0,clean
GPS-0010310,FC-0010310,Davies-Baker,PSO,PSO-4WD-008,petrol_4wd,2024-07-01,39.6,39.14,39.75,-0.61,pass,0.9803,0,clean
GPS-0006763,FC-0006763,Carter-Davidson,YKZ,YKZ-MTR-016,petrol_bike,2024-05-02,18.4,14.7,17.72,-3.02,pass,0.9655,0,clean
GPS-0001292,FC-0001292,Ward Bruce and Dawson,XOD,XOD-SUV-026,petrol_suv,2024-02-19,14.1,14.49,14.1,0.39,pass,0.941,0,clean
GPS-0014319,FC-0014319,Roberts Moore and Lee,XBX,XBX-CAR-002,petrol_saloon,2024-01-27,22.0,21.05,21.39,-0.34,pass,0.9718,0,clean
GPS-0004469,FC-0004469,Curtis Ltd,TWL,TWL-CAR-015,petrol_saloon,2024-04-30,25.0,25.19,26.11,-0.92,pass,0.9708,0,clean
GPS-0009989,FC-0009989,Wood-Norton,GWZ,GWZ-SUV-007,petrol_suv,2024-12-04,30.6,29.67,29.32,0.35,pass,0.9503,0,clean
GPS-0013070,FC-0013070,Lees PLC,YIY,YIY-CAR-008,petrol_saloon,2024-08-01,5.2,5.19,5.16,0.03,pass,0.9391,0,clean
GPS-0003924,FC-0003924,Walters-Tucker,SGJ,SGJ-VAN-012,diesel_van,2024-09-10,33.1,33.45,32.95,0.5,pass,0.9848,0,clean
GPS-0010739,FC-0010739,Kelly PLC,BGW,BGW-MTR-014,petrol_bike,2024-05-18,5.6,5.35,5.37,-0.02,pass,0.96,0,clean
GPS-0014169,FC-0014169,Jones-Swift,BDE,BDE-SUV-009,petrol_suv,2024-04-18,54.0,54.18,51.99,2.19,pass,0.9794,0,clean
GPS-0009458,FC-0009458,Smith LLC,AZD,AZD-CAR-004,petrol_saloon,2024-06-13,22.1,21.6,22.34,-0.74,pass,0.9852,0,clean
GPS-0008195,FC-0008195,Hudson King and Johnson,MFU,MFU-VAN-025,diesel_van,2024-10-01,47.5,47.66,46.28,1.38,pass,0.9722,0,clean
GPS-0006248,FC-0006248,Short-Gardner,NVG,NVG-MTR-019,petrol_bike,2024-01-19,14.1,14.7,14.27,0.43,pass,0.9373,0,clean
GPS-0014322,FC-0014322,Roberts Moore and Lee,XBX,XBX-4WD-005,petrol_4wd,2024-12-24,23.8,25.62,24.65,0.97,pass,0.9534,0,clean
GPS-0004615,FC-0004615,Richards LLC,XID,XID-VAN-002,diesel_van,2024-10-01,32.5,33.75,32.91,0.84,pass,0.9566,0,clean
GPS-0007233,FC-0007233,Burgess Connolly and Butler,MNA,MNA-CAR-004,petrol_saloon,2024-12-24,28.2,27.27,27.28,-0.01,pass,0.9552,0,clean
GPS-0000184,FC-0000184,Morris-Burke,DHL,DHL-TRK-005,diesel_truck,2024-07-08,101.6,104.12,100.24,3.88,pass,0.9653,0,clean
GPS-0003561,FC-0003561,Moss-Goodwin,KTO,KTO-CAR-012,petrol_saloon,2024-01-17,12.3,12.29,12.82,-0.53,pass,0.9822,0,clean
GPS-0001983,FC-0001983,Martin Group,CBO,CBO-SUV-023,petrol_suv,2024-07-27,41.2,38.03,39.83,-1.8,pass,0.9308,0,clean
GPS-0006966,FC-0006966,Ellis PLC,KIS,KIS-VAN-013,diesel_van,2024-09-24,13.3,12.57,12.96,-0.39,pass,0.9825,0,clean
GPS-0005851,FC-0005851,Joyce-Rowe,OPF,OPF-CAR-005,petrol_saloon,2024-11-16,19.2,18.66,19.35,-0.69,pass,0.934,0,clean
GPS-0004592,FC-0004592,Richards LLC,XID,XID-BUS-009,diesel_bus,2024-12-18,10.0,10.28,10.15,0.13,pass,0.9675,0,clean
GPS-0010193,FC-0010193,Ward Burgess and Thomas,BVJ,BVJ-TRK-001,diesel_truck,2024-11-05,30.7,29.94,30.83,-0.89,pass,0.9405,0,clean
GPS-0012493,FC-0012493,Jackson and Sons,LWT,LWT-CAR-020,petrol_saloon,2024-01-10,2.2,2.22,2.13,0.09,pass,0.9384,0,clean
GPS-0009622,FC-0009622,Ferguson Inc,ZYR,ZYR-CAR-022,petrol_saloon,2024-06-30,39.7,40.18,38.81,1.37,pass,0.9436,0,clean
GPS-0003238,FC-0003238,Lawson Inc,FTP,FTP-SUV-016,petrol_suv,2024-03-10,57.9,63.04,60.25,2.79,pass,0.9396,0,clean
GPS-0006339,FC-0006339,Faulkner and Sons,OMJ,OMJ-4WD-002,petrol_4wd,2024-03-11,41.5,42.8,42.8,0.0,pass,0.9678,0,clean
GPS-0001254,FC-0001254,Parker LLC,YXV,YXV-MTR-009,petrol_bike,2024-01-01,11.8,11.25,11.7,-0.45,pass,0.9602,0,clean
GPS-0001543,FC-0001543,Jones Davison and Edwards,IMJ,IMJ-SUV-025,petrol_suv,2024-04-01,8.2,7.9,8.1,-0.2,pass,0.9743,0,clean
GPS-0004927,FC-0004927,Flynn Taylor and Daniels,JEH,JEH-TRK-018,diesel_truck,2024-09-05,117.7,111.05,115.64,-4.59,pass,0.9324,0,clean
GPS-0005340,FC-0005340,Bevan-Griffiths,FJD,FJD-CAR-011,petrol_saloon,2024-08-28,8.3,8.63,8.47,0.16,pass,0.9863,0,clean
GPS-0000672,FC-0000672,Glover Richardson and West,EMD,EMD-CAR-001,petrol_saloon,2024-01-26,39.6,41.36,40.85,0.51,pass,0.9798,0,clean
GPS-0003782,FC-0003782,Evans Roberts and Bailey,QDO,QDO-4WD-016,petrol_4wd,2024-08-22,7.0,7.16,7.0,0.16,pass,0.9856,0,clean
GPS-0008435,FC-0008435,Mellor PLC,VWU,VWU-CAR-022,petrol_saloon,2024-09-24,15.1,14.54,14.71,-0.17,pass,0.9582,0,clean
GPS-0006451,FC-0006451,Clayton Johnston and John,BIJ,BIJ-SUV-001,petrol_suv,2024-04-05,25.6,24.92,24.9,0.02,pass,0.985,0,clean
GPS-0011903,FC-0011903,Gordon LLC,NCR,NCR-MTR-004,petrol_bike,2024-01-14,16.0,14.7,16.1,-1.4,pass,0.9561,0,clean
GPS-0006846,FC-0006846,Kirk Edwards and Shaw,KLP,KLP-CAR-008,petrol_saloon,2024-12-29,20.0,18.81,19.09,-0.28,pass,0.9381,0,clean
GPS-0001616,FC-0001616,Wade Inc,CZK,CZK-SUV-017,petrol_suv,2024-02-24,56.5,57.52,56.2,1.32,pass,0.9832,0,clean
GPS-0012028,FC-0012028,Edwards-Wilkinson,NJL,NJL-CNG-024,cng_van,2024-08-09,45.3,48.04,46.51,1.53,pass,0.9841,0,clean
GPS-0002558,FC-0002558,Evans-Wheeler,PQC,PQC-SUV-029,petrol_suv,2024-06-16,35.7,38.06,37.3,0.76,pass,0.9608,0,clean
GPS-0011636,FC-0011636,Hamilton Brown and Green,XAI,XAI-LPG-003,lpg_van,2024-12-02,21.7,20.98,22.05,-1.07,pass,0.9704,0,clean
GPS-0004105,FC-0004105,Kennedy PLC,VHX,VHX-TRK-007,diesel_truck,2024-05-11,32.9,32.82,32.61,0.21,pass,0.9779,0,clean
GPS-0005409,FC-0005409,Morgan Inc,GUF,GUF-SUV-019,petrol_suv,2024-04-05,44.6,47.16,45.0,2.16,pass,0.9587,0,clean
GPS-0007920,FC-0007920,Reid Smith and Green,POK,POK-MTR-011,petrol_bike,2024-04-18,15.2,14.7,14.45,0.25,pass,0.9627,0,clean
GPS-0009786,FC-0009786,Johnson Group,HFP,HFP-VAN-012,diesel_van,2024-09-15,14.7,15.03,15.17,-0.14,pass,0.9641,0,clean
GPS-0011407,FC-0011407,Knight PLC,CYB,CYB-BUS-014,diesel_bus,2024-03-04,66.1,65.33,67.22,-1.89,pass,0.9644,0,clean
GPS-0007044,FC-0007044,Wilson Robinson and Walker,CIP,CIP-MTR-005,petrol_bike,2024-02-23,5.7,5.76,5.87,-0.11,pass,0.9589,0,clean
GPS-0009090,FC-0009090,Morgan Ltd,QTA,QTA-TRK-005,diesel_truck,2024-05-18,118.4,126.94,122.48,4.46,pass,0.9413,0,clean
GPS-0013677,FC-0013677,Douglas-Berry,XAE,XAE-SUV-027,petrol_suv,2024-02-04,32.4,34.57,33.51,1.06,pass,0.9657,0,clean
GPS-0011857,FC-0011857,Greenwood Inc,VTC,VTC-SUV-010,petrol_suv,2024-12-23,44.5,45.03,44.37,0.66,pass,0.9582,0,clean
GPS-0000998,FC-0000998,Green Inc,CCC,CCC-4WD-003,petrol_4wd,2024-11-16,5.2,5.63,5.42,0.21,pass,0.9461,0,clean
GPS-0001659,FC-0001659,Wood Group,DGM,DGM-SUV-001,petrol_suv,2024-05-22,14.7,15.18,14.56,0.62,pass,0.9821,0,clean
GPS-0005626,FC-0005626,Jackson-McDonald,SAA,SAA-LPG-011,lpg_van,2024-05-11,22.8,22.2,23.35,-1.15,pass,0.9718,0,clean
GPS-0001256,FC-0001256,Parker LLC,YXV,YXV-BUS-014,diesel_bus,2024-03-09,81.5,79.26,82.07,-2.81,pass,0.9708,0,clean
GPS-0005704,FC-0005704,Kemp-Moore,RXL,RXL-SUV-001,petrol_suv,2024-06-01,50.5,50.56,51.82,-1.26,pass,0.9331,0,clean
GPS-0006263,FC-0006263,Shaw-James,IGZ,IGZ-CAR-014,petrol_saloon,2024-01-07,8.6,8.52,8.96,-0.44,pass,0.9334,0,clean
GPS-0009269,FC-0009269,Morrison-Holt,TDM,TDM-SUV-007,petrol_suv,2024-08-18,37.9,40.75,39.01,1.74,pass,0.9502,0,clean
GPS-0008942,FC-0008942,Whittaker-Mitchell,OSO,OSO-MTR-005,petrol_bike,2024-04-03,4.0,4.02,3.97,0.05,pass,0.9339,0,clean
GPS-0012199,FC-0012199,Ryan-Morris,FZG,FZG-MTR-001,petrol_bike,2024-03-23,16.5,14.7,16.05,-1.35,pass,0.9507,0,clean
GPS-0000884,FC-0000884,Ward and Sons,VPT,VPT-SUV-016,petrol_suv,2024-04-29,32.1,32.03,32.97,-0.94,pass,0.9754,0,clean
GPS-0013477,FC-0013477,Read Woods and Warren,FIM,FIM-CAR-005,petrol_saloon,2024-04-25,28.3,28.57,27.28,1.29,pass,0.9585,0,clean
GPS-0011713,FC-0011713,Begum Scott and Waters,MOT,MOT-TRK-001,diesel_truck,2024-07-03,93.9,103.54,98.76,4.78,pass,0.9773,0,clean
GPS-0001189,FC-0001189,Allan Scott and Johnson,GCD,GCD-TRK-003,diesel_truck,2024-09-29,134.5,139.84,135.93,3.91,pass,0.9452,0,clean
GPS-0003931,FC-0003931,Walters-Tucker,SGJ,SGJ-VAN-012,diesel_van,2024-10-15,16.8,17.04,16.85,0.19,pass,0.9418,0,clean
GPS-0011075,FC-0011075,Harper Hussain and Thompson,ZAA,ZAA-4WD-004,petrol_4wd,2024-12-02,44.9,46.45,46.29,0.16,pass,0.9525,0,clean
GPS-0005016,FC-0005016,Walker-Butler,TWI,TWI-CAR-004,petrol_saloon,2024-02-11,22.7,24.26,23.49,0.77,pass,0.947,0,clean
GPS-0004476,FC-0004476,Curtis Ltd,TWL,TWL-CAR-016,petrol_saloon,2024-12-18,39.6,40.62,41.69,-1.07,pass,0.9781,0,clean
GPS-0000478,FC-0000478,Green-Williams,ZSV,ZSV-4WD-024,petrol_4wd,2024-05-17,25.6,25.8,25.77,0.03,pass,0.957,0,clean
GPS-0007154,FC-0007154,Jones-James,PKN,PKN-BUS-005,diesel_bus,2024-09-22,5.1,4.86,5.03,-0.17,pass,0.9868,0,clean
GPS-0002112,FC-0002112,Wall and Sons,SNJ,SNJ-CAR-020,petrol_saloon,2024-04-10,33.3,33.43,32.03,1.4,pass,0.9433,0,clean
GPS-0005223,FC-0005223,Williams-Lawrence,TSI,TSI-TRK-027,diesel_truck,2024-04-02,124.7,121.5,120.73,0.77,pass,0.9427,0,clean
GPS-0006030,FC-0006030,Rahman Hardy and Jarvis,ZMT,ZMT-CAR-002,petrol_saloon,2024-12-13,12.4,12.17,12.23,-0.06,pass,0.9545,0,clean
GPS-0015025,FC-0015025,Reeves-Giles,DEX,DEX-CAR-006,petrol_saloon,2024-07-03,28.7,28.39,29.5,-1.11,pass,0.9392,0,clean
GPS-0012814,FC-0012814,Leach LLC,CCW,CCW-CAR-011,petrol_saloon,2024-05-04,18.5,18.35,18.27,0.08,pass,0.9894,0,clean
GPS-0006607,FC-0006607,Freeman Baker and Reid,QAE,QAE-CAR-025,petrol_saloon,2024-09-16,6.7,6.92,6.72,0.2,pass,0.9374,0,clean
GPS-0002191,FC-0002191,Quinn Ltd,JMH,JMH-MTR-006,petrol_bike,2024-08-11,14.3,14.21,14.45,-0.24,pass,0.9547,0,clean
GPS-0004617,FC-0004617,Richards LLC,XID,XID-4WD-006,petrol_4wd,2024-07-20,24.4,24.09,24.48,-0.39,pass,0.9568,0,clean
GPS-0014332,FC-0014332,Roberts Moore and Lee,XBX,XBX-MTR-007,petrol_bike,2024-03-26,3.3,3.41,3.5,-0.09,pass,0.9364,0,clean
GPS-0007294,FC-0007294,Davison Murphy and Hart,CDE,CDE-SUV-004,petrol_suv,2024-04-06,12.8,13.49,13.26,0.23,pass,0.9784,0,clean
GPS-0013742,FC-0013742,Ingram-Green,XQO,XQO-CAR-016,petrol_saloon,2024-06-09,22.5,22.87,23.57,-0.7,pass,0.9379,0,clean
GPS-0000749,FC-0000749,Lees Ltd,VPI,VPI-MTR-003,petrol_bike,2024-05-26,2.3,2.21,2.32,-0.11,pass,0.9412,0,clean
GPS-0011680,FC-0011680,Wilkinson Chapman and Preston,TKW,TKW-CAR-009,petrol_saloon,2024-04-21,13.3,13.21,13.35,-0.14,pass,0.9546,0,clean
GPS-0014077,FC-0014077,Ross LLC,KQL,KQL-4WD-016,petrol_4wd,2024-03-25,31.7,30.74,30.31,0.43,pass,0.9731,0,clean
GPS-0005935,FC-0005935,French-Bird,KOR,KOR-SUV-014,petrol_suv,2024-07-12,63.3,65.3,64.34,0.96,pass,0.9837,0,clean
GPS-0009140,FC-0009140,Hill-Jones,MAN,MAN-SUV-008,petrol_suv,2024-12-22,9.2,8.72,8.97,-0.25,pass,0.9495,0,clean
GPS-0004233,FC-0004233,Clarke and Sons,LFY,LFY-CAR-008,petrol_saloon,2024-01-09,34.8,34.68,35.41,-0.73,pass,0.989,0,clean
GPS-0012670,FC-0012670,Phillips-Scott,QXR,QXR-MTR-006,petrol_bike,2024-02-02,14.1,14.7,14.71,-0.01,pass,0.9887,0,clean
GPS-0000524,FC-0000524,Taylor Phillips and Marsden,TZB,TZB-BUS-020,diesel_bus,2024-12-26,5.9,6.02,5.86,0.16,pass,0.9567,0,clean
