record_id,company_name,nse_code,sector,county,vehicle_id,vehicle_class,fuel_type,transaction_date,month,quarter,fuel_station_brand,fuel_station_area,fuel_litres,fuel_price_ksh_per_l,fuel_cost_ksh,gps_km_driven,defra_ef_kgco2e_per_l,kenya_road_adj,emission_kgco2e,emission_tco2e,scope,data_source,extraction_confidence,anomaly_flag,anomaly_type,fy_year
FC-0007413,Austin-Thompson,DDP,Media,Meru,DDP-SUV-006,petrol_suv,petrol,2024-06-09,6,2,Total Kenya,Upper Hill,44.22,207.4,9171.23,291.4,2.311,1.18,102.192,0.102192,Scope 1,Fuel card statement,0.9877,0,clean,2024
FC-0000309,Hudson and Sons,PBX,Banking & Finance,Kisii,PBX-TRK-013,diesel_truck,diesel,2024-11-18,11,4,Kenol Kobil,South B,23.38,194.44,4545.92,69.7,2.64,1.18,61.723,0.061723,Scope 1,Fuel card statement,0.9325,0,clean,2024
FC-0007346,Martin Nicholson and Lawson,SJX,Logistics,Nairobi,SJX-CAR-008,petrol_saloon,petrol,2024-08-22,8,3,Gulf Energy,Parklands,29.94,216.95,6495.4,323.1,2.311,1.18,69.191,0.069191,Scope 1,Fuel card statement,0.9647,0,clean,2024
FC-0002431,Evans Group,OYQ,Education,Kakamega,OYQ-MTR-012,petrol_bike,petrol,2024-01-03,1,1,Petrol Plus,Upperhill,6.12,212.51,1300.57,129.7,2.296,1.18,14.052,0.014052,Scope 1,Fuel card statement,0.9654,0,clean,2024
FC-0007976,Murray Bird and Middleton,LNJ,Hospitality,Mombasa,LNJ-4WD-001,petrol_4wd,petrol,2024-03-07,3,1,Gulf Energy,Thika Road,18.98,210.35,3992.48,120.7,2.64,1.18,50.107,0.050107,Scope 1,Fuel card statement,0.9832,0,clean,2024
FC-0003639,Briggs Cooke and Wright,DLP,Agriculture,Nakuru,DLP-SUV-007,petrol_suv,petrol,2024-06-12,6,2,Oryx Energies,Embakasi,9.98,210.37,2099.47,69.3,2.311,1.18,23.064,0.023064,Scope 1,Fuel card statement,0.9807,0,clean,2024
FC-0004610,Richards LLC,XID,Agriculture,Eldoret,XID-VAN-004,diesel_van,diesel,2024-05-11,5,2,Oryx Energies,Embakasi,43.28,197.24,8536.71,349.0,2.64,1.18,114.259,0.114259,Scope 1,Fuel card statement,0.9472,0,clean,2024
FC-0006037,Harrison-Elliott,YJT,Insurance,Nakuru,YJT-CAR-026,petrol_saloon,petrol,2024-01-04,1,1,Gulf Energy,Westlands,13.32,207.18,2759.65,141.0,2.311,1.18,30.783,0.030783,Scope 1,Fuel card statement,0.9572,0,clean,2024
FC-0007954,Clarke Morris and Roberts,ASZ,Real Estate,Kisii,ASZ-MTR-003,petrol_bike,petrol,2024-11-21,11,4,Galana Oil,Runda,14.7,220.29,3238.26,356.0,2.296,1.18,33.751,0.033751,Scope 1,Fuel card statement,0.9822,0,clean,2024
FC-0007315,Davison Murphy and Hart,CDE,Energy & Petroleum,Nakuru,CDE-SUV-004,petrol_suv,petrol,2024-08-07,8,3,Kenol Kobil,Kilimani,27.65,209.63,5796.4,193.2,2.311,1.18,63.899,0.063899,Scope 1,Fuel card statement,0.9265,0,clean,2024
FC-0014154,Jones-Swift,BDE,Banking & Finance,Nairobi,BDE-SUV-005,petrol_suv,petrol,2024-08-18,8,3,Rubis Energy,Westlands,23.15,211.89,4905.35,161.5,2.311,1.18,53.5,0.0535,Scope 1,Fuel card statement,0.9687,0,clean,2024
FC-0002055,Oliver Hodgson and Hughes,YFZ,Manufacturing,Kitui,YFZ-VAN-010,diesel_van,diesel,2024-02-01,2,1,Gulf Energy,Westlands,39.94,201.63,8052.94,317.9,2.64,1.18,105.442,0.105442,Scope 1,Fuel card statement,0.9759,0,clean,2024
FC-0007094,Stewart Green and Slater,WCS,Logistics,Machakos,WCS-CNG-010,cng_van,cng,2024-11-20,11,4,OiLibya,Gigiri,14.62,109.97,1607.7,110.6,2.04,1.18,29.825,0.029825,Scope 1,Fuel card statement,0.9588,0,clean,2024
FC-0006726,Banks Clarke and Stephenson,WEX,Agriculture,Kisumu,WEX-VAN-012,diesel_van,diesel,2024-12-04,12,4,Kenol Kobil,Runda,56.25,202.5,11390.35,432.6,2.64,1.18,148.5,0.1485,Scope 1,Fuel card statement,0.9235,0,clean,2024
FC-0004528,Knight-Khan,HXL,Healthcare,Kisumu,HXL-TRK-005,diesel_truck,diesel,2024-11-18,11,4,Gulf Energy,Thika Road,33.65,200.86,6758.99,101.8,2.64,1.18,88.836,0.088836,Scope 1,Fuel card statement,0.9109,0,clean,2024
FC-0006332,Faulkner and Sons,OMJ,Technology,Kisumu,OMJ-4WD-004,petrol_4wd,petrol,2024-10-31,10,4,Vivo Energy (Shell),Parklands,29.48,209.88,6187.16,176.5,2.64,1.18,77.827,0.077827,Scope 1,Fuel card statement,0.9571,0,clean,2024
FC-0003895,Day Thomas and Walsh,FYF,Technology,Nyeri,FYF-CAR-003,petrol_saloon,petrol,2024-01-15,1,1,Petrol Plus,Industrial Area,12.67,210.79,2670.7,131.2,2.311,1.18,29.28,0.02928,Scope 1,Fuel card statement,0.9309,0,clean,2024
FC-0002852,Wilson Glover and Smith,LEO,Banking & Finance,Nakuru,LEO-4WD-001,petrol_4wd,petrol,2024-04-08,4,2,Rubis Energy,Westlands,26.49,213.18,5647.27,163.5,2.64,1.18,69.934,0.069934,Scope 1,Fuel card statement,0.9577,0,clean,2024
FC-0005333,Bevan-Griffiths,FJD,Education,Nakuru,FJD-CAR-011,petrol_saloon,petrol,2024-01-02,1,1,Rubis Energy,Thika Road,9.39,215.85,2026.79,93.8,2.311,1.18,21.7,0.0217,Scope 1,Fuel card statement,0.9148,0,clean,2024
FC-0004673,Reynolds Bowen and Williamson,BVH,Agriculture,Mombasa,BVH-SUV-004,petrol_suv,petrol,2024-05-29,5,2,Oryx Energies,Thika Road,45.87,209.09,9591.07,314.2,2.311,1.18,106.006,0.106006,Scope 1,Fuel card statement,0.9536,0,clean,2024
FC-0007227,Burgess Connolly and Butler,MNA,Media,Kakamega,MNA-CAR-005,petrol_saloon,petrol,2024-07-03,7,3,Rubis Energy,Westlands,10.88,206.45,2246.22,107.4,2.311,1.18,25.144,0.025144,Scope 1,Fuel card statement,0.9644,0,clean,2024
FC-0013518,Shaw Taylor and Gallagher,ZUB,Telecommunications,Embu,ZUB-LPG-009,lpg_van,lpg,2024-01-06,1,1,Vivo Energy (Shell),Gigiri,11.7,145.44,1701.65,80.1,1.63,1.18,19.071,0.019071,Scope 1,Fuel card statement,0.9225,0,clean,2024
FC-0012287,Campbell PLC,SAO,Logistics,Kisumu,SAO-VAN-005,diesel_van,diesel,2024-03-18,3,1,Rubis Energy,Parklands,21.84,196.64,4294.7,169.8,2.64,1.18,57.658,0.057658,Scope 1,Fuel card statement,0.9601,0,clean,2024
FC-0000388,Andrews Edwards and George,RYN,Logistics,Kitui,RYN-TRK-025,diesel_truck,diesel,2024-02-13,2,1,Rubis Energy,Karen,104.5,194.74,20350.15,303.7,2.64,1.18,275.88,0.27588,Scope 1,Fuel card statement,0.9172,0,clean,2024
FC-0003186,Griffiths James and Morris,ULJ,Construction,Nakuru,ULJ-MTR-009,petrol_bike,petrol,2024-05-06,5,2,Kenol Kobil,CBD,14.41,210.85,3038.34,319.6,2.296,1.18,33.085,0.033085,Scope 1,Fuel card statement,0.9856,0,clean,2024
FC-0004403,Savage-Harding,BOG,Manufacturing,Kisumu,BOG-TRK-008,diesel_truck,diesel,2024-02-01,2,1,Gulf Energy,Kilimani,60.5,196.31,11877.05,188.4,2.64,1.18,159.72,0.15972,Scope 1,Fuel card statement,0.9376,0,clean,2024
FC-0003311,Goodwin Moore and Morgan,ULC,Insurance,Nairobi,ULC-MTR-004,petrol_bike,petrol,2024-07-18,7,3,Vivo Energy (Shell),Eastleigh,9.26,208.86,1934.03,203.3,2.296,1.18,21.261,0.021261,Scope 1,Fuel card statement,0.9598,0,clean,2024
FC-0014476,Moss Ltd,YJN,Hospitality,Eldoret,YJN-MTR-011,petrol_bike,petrol,2024-01-06,1,1,OiLibya,Gigiri,11.36,211.15,2398.69,252.0,2.296,1.18,26.083,0.026083,Scope 1,Fuel card statement,0.918,0,clean,2024
FC-0010890,Brown and Sons,JDS,Media,Thika,JDS-BUS-010,diesel_bus,diesel,2024-02-28,2,1,Gulf Energy,Westlands,32.35,204.76,6624.06,154.3,2.64,1.18,85.404,0.085404,Scope 1,Fuel card statement,0.9513,0,clean,2024
FC-0002695,Middleton Inc,KTL,Telecommunications,Kisii,KTL-4WD-006,petrol_4wd,petrol,2024-05-24,5,2,Oryx Energies,Upperhill,63.96,213.48,13654.06,396.7,2.64,1.18,168.854,0.168854,Scope 1,Fuel card statement,0.9832,0,clean,2024
FC-0012251,Lawrence Donnelly and Doherty,IBM,Media,Kisumu,IBM-CAR-009,petrol_saloon,petrol,2024-01-21,1,1,Galana Oil,Embakasi,4.77,220.02,1049.5,51.5,2.311,1.18,11.023,0.011023,Scope 1,Fuel card statement,0.9374,0,clean,2024
FC-0006368,Bennett Brown and Mann,XMR,Real Estate,Mombasa,XMR-SUV-009,petrol_suv,petrol,2024-01-13,1,1,Total Kenya,Runda,3.63,217.0,787.72,24.8,2.311,1.18,8.389,0.008389,Scope 1,Fuel card statement,0.9891,0,clean,2024
FC-0001072,Joyce and Sons,QEG,Technology,Eldoret,QEG-CAR-006,petrol_saloon,petrol,2024-01-15,1,1,Rubis Energy,Karen,6.3,217.35,1369.31,65.3,2.311,1.18,14.559,0.014559,Scope 1,Fuel card statement,0.9231,0,clean,2024
FC-0001721,Shaw-Cooper,NQY,Agriculture,Kisumu,NQY-CNG-013,cng_van,cng,2024-05-17,5,2,Rubis Energy,Eastleigh,3.26,109.13,355.76,24.1,2.04,1.18,6.65,0.00665,Scope 1,Fuel card statement,0.9801,0,clean,2024
FC-0014925,Jones Ltd,ONE,Real Estate,Kilifi,ONE-SUV-013,petrol_suv,petrol,2024-05-14,5,2,Vivo Energy (Shell),Thika Road,36.51,207.04,7558.97,239.4,2.311,1.18,84.375,0.084375,Scope 1,Fuel card statement,0.9237,0,clean,2024
FC-0000638,Glover Richardson and West,EMD,Agriculture,Embu,EMD-VAN-015,diesel_van,diesel,2024-10-19,10,4,Total Kenya,South B,22.34,207.74,4640.92,183.4,2.64,1.18,58.978,0.058978,Scope 1,Fuel card statement,0.9235,0,clean,2024
FC-0007335,Davison Murphy and Hart,CDE,Energy & Petroleum,Nakuru,CDE-MTR-002,petrol_bike,petrol,2024-01-20,1,1,Rubis Energy,Embakasi,7.37,210.77,1553.4,149.8,2.296,1.18,16.922,0.016922,Scope 1,Fuel card statement,0.9515,0,clean,2024
FC-0002322,Taylor Craig and Matthews,MUS,Banking & Finance,Garissa,MUS-MTR-012,petrol_bike,petrol,2024-11-26,11,4,Petrol Plus,Upperhill,14.7,214.87,3158.61,350.2,2.296,1.18,33.751,0.033751,Scope 1,Fuel card statement,0.9578,0,clean,2024
FC-0011861,Greenwood Inc,VTC,Manufacturing,Meru,VTC-CAR-002,petrol_saloon,petrol,2024-05-08,5,2,Oryx Energies,Gigiri,24.97,208.12,5196.81,247.5,2.311,1.18,57.706,0.057706,Scope 1,Fuel card statement,0.9413,0,clean,2024
FC-0009754,Watts Walsh and Richards,LEU,Healthcare,Kisii,LEU-SUV-010,petrol_suv,petrol,2024-03-11,3,1,Kenol Kobil,Runda,33.03,216.75,7159.18,230.3,2.311,1.18,76.332,0.076332,Scope 1,Fuel card statement,0.938,0,clean,2024
FC-0014162,Jones-Swift,BDE,Banking & Finance,Nairobi,BDE-CAR-008,petrol_saloon,petrol,2024-06-29,6,2,Galana Oil,Runda,38.61,217.45,8395.88,407.7,2.311,1.18,89.228,0.089228,Scope 1,Fuel card statement,0.9351,0,clean,2024
FC-0011248,Smith Inc,IHH,Construction,Kilifi,IHH-MTR-019,petrol_bike,petrol,2024-02-06,2,1,Vivo Energy (Shell),CBD,14.7,212.35,3121.48,370.9,2.296,1.18,33.751,0.033751,Scope 1,Fuel card statement,0.9669,0,clean,2024
FC-0009409,Campbell Ali and Knight,RVT,Media,Mombasa,RVT-MTR-009,petrol_bike,petrol,2024-06-30,6,2,Total Kenya,Parklands,14.7,219.93,3233.04,387.5,2.296,1.18,33.751,0.033751,Scope 1,Fuel card statement,0.9891,0,clean,2024
FC-0000752,Lees Ltd,VPI,Hospitality,Nakuru,VPI-SUV-011,petrol_suv,petrol,2024-03-26,3,1,OiLibya,Kilimani,21.68,207.48,4498.17,151.9,2.311,1.18,50.102,0.050102,Scope 1,Fuel card statement,0.952,0,clean,2024
FC-0013231,Jarvis Savage and Middleton,XYS,Education,Thika,XYS-4WD-020,petrol_4wd,petrol,2024-08-13,8,3,Kenol Kobil,Industrial Area,68.1,212.15,14447.22,399.6,2.64,1.18,179.784,0.179784,Scope 1,Fuel card statement,0.9189,0,clean,2024
FC-0013318,Evans PLC,XCC,Hospitality,Eldoret,XCC-TRK-031,diesel_truck,diesel,2024-03-06,3,1,Rubis Energy,Westlands,16.2,198.13,3209.69,49.0,2.64,1.18,42.768,0.042768,Scope 1,Fuel card statement,0.9782,0,clean,2024
FC-0007584,Cooper Wright and O'Brien,ZCA,Healthcare,Mombasa,ZCA-TRK-012,diesel_truck,diesel,2024-03-02,3,1,OiLibya,Eastleigh,139.92,195.77,27391.51,438.6,2.64,1.18,369.389,0.369389,Scope 1,Fuel card statement,0.968,0,clean,2024
FC-0005902,French-Bird,KOR,Construction,Nakuru,KOR-VAN-011,diesel_van,diesel,2024-03-27,3,1,OiLibya,Lavington,22.04,201.45,4440.05,177.5,2.64,1.18,58.186,0.058186,Scope 1,Fuel card statement,0.9611,0,clean,2024
FC-0003892,Day Thomas and Walsh,FYF,Technology,Nyeri,FYF-SUV-011,petrol_suv,petrol,2024-07-06,7,3,Rubis Energy,Gigiri,26.81,217.78,5838.65,190.4,2.311,1.18,61.958,0.061958,Scope 1,Fuel card statement,0.9706,0,clean,2024
FC-0011108,Harper Hussain and Thompson,ZAA,Insurance,Kitui,ZAA-4WD-008,petrol_4wd,petrol,2024-05-10,5,2,Galana Oil,Westlands,58.15,207.93,12091.21,340.0,2.64,1.18,153.516,0.153516,Scope 1,Fuel card statement,0.9226,0,clean,2024
FC-0007218,Burgess Connolly and Butler,MNA,Media,Kakamega,MNA-CAR-004,petrol_saloon,petrol,2024-09-12,9,3,Gulf Energy,Kilimani,19.67,215.94,4247.53,204.3,2.311,1.18,45.457,0.045457,Scope 1,Fuel card statement,0.9415,0,clean,2024
FC-0004224,Page Group,TRP,Insurance,Eldoret,TRP-BUS-003,diesel_bus,diesel,2024-06-22,6,2,OiLibya,Embakasi,56.48,203.96,11519.46,268.2,2.64,1.18,149.107,0.149107,Scope 1,Fuel card statement,0.9287,0,clean,2024
FC-0014040,Atkins-Barry,DXZ,Energy & Petroleum,Garissa,DXZ-SUV-007,petrol_suv,petrol,2024-03-09,3,1,Vivo Energy (Shell),Runda,18.79,209.43,3935.21,131.1,2.311,1.18,43.424,0.043424,Scope 1,Fuel card statement,0.9503,0,clean,2024
FC-0011929,Campbell Lewis and Campbell,UBC,Media,Kitui,UBC-LPG-002,lpg_van,lpg,2024-02-06,2,1,Rubis Energy,Runda,53.09,140.84,7477.37,386.2,1.63,1.18,86.537,0.086537,Scope 1,Fuel card statement,0.9498,0,clean,2024
FC-0005117,Ward Inc,HHU,Agriculture,Garissa,HHU-SUV-009,petrol_suv,petrol,2024-11-07,11,4,OiLibya,Eastleigh,5.33,212.01,1130.02,36.2,2.311,1.18,12.318,0.012318,Scope 1,Fuel card statement,0.9561,0,clean,2024
FC-0006792,Carter-Davidson,YKZ,Telecommunications,Kisii,YKZ-SUV-002,petrol_suv,petrol,2024-12-11,12,4,Total Kenya,Industrial Area,54.67,208.58,11403.29,364.0,2.311,1.18,126.342,0.126342,Scope 1,Fuel card statement,0.973,0,clean,2024
FC-0002181,Quinn Ltd,JMH,Healthcare,Kitui,JMH-CAR-008,petrol_saloon,petrol,2024-12-23,12,4,OiLibya,Thika Road,38.72,208.04,8055.38,391.0,2.311,1.18,89.482,0.089482,Scope 1,Fuel card statement,0.9319,0,clean,2024
FC-0002974,Sharpe Inc,BKO,Telecommunications,Nakuru,BKO-MTR-018,petrol_bike,petrol,2024-04-24,4,2,Petrol Plus,Embakasi,4.25,215.42,915.55,91.1,2.296,1.18,9.758,0.009758,Scope 1,Fuel card statement,0.9789,0,clean,2024
FC-0006239,Short-Gardner,NVG,Healthcare,Eldoret,NVG-VAN-009,diesel_van,diesel,2024-07-05,7,3,Gulf Energy,Eastleigh,46.99,199.9,9393.1,383.3,2.64,1.18,124.054,0.124054,Scope 1,Fuel card statement,0.9131,0,clean,2024
FC-0003838,Ali Group,EPQ,Manufacturing,Eldoret,EPQ-VAN-002,diesel_van,diesel,2024-08-12,8,3,Petrol Plus,Kilimani,48.17,204.89,9869.67,390.4,2.64,1.18,127.169,0.127169,Scope 1,Fuel card statement,0.9214,0,clean,2024
FC-0001913,Ball Johnson and Jones,RYV,Construction,Kisii,RYV-CAR-016,petrol_saloon,petrol,2024-03-11,3,1,Total Kenya,Eastleigh,13.98,218.94,3060.72,150.6,2.311,1.18,32.308,0.032308,Scope 1,Fuel card statement,0.9347,0,clean,2024
FC-0009807,Johnson Group,HFP,Construction,Kakamega,HFP-VAN-022,diesel_van,diesel,2024-01-24,1,1,Petrol Plus,Thika Road,45.7,194.64,8894.97,351.8,2.64,1.18,120.648,0.120648,Scope 1,Fuel card statement,0.9157,0,clean,2024
FC-0000142,Dodd Group,UQC,Real Estate,Thika,UQC-VAN-005,diesel_van,diesel,2024-11-17,11,4,Gulf Energy,CBD,38.85,198.63,7716.6,324.0,2.64,1.18,102.564,0.102564,Scope 1,Fuel card statement,0.9748,0,clean,2024
FC-0009297,Davis Carey and Singh,DSU,Hospitality,Nairobi,DSU-TRK-007,diesel_truck,diesel,2024-05-14,5,2,Kenol Kobil,Karen,91.77,196.06,17992.15,275.3,2.64,1.18,242.273,0.242273,Scope 1,Fuel card statement,0.9465,0,clean,2024
FC-0007663,Coleman Walsh and Morrison,QEK,Media,Kakamega,QEK-MTR-005,petrol_bike,petrol,2024-05-04,5,2,Petrol Plus,Thika Road,7.93,210.36,1668.12,168.3,2.296,1.18,18.207,0.018207,Scope 1,Fuel card statement,0.9871,0,clean,2024
FC-0012250,Lawrence Donnelly and Doherty,IBM,Media,Kisumu,IBM-CAR-001,petrol_saloon,petrol,2024-11-26,11,4,Gulf Energy,Lavington,31.38,209.55,6575.64,322.4,2.311,1.18,72.519,0.072519,Scope 1,Fuel card statement,0.964,0,clean,2024
FC-0008397,Thompson Ali and Bond,CRB,Manufacturing,Nyeri,CRB-CNG-014,cng_van,cng,2024-01-20,1,1,Galana Oil,Thika Road,34.9,112.96,3942.28,265.9,2.04,1.18,71.196,0.071196,Scope 1,Fuel card statement,0.9803,0,clean,2024
FC-0007131,Jones-James,PKN,Real Estate,Embu,PKN-VAN-008,diesel_van,diesel,2024-01-01,1,1,OiLibya,Westlands,53.84,194.95,10496.19,425.2,2.64,1.18,142.138,0.142138,Scope 1,Fuel card statement,0.9408,0,clean,2024
FC-0001711,Shaw-Cooper,NQY,Agriculture,Kisumu,NQY-CNG-012,cng_van,cng,2024-01-26,1,1,Kenol Kobil,Upper Hill,21.56,107.62,2320.27,172.7,2.04,1.18,43.982,0.043982,Scope 1,Fuel card statement,0.9208,0,clean,2024
FC-0000402,Andrews Edwards and George,RYN,Logistics,Kitui,RYN-VAN-007,diesel_van,diesel,2024-09-27,9,3,Gulf Energy,Lavington,53.42,207.65,11092.46,423.9,2.64,1.18,141.029,0.141029,Scope 1,Fuel card statement,0.9659,0,clean,2024
FC-0000898,Ward and Sons,VPT,Manufacturing,Nyeri,VPT-CAR-014,petrol_saloon,petrol,2024-09-04,9,3,OiLibya,Parklands,39.54,216.97,8579.06,412.2,2.311,1.18,91.377,0.091377,Scope 1,Fuel card statement,0.9366,0,clean,2024
FC-0003932,Walters-Tucker,SGJ,Construction,Meru,SGJ-CAR-014,petrol_saloon,petrol,2024-06-22,6,2,OiLibya,CBD,41.51,217.19,9015.64,446.6,2.311,1.18,95.93,0.09593,Scope 1,Fuel card statement,0.9154,0,clean,2024
FC-0006769,Carter-Davidson,YKZ,Telecommunications,Kisii,YKZ-CAR-023,petrol_saloon,petrol,2024-08-17,8,3,OiLibya,Thika Road,8.18,214.96,1758.41,82.9,2.311,1.18,18.904,0.018904,Scope 1,Fuel card statement,0.9311,0,clean,2024
FC-0013698,Ellis-Davies,EYQ,Education,Kilifi,EYQ-CAR-010,petrol_saloon,petrol,2024-06-06,6,2,Rubis Energy,Eastleigh,31.0,215.09,6667.67,336.2,2.311,1.18,71.641,0.071641,Scope 1,Fuel card statement,0.9531,0,clean,2024
FC-0007147,Jones-James,PKN,Real Estate,Embu,PKN-BUS-005,diesel_bus,diesel,2024-05-16,5,2,Oryx Energies,Runda,19.06,207.63,3957.43,89.5,2.64,1.18,50.318,0.050318,Scope 1,Fuel card statement,0.9504,0,clean,2024
FC-0009537,Andrews-Phillips,PRA,Manufacturing,Nairobi,PRA-MTR-007,petrol_bike,petrol,2024-01-27,1,1,Vivo Energy (Shell),Kilimani,10.33,211.06,2180.25,223.7,2.296,1.18,23.718,0.023718,Scope 1,Fuel card statement,0.9702,0,clean,2024
FC-0010789,Shepherd and Sons,ICL,Agriculture,Thika,ICL-4WD-010,petrol_4wd,petrol,2024-03-02,3,1,Gulf Energy,CBD,28.95,218.1,6313.91,167.7,2.64,1.18,76.428,0.076428,Scope 1,Fuel card statement,0.9518,0,clean,2024
FC-0007839,Watkins Davies and Browne,JOU,Real Estate,Meru,JOU-SUV-011,petrol_suv,petrol,2024-02-12,2,1,Kenol Kobil,Upper Hill,41.66,208.37,8680.73,290.9,2.311,1.18,96.276,0.096276,Scope 1,Fuel card statement,0.9451,0,clean,2024
FC-0005973,Hicks Payne and Nixon,NUN,Logistics,Kisumu,NUN-SUV-005,petrol_suv,petrol,2024-11-11,11,4,Vivo Energy (Shell),Kilimani,52.77,207.38,10943.4,348.0,2.311,1.18,121.951,0.121951,Scope 1,Fuel card statement,0.9448,0,clean,2024
FC-0002167,Quinn Ltd,JMH,Healthcare,Kitui,JMH-MTR-003,petrol_bike,petrol,2024-05-08,5,2,Petrol Plus,Upperhill,11.5,214.54,2467.23,250.7,2.296,1.18,26.404,0.026404,Scope 1,Fuel card statement,0.955,0,clean,2024
FC-0004264,Clarke and Sons,LFY,Media,Thika,LFY-CAR-009,petrol_saloon,petrol,2024-08-28,8,3,Galana Oil,Thika Road,40.34,217.0,8753.91,400.9,2.311,1.18,93.226,0.093226,Scope 1,Fuel card statement,0.9216,0,clean,2024
FC-0000545,Riley and Sons,OCG,Agriculture,Nyeri,OCG-4WD-020,petrol_4wd,petrol,2024-10-07,10,4,Gulf Energy,Upper Hill,60.94,210.11,12803.89,387.4,2.64,1.18,160.882,0.160882,Scope 1,Fuel card statement,0.935,0,clean,2024
FC-0013753,Ingram-Green,XQO,Real Estate,Embu,XQO-4WD-022,petrol_4wd,petrol,2024-09-20,9,3,Oryx Energies,Thika Road,10.7,215.06,2301.09,64.6,2.64,1.18,28.248,0.028248,Scope 1,Fuel card statement,0.9331,0,clean,2024
FC-0006426,Dawson Inc,BBY,Manufacturing,Garissa,BBY-CAR-018,petrol_saloon,petrol,2024-09-07,9,3,Petrol Plus,Westlands,5.38,219.95,1183.32,56.7,2.311,1.18,12.433,0.012433,Scope 1,Fuel card statement,0.9238,0,clean,2024
FC-0006235,Short-Gardner,NVG,Healthcare,Eldoret,NVG-SUV-023,petrol_suv,petrol,2024-11-06,11,4,Rubis Energy,Embakasi,46.18,218.0,10067.17,317.8,2.311,1.18,106.722,0.106722,Scope 1,Fuel card statement,0.9802,0,clean,2024
FC-0003270,Adams-Akhtar,HPG,Retail & FMCG,Machakos,HPG-TRK-008,diesel_truck,diesel,2024-08-14,8,3,Gulf Energy,Eastleigh,40.5,203.16,8227.78,123.1,2.64,1.18,106.92,0.10692,Scope 1,Fuel card statement,0.941,0,clean,2024
FC-0005707,Kemp-Moore,RXL,Healthcare,Machakos,RXL-TRK-008,diesel_truck,diesel,2024-09-19,9,3,Gulf Energy,Industrial Area,106.84,197.05,21053.35,330.6,2.64,1.18,282.058,0.282058,Scope 1,Fuel card statement,0.9837,0,clean,2024
FC-0006829,Winter Campbell and Houghton,TRU,Hospitality,Mombasa,TRU-CAR-018,petrol_saloon,petrol,2024-10-22,10,4,Galana Oil,Karen,26.89,215.44,5793.18,268.9,2.311,1.18,62.143,0.062143,Scope 1,Fuel card statement,0.9457,0,clean,2024
FC-0007134,Jones-James,PKN,Real Estate,Embu,PKN-TRK-002,diesel_truck,diesel,2024-09-02,9,3,Oryx Energies,Industrial Area,144.3,206.03,29729.57,440.2,2.64,1.18,380.952,0.380952,Scope 1,Fuel card statement,0.97,0,clean,2024
FC-0011750,Graham Group,ZOY,Healthcare,Kitui,ZOY-VAN-004,diesel_van,diesel,2024-11-02,11,4,Galana Oil,Runda,45.86,200.94,9215.22,369.0,2.64,1.18,121.07,0.12107,Scope 1,Fuel card statement,0.9275,0,clean,2024
FC-0011426,Knight PLC,CYB,Retail & FMCG,Thika,CYB-TRK-011,diesel_truck,diesel,2024-04-11,4,2,Gulf Energy,Embakasi,109.87,202.46,22244.8,346.3,2.64,1.18,290.057,0.290057,Scope 1,Fuel card statement,0.9738,0,clean,2024
FC-0008434,Mellor PLC,VWU,Real Estate,Kilifi,VWU-CNG-005,cng_van,cng,2024-09-28,9,3,OiLibya,Eastleigh,53.11,107.17,5691.57,399.9,2.04,1.18,108.344,0.108344,Scope 1,Fuel card statement,0.9629,0,clean,2024
FC-0002796,Lewis and Sons,IRW,Technology,Kisumu,IRW-CAR-008,petrol_saloon,petrol,2024-04-06,4,2,Kenol Kobil,Parklands,15.68,217.54,3411.04,169.1,2.311,1.18,36.236,0.036236,Scope 1,Fuel card statement,0.9685,0,clean,2024
FC-0004978,Kelly-Edwards,NGF,Banking & Finance,Meru,NGF-VAN-009,diesel_van,diesel,2024-08-19,8,3,Gulf Energy,Karen,12.97,203.1,2634.18,101.7,2.64,1.18,34.241,0.034241,Scope 1,Fuel card statement,0.9475,0,clean,2024
FC-0004645,Reynolds Bowen and Williamson,BVH,Agriculture,Mombasa,BVH-MTR-015,petrol_bike,petrol,2024-12-07,12,4,Kenol Kobil,Lavington,12.94,214.76,2778.94,263.2,2.296,1.18,29.71,0.02971,Scope 1,Fuel card statement,0.9843,0,clean,2024
FC-0002027,Oliver Hodgson and Hughes,YFZ,Manufacturing,Kitui,YFZ-SUV-009,petrol_suv,petrol,2024-03-30,3,1,Rubis Energy,South B,13.83,214.53,2966.97,94.1,2.311,1.18,31.961,0.031961,Scope 1,Fuel card statement,0.985,0,clean,2024
FC-0012455,Edwards McCarthy and Edwards,OCD,Hospitality,Machakos,OCD-CAR-014,petrol_saloon,petrol,2024-03-05,3,1,OiLibya,Kilimani,3.03,207.86,629.81,31.1,2.311,1.18,7.002,0.007002,Scope 1,Fuel card statement,0.9439,0,clean,2024
FC-0008322,Andrews Inc,SSO,Hospitality,Mombasa,SSO-CAR-002,petrol_saloon,petrol,2024-08-16,8,3,Total Kenya,Parklands,31.65,217.19,6873.93,331.7,2.311,1.18,73.143,0.073143,Scope 1,Fuel card statement,0.9546,0,clean,2024
FC-0006905,Davies Inc,WDO,Banking & Finance,Kisii,WDO-CNG-012,cng_van,cng,2024-01-18,1,1,Oryx Energies,Gigiri,57.18,110.17,6299.32,425.4,2.04,1.18,116.647,0.116647,Scope 1,Fuel card statement,0.9187,0,clean,2024
