id,vehicle_id,inspection_date,inspector_id,inspection_type,roadworthiness_score,safety_score,emissions_score,overall_rating,violations_found,recommendations,next_inspection_date,created_at
3332,1335,2024-08-09T03:49:52.936108,NTSA-7312,annual,62.4,99.2,81.2,Pass,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-08-07T03:49:52.936108,2026-04-19T03:49:52.936157
3333,1335,2025-12-05T03:49:52.936163,NTSA-2941,annual,99.3,98.8,99.0,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-07-24T03:49:52.936163,2026-04-19T03:49:52.936212
3334,1335,2024-08-19T03:49:52.936219,NTSA-2060,quarterly,73.3,55.6,90.0,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-05-02T03:49:52.936219,2026-04-19T03:49:52.936274
3335,1336,2025-09-10T03:49:52.936293,NTSA-8162,special,99.8,69.0,69.3,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-30T03:49:52.936293,2026-04-19T03:49:52.936355
3336,1336,2025-12-04T03:49:52.936362,NTSA-3868,special,97.0,58.6,48.4,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-09-03T03:49:52.936362,2026-04-19T03:49:52.936411
3337,1337,2025-07-05T03:49:52.936430,NTSA-5340,special,73.4,98.6,62.4,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-02-11T03:49:52.936430,2026-04-19T03:49:52.936480
3338,1337,2025-12-08T03:49:52.936487,NTSA-2053,special,84.9,84.6,96.8,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-11-01T03:49:52.936487,2026-04-19T03:49:52.936535
3339,1337,2023-06-01T03:49:52.936541,NTSA-6662,quarterly,87.6,97.4,55.9,Pass,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-03-17T03:49:52.936541,2026-04-19T03:49:52.936590
3340,1338,2025-08-27T03:49:52.936604,NTSA-5623,annual,82.7,65.3,98.6,Pass,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-21T03:49:52.936604,2026-04-19T03:49:52.936654
3341,1339,2025-05-21T03:49:52.936666,NTSA-4156,special,62.3,79.7,71.8,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-03-17T03:49:52.936666,2026-04-19T03:49:52.936716
3342,1340,2025-05-26T03:49:52.936729,NTSA-4504,annual,85.4,58.2,55.7,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-26T03:49:52.936729,2026-04-19T03:49:52.936782
3343,1340,2024-12-31T03:49:52.936788,NTSA-5028,special,68.9,62.8,57.7,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-09-04T03:49:52.936788,2026-04-19T03:49:52.936888
3344,1340,2023-11-22T03:49:52.936894,NTSA-1838,quarterly,76.1,79.3,61.9,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-11-15T03:49:52.936894,2026-04-19T03:49:52.936946
3345,1340,2022-06-15T03:49:52.936952,NTSA-4131,special,73.4,78.5,58.6,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2023-06-01T03:49:52.936952,2026-04-19T03:49:52.937004
3346,1341,2025-06-23T03:49:52.937025,NTSA-6078,quarterly,91.3,87.7,41.0,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-12-28T03:49:52.937025,2026-04-19T03:49:52.937068
3347,1341,2024-08-05T03:49:52.937077,NTSA-1818,special,99.8,70.6,67.8,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-04-05T03:49:52.937077,2026-04-19T03:49:52.937122
3348,1341,2024-12-16T03:49:52.937128,NTSA-9710,special,94.8,90.9,81.2,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-12-07T03:49:52.937128,2026-04-19T03:49:52.937174
3349,1341,2025-10-29T03:49:52.937185,NTSA-4201,quarterly,63.5,62.0,82.4,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-18T03:49:52.937185,2026-04-19T03:49:52.937236
3350,1342,2026-01-16T03:49:52.937250,NTSA-4134,annual,85.2,84.6,64.7,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-31T03:49:52.937250,2026-04-19T03:49:52.937306
3351,1343,2025-06-09T03:49:52.937318,NTSA-6001,special,90.4,87.6,75.4,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-14T03:49:52.937318,2026-04-19T03:49:52.937375
3352,1344,2025-05-04T03:49:52.937388,NTSA-6906,special,66.7,55.1,44.6,Fail,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-03-20T03:49:52.937388,2026-04-19T03:49:52.937455
3353,1344,2025-02-27T03:49:52.937466,NTSA-4206,quarterly,84.2,72.7,66.3,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-09-12T03:49:52.937466,2026-04-19T03:49:52.937504
3354,1344,2025-12-29T03:49:52.937508,NTSA-3908,special,78.6,58.4,98.6,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-10T03:49:52.937508,2026-04-19T03:49:52.937533
3355,1344,2025-07-29T03:49:52.937536,NTSA-1904,special,86.0,76.2,92.6,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-20T03:49:52.937536,2026-04-19T03:49:52.937571
3356,1345,2025-04-28T03:49:52.937587,NTSA-6087,quarterly,72.3,57.0,66.6,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-22T03:49:52.937587,2026-04-19T03:49:52.937643
3357,1345,2025-06-15T03:49:52.937653,NTSA-3549,quarterly,74.1,79.3,59.2,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-01-03T03:49:52.937653,2026-04-19T03:49:52.937704
3358,1345,2025-10-06T03:49:52.937710,NTSA-5957,quarterly,84.7,99.8,93.9,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-26T03:49:52.937710,2026-04-19T03:49:52.937995
3359,1345,2022-06-07T03:49:52.938009,NTSA-5878,quarterly,91.0,74.4,95.7,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2023-02-25T03:49:52.938009,2026-04-19T03:49:52.938076
3360,1346,2025-06-10T03:49:52.938087,NTSA-9535,annual,65.3,96.6,42.3,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-10T03:49:52.938087,2026-04-19T03:49:52.938114
3361,1346,2026-01-25T03:49:52.938117,NTSA-5303,quarterly,97.8,70.0,46.6,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-11-29T03:49:52.938117,2026-04-19T03:49:52.938139
3362,1346,2025-07-20T03:49:52.938143,NTSA-7809,special,78.9,69.0,74.9,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-02-26T03:49:52.938143,2026-04-19T03:49:52.938166
3363,1347,2025-11-20T03:49:52.938179,NTSA-6125,special,72.2,52.4,66.8,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-11-15T03:49:52.938179,2026-04-19T03:49:52.938203
3364,1347,2024-06-30T03:49:52.938207,NTSA-8397,annual,73.7,79.6,46.1,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-06-12T03:49:52.938207,2026-04-19T03:49:52.938228
3365,1348,2025-09-04T03:49:52.938234,NTSA-3296,quarterly,82.1,91.6,68.9,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-02T03:49:52.938234,2026-04-19T03:49:52.938255
3366,1348,2024-11-27T03:49:52.938259,NTSA-9355,annual,62.0,51.6,70.3,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-08-26T03:49:52.938259,2026-04-19T03:49:52.938281
3367,1348,2024-08-09T03:49:52.938287,NTSA-1070,annual,78.2,78.8,99.6,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-05-29T03:49:52.938287,2026-04-19T03:49:52.938310
3368,1348,2023-01-17T03:49:52.938313,NTSA-6939,special,75.2,56.5,88.3,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-01-11T03:49:52.938313,2026-04-19T03:49:52.938334
3369,1349,2025-12-26T03:49:52.938340,NTSA-8281,annual,70.2,69.4,99.7,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-11-22T03:49:52.938340,2026-04-19T03:49:52.938365
3370,1349,2025-05-08T03:49:52.938368,NTSA-3019,special,94.0,87.1,84.8,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-03-15T03:49:52.938368,2026-04-19T03:49:52.938389
3371,1350,2025-06-23T03:49:52.938395,NTSA-3666,special,93.1,82.9,86.7,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-15T03:49:52.938395,2026-04-19T03:49:52.938415
3372,1350,2025-01-10T03:49:52.938419,NTSA-3437,special,82.6,98.9,65.9,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-08-24T03:49:52.938419,2026-04-19T03:49:52.938439
3373,1350,2023-10-02T03:49:52.938442,NTSA-5180,special,83.6,56.4,55.6,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-07-18T03:49:52.938442,2026-04-19T03:49:52.938464
3374,1351,2026-02-04T03:49:52.938470,NTSA-5680,special,74.1,57.3,55.4,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-12-19T03:49:52.938470,2026-04-19T03:49:52.938492
3375,1352,2026-02-08T03:49:52.938498,NTSA-4954,quarterly,63.0,95.3,60.1,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-11-14T03:49:52.938498,2026-04-19T03:49:52.938520
3376,1352,2026-01-03T03:49:52.938523,NTSA-9370,quarterly,89.1,76.4,83.1,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-09-10T03:49:52.938523,2026-04-19T03:49:52.938545
3377,1353,2025-09-26T03:49:52.938564,NTSA-5630,quarterly,81.6,72.9,91.1,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-07-26T03:49:52.938564,2026-04-19T03:49:52.938601
3378,1353,2026-02-14T03:49:52.938605,NTSA-5276,annual,61.3,56.4,88.4,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2027-01-04T03:49:52.938605,2026-04-19T03:49:52.938631
3379,1353,2024-05-11T03:49:52.938634,NTSA-1071,special,96.7,89.9,88.8,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-03-17T03:49:52.938634,2026-04-19T03:49:52.938655
3380,1353,2022-10-21T03:49:52.938658,NTSA-3128,quarterly,78.6,68.1,69.2,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2023-09-01T03:49:52.938658,2026-04-19T03:49:52.938679
3381,1354,2025-12-25T03:49:52.938686,NTSA-6053,quarterly,80.9,59.6,61.9,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-12-16T03:49:52.938686,2026-04-19T03:49:52.938707
3382,1354,2025-10-29T03:49:52.938711,NTSA-5233,special,78.2,61.2,60.3,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-07-03T03:49:52.938711,2026-04-19T03:49:52.938734
3383,1355,2026-01-18T03:49:52.938740,NTSA-8093,quarterly,88.1,66.0,94.0,Pass,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-23T03:49:52.938740,2026-04-19T03:49:52.938761
3384,1355,2025-01-06T03:49:52.938764,NTSA-5701,annual,87.5,72.3,58.9,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-08-18T03:49:52.938764,2026-04-19T03:49:52.938788
3385,1356,2025-12-14T03:49:52.938794,NTSA-3664,special,82.2,56.9,95.9,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-07-31T03:49:52.938794,2026-04-19T03:49:52.938817
3386,1357,2025-10-14T03:49:52.938823,NTSA-1689,annual,80.3,50.3,68.4,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-19T03:49:52.938823,2026-04-19T03:49:52.938843
3387,1358,2025-10-31T03:49:52.938851,NTSA-4608,quarterly,90.0,61.2,72.0,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-06T03:49:52.938851,2026-04-19T03:49:52.938874
3388,1358,2026-02-14T03:49:52.938877,NTSA-6775,special,60.4,88.9,71.5,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-11-13T03:49:52.938877,2026-04-19T03:49:52.938898
3389,1358,2026-01-16T03:49:52.938901,NTSA-4480,annual,73.8,95.6,44.0,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2027-01-03T03:49:52.938901,2026-04-19T03:49:52.938922
3390,1358,2024-05-19T03:49:52.938925,NTSA-6437,annual,96.4,58.3,51.7,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-05-09T03:49:52.938925,2026-04-19T03:49:52.938946
3391,1359,2025-05-19T03:49:52.938952,NTSA-9588,annual,61.5,52.1,86.1,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-11-15T03:49:52.938952,2026-04-19T03:49:52.938975
3392,1360,2025-05-21T03:49:52.938980,NTSA-6309,quarterly,66.2,91.8,64.9,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-02-24T03:49:52.938980,2026-04-19T03:49:52.939001
3393,1361,2025-12-13T03:49:52.939007,NTSA-4374,quarterly,89.6,56.0,84.9,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-10-23T03:49:52.939007,2026-04-19T03:49:52.939032
3394,1361,2025-05-12T03:49:52.939035,NTSA-9729,special,91.9,85.3,70.7,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-11-22T03:49:52.939035,2026-04-19T03:49:52.939055
3395,1361,2023-07-19T03:49:52.939058,NTSA-1704,special,82.1,92.6,69.6,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-02-29T03:49:52.939058,2026-04-19T03:49:52.939079
3396,1361,2022-07-17T03:49:52.939082,NTSA-2522,special,98.5,85.1,48.4,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2023-04-16T03:49:52.939082,2026-04-19T03:49:52.939142
3397,1362,2025-10-04T03:49:52.939153,NTSA-3024,quarterly,68.9,84.8,67.6,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-29T03:49:52.939153,2026-04-19T03:49:52.939178
3398,1362,2025-10-25T03:49:52.939181,NTSA-3571,quarterly,92.6,92.4,96.4,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-09-06T03:49:52.939181,2026-04-19T03:49:52.939202
3399,1362,2025-10-30T03:49:52.939205,NTSA-2551,special,99.4,86.0,94.3,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-30T03:49:52.939205,2026-04-19T03:49:52.939225
3400,1363,2025-07-15T03:49:52.939232,NTSA-6939,special,87.9,53.0,47.2,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-01-24T03:49:52.939232,2026-04-19T03:49:52.939254
3401,1364,2026-03-05T03:49:52.939259,NTSA-9831,quarterly,79.2,95.5,49.5,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-12-27T03:49:52.939259,2026-04-19T03:49:52.939280
3402,1364,2025-05-10T03:49:52.939283,NTSA-6443,quarterly,89.0,54.9,47.6,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-03-29T03:49:52.939283,2026-04-19T03:49:52.939305
3403,1364,2025-07-20T03:49:52.939308,NTSA-9730,annual,70.3,63.4,94.1,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-21T03:49:52.939308,2026-04-19T03:49:52.939329
3404,1364,2025-09-27T03:49:52.939332,NTSA-1708,special,89.4,90.1,79.7,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-25T03:49:52.939332,2026-04-19T03:49:52.939352
3405,1365,2025-12-31T03:49:52.939359,NTSA-6623,annual,66.3,65.0,98.1,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-11-19T03:49:52.939359,2026-04-19T03:49:52.939381
3406,1365,2024-10-30T03:49:52.939385,NTSA-5022,annual,83.4,84.7,53.5,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-04-29T03:49:52.939385,2026-04-19T03:49:52.939405
3407,1365,2023-05-23T03:49:52.939410,NTSA-5496,special,65.3,91.9,98.0,Pass,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-05-20T03:49:52.939410,2026-04-19T03:49:52.939433
3408,1366,2026-01-23T03:49:52.939442,NTSA-7129,quarterly,70.8,53.7,61.4,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-09-05T03:49:52.939442,2026-04-19T03:49:52.939465
3409,1367,2025-09-11T03:49:52.939471,NTSA-7269,quarterly,71.0,77.1,41.6,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-22T03:49:52.939471,2026-04-19T03:49:52.939491
3410,1367,2026-01-19T03:49:52.939494,NTSA-3180,special,63.8,63.5,67.7,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-07-23T03:49:52.939494,2026-04-19T03:49:52.939516
3411,1368,2025-08-07T03:49:52.939522,NTSA-1905,quarterly,93.2,91.3,78.2,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-04T03:49:52.939522,2026-04-19T03:49:52.939544
3412,1368,2024-11-29T03:49:52.939547,NTSA-7477,special,86.7,88.0,95.0,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-08-25T03:49:52.939547,2026-04-19T03:49:52.939568
3413,1368,2024-03-21T03:49:52.939571,NTSA-5682,special,98.7,61.0,87.4,Pass,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-10-05T03:49:52.939571,2026-04-19T03:49:52.939593
3414,1369,2025-09-16T03:49:52.939599,NTSA-5966,quarterly,70.4,95.0,77.4,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-09-15T03:49:52.939599,2026-04-19T03:49:52.939646
3415,1369,2025-03-05T03:49:52.939655,NTSA-7025,quarterly,76.9,90.1,54.4,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-09-03T03:49:52.939655,2026-04-19T03:49:52.939680
3416,1369,2025-03-04T03:49:52.939684,NTSA-5198,annual,97.4,97.5,42.0,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-12-05T03:49:52.939684,2026-04-19T03:49:52.939708
3417,1370,2026-01-10T03:49:52.939716,NTSA-5000,annual,65.9,94.3,51.3,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-09-17T03:49:52.939716,2026-04-19T03:49:52.939739
3418,1371,2025-09-21T03:49:52.939745,NTSA-4992,annual,95.3,91.3,40.7,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-17T03:49:52.939745,2026-04-19T03:49:52.939765
3419,1371,2025-05-22T03:49:52.939769,NTSA-3581,special,71.5,69.5,71.3,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-29T03:49:52.939769,2026-04-19T03:49:52.939790
3420,1371,2023-11-10T03:49:52.939794,NTSA-2846,special,99.8,66.1,61.5,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-05-28T03:49:52.939794,2026-04-19T03:49:52.939818
3421,1372,2025-07-27T03:49:52.939824,NTSA-5187,annual,98.2,58.3,51.0,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-04T03:49:52.939824,2026-04-19T03:49:52.939845
3422,1373,2025-08-04T03:49:52.939851,NTSA-3388,special,78.5,78.9,53.0,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-03-22T03:49:52.939851,2026-04-19T03:49:52.939874
3423,1373,2024-05-31T03:49:52.939877,NTSA-7652,annual,73.2,99.4,64.7,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-04-24T03:49:52.939877,2026-04-19T03:49:52.939898
3424,1374,2025-08-01T03:49:52.939904,NTSA-4900,quarterly,71.8,56.8,93.5,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-31T03:49:52.939904,2026-04-19T03:49:52.939925
3425,1374,2025-05-18T03:49:52.939928,NTSA-6791,annual,91.3,99.8,98.7,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-05T03:49:52.939928,2026-04-19T03:49:52.939948
3426,1375,2026-02-03T03:49:52.939954,NTSA-6459,quarterly,60.9,59.9,97.1,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-10-11T03:49:52.939954,2026-04-19T03:49:52.939977
3427,1376,2025-10-10T03:49:52.939985,NTSA-5126,special,92.5,73.0,44.7,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-14T03:49:52.939985,2026-04-19T03:49:52.940005
3428,1376,2024-07-08T03:49:52.940009,NTSA-2817,annual,66.1,72.9,87.8,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-05-17T03:49:52.940009,2026-04-19T03:49:52.940030
