narrative_id,company_name,nse_code,sector,fy_year,scope1_tco2e,total_tco2e,intensity,uncertainty_pct,scope1_narrative,intensity_narrative,uncertainty_narrative,recommendation_narrative,full_narrative
NAR-000997,King Group,PYB,Media,2024,12440.58,16905.8,1.0463,2.72,"Scope 1 transport emissions for FY2024 stand at 12441 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet.","Emission intensity was 1.046 tCO2e per KSh million revenue, compared to a sector median of 0.903.","The reported figure of 16906 tCO2e carries an uncertainty of ±2.7% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance.",Transitioning 43% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1018 tCO2e annually at approximately KSh 8797 per tonne avoided.,"Scope 1 transport emissions for FY2024 stand at 12441 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet. Emission intensity was 1.046 tCO2e per KSh million revenue, compared to a sector median of 0.903. The reported figure of 16906 tCO2e carries an uncertainty of ±2.7% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance. Transitioning 43% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1018 tCO2e annually at approximately KSh 8797 per tonne avoided."
NAR-000532,Fraser Ltd,GLR,Agriculture,2024,658.12,1028.7,0.1863,5.88,"Direct fleet emissions totalled 658 tCO2e in FY2024, representing 64% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Intensity improved from 0.185 to 0.186 tCO2e/KSh M between FY2023 and FY2024, a 0.8% reduction.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 968 to 1089 tCO2e, representing ±5.9% of the central estimate.",A remote-work policy covering 16% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 23 tCO2e per year.,"Direct fleet emissions totalled 658 tCO2e in FY2024, representing 64% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Intensity improved from 0.185 to 0.186 tCO2e/KSh M between FY2023 and FY2024, a 0.8% reduction. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 968 to 1089 tCO2e, representing ±5.9% of the central estimate. A remote-work policy covering 16% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 23 tCO2e per year."
NAR-000218,Morris Ahmed and Davey,XQQ,Construction,2024,22683.4,33288.77,0.5156,4.58,"The company's 256 owned and leased vehicles produced 22683 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment.","Emission intensity was 0.516 tCO2e per KSh million revenue, compared to a sector median of 0.903.","The 95% confidence interval on the total emission figure is ±4.6%, yielding a range of 31764–34813 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 46% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 2144 tCO2e per year.,"The company's 256 owned and leased vehicles produced 22683 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment. Emission intensity was 0.516 tCO2e per KSh million revenue, compared to a sector median of 0.903. The 95% confidence interval on the total emission figure is ±4.6%, yielding a range of 31764–34813 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 46% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 2144 tCO2e per year."
NAR-000768,Barker and Sons,KGK,Media,2024,23934.29,30619.97,0.6026,2.68,"The company's 80 owned and leased vehicles produced 23934 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment.","Intensity improved from 0.624 to 0.603 tCO2e/KSh M between FY2023 and FY2024, a 3.5% increase.","The reported figure of 30620 tCO2e carries an uncertainty of ±2.7% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance.",Transitioning 43% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1843 tCO2e annually at approximately KSh 10122 per tonne avoided.,"The company's 80 owned and leased vehicles produced 23934 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment. Intensity improved from 0.624 to 0.603 tCO2e/KSh M between FY2023 and FY2024, a 3.5% increase. The reported figure of 30620 tCO2e carries an uncertainty of ±2.7% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance. Transitioning 43% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1843 tCO2e annually at approximately KSh 10122 per tonne avoided."
NAR-000592,Evans Scott and Moss,JMC,Agriculture,2024,2233.26,3000.44,0.0644,4.27,"Scope 1 emissions of 2233 tCO2e arise from direct combustion of petrol and diesel in the company's 191 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data).","Transport emission intensity stood at 0.064 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group.","The reported figure of 3000 tCO2e carries an uncertainty of ±4.3% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 16%, saving 67 tCO2e annually at KSh 8941/t avoided.","Scope 1 emissions of 2233 tCO2e arise from direct combustion of petrol and diesel in the company's 191 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data). Transport emission intensity stood at 0.064 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group. The reported figure of 3000 tCO2e carries an uncertainty of ±4.3% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 16%, saving 67 tCO2e annually at KSh 8941/t avoided."
NAR-000970,Archer Group,ZSS,Construction,2024,18533.31,31157.28,0.3056,7.67,"Scope 1 transport emissions for FY2024 stand at 18533 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet.","Intensity improved from 0.287 to 0.306 tCO2e/KSh M between FY2023 and FY2024, a 6.2% reduction.","The 95% confidence interval on the total emission figure is ±7.7%, yielding a range of 28768–33547 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 52% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 2268 tCO2e per year.,"Scope 1 transport emissions for FY2024 stand at 18533 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet. Intensity improved from 0.287 to 0.306 tCO2e/KSh M between FY2023 and FY2024, a 6.2% reduction. The 95% confidence interval on the total emission figure is ±7.7%, yielding a range of 28768–33547 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 52% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 2268 tCO2e per year."
NAR-000820,Jones Fraser and Daly,RUN,Logistics,2024,1009.26,1690.32,0.6605,5.95,"Direct fleet emissions totalled 1009 tCO2e in FY2024, representing 60% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Emission intensity was 0.660 tCO2e per KSh million revenue, compared to a sector median of 0.903.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 1590 to 1791 tCO2e, representing ±6.0% of the central estimate.",Transitioning 30% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 71 tCO2e annually at approximately KSh 6210 per tonne avoided.,"Direct fleet emissions totalled 1009 tCO2e in FY2024, representing 60% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Emission intensity was 0.660 tCO2e per KSh million revenue, compared to a sector median of 0.903. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 1590 to 1791 tCO2e, representing ±6.0% of the central estimate. Transitioning 30% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 71 tCO2e annually at approximately KSh 6210 per tonne avoided."
NAR-000662,Hussain Shaw and Dale,QSI,Media,2024,16390.21,25918.74,0.6749,3.81,"Scope 1 emissions of 16390 tCO2e arise from direct combustion of petrol and diesel in the company's 264 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data).","Intensity improved from 0.694 to 0.675 tCO2e/KSh M between FY2023 and FY2024, a 2.8% increase.","The reported figure of 25919 tCO2e carries an uncertainty of ±3.8% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance.",Transitioning 15% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 544 tCO2e annually at approximately KSh 5086 per tonne avoided.,"Scope 1 emissions of 16390 tCO2e arise from direct combustion of petrol and diesel in the company's 264 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data). Intensity improved from 0.694 to 0.675 tCO2e/KSh M between FY2023 and FY2024, a 2.8% increase. The reported figure of 25919 tCO2e carries an uncertainty of ±3.8% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance. Transitioning 15% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 544 tCO2e annually at approximately KSh 5086 per tonne avoided."
NAR-000094,Edwards Bond and McKenzie,MQB,Energy & Petroleum,2024,17107.96,26976.43,0.2426,7.16,"Scope 1 emissions of 17108 tCO2e arise from direct combustion of petrol and diesel in the company's 24 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 0.243 tCO2e/KSh M, a increase of 7.3% versus FY2023.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 25045 to 28908 tCO2e, representing ±7.2% of the central estimate.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 22%, saving 831 tCO2e annually at KSh 8678/t avoided.","Scope 1 emissions of 17108 tCO2e arise from direct combustion of petrol and diesel in the company's 24 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 0.243 tCO2e/KSh M, a increase of 7.3% versus FY2023. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 25045 to 28908 tCO2e, representing ±7.2% of the central estimate. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 22%, saving 831 tCO2e annually at KSh 8678/t avoided."
NAR-000309,Gill Ltd,WZN,Logistics,2024,8836.73,13355.21,3.5247,7.79,"The company's 73 owned and leased vehicles produced 8837 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment.","The company achieved an emission intensity of 3.525 tCO2e/KSh M, a reduction of 13.5% versus FY2023.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 12315 to 14396 tCO2e, representing ±7.8% of the central estimate.",Switching 22% of the motorbike fleet to CNG would reduce Scope 1 emissions by 411 tCO2e annually at a cost of KSh 11175 per tonne avoided.,"The company's 73 owned and leased vehicles produced 8837 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment. The company achieved an emission intensity of 3.525 tCO2e/KSh M, a reduction of 13.5% versus FY2023. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 12315 to 14396 tCO2e, representing ±7.8% of the central estimate. Switching 22% of the motorbike fleet to CNG would reduce Scope 1 emissions by 411 tCO2e annually at a cost of KSh 11175 per tonne avoided."
NAR-000989,Hill Inc,QNT,Logistics,2024,17271.49,22790.89,0.2027,4.21,"Scope 1 emissions of 17271 tCO2e arise from direct combustion of petrol and diesel in the company's 36 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 0.203 tCO2e/KSh M, a reduction of 9.0% versus FY2023.","The reported figure of 22791 tCO2e carries an uncertainty of ±4.2% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance.",Transitioning 18% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 574 tCO2e annually at approximately KSh 7560 per tonne avoided.,"Scope 1 emissions of 17271 tCO2e arise from direct combustion of petrol and diesel in the company's 36 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 0.203 tCO2e/KSh M, a reduction of 9.0% versus FY2023. The reported figure of 22791 tCO2e carries an uncertainty of ±4.2% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance. Transitioning 18% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 574 tCO2e annually at approximately KSh 7560 per tonne avoided."
NAR-000547,Parkin-Giles,GNZ,Telecommunications,2024,23836.55,34913.51,0.3016,4.27,"Scope 1 transport emissions for FY2024 stand at 23837 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet.","Transport emission intensity stood at 0.302 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group.","The 95% confidence interval on the total emission figure is ±4.3%, yielding a range of 33423–36404 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Replacing 20% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 978 tCO2e per year.,"Scope 1 transport emissions for FY2024 stand at 23837 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet. Transport emission intensity stood at 0.302 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group. The 95% confidence interval on the total emission figure is ±4.3%, yielding a range of 33423–36404 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Replacing 20% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 978 tCO2e per year."
NAR-000787,Jones Russell and Hall,LMD,Manufacturing,2024,2396.07,3564.07,0.0308,4.18,"Scope 1 emissions of 2396 tCO2e arise from direct combustion of petrol and diesel in the company's 275 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data).","Transport emission intensity stood at 0.031 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group.","The 95% confidence interval on the total emission figure is ±4.2%, yielding a range of 3415–3713 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 25% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 125 tCO2e per year.,"Scope 1 emissions of 2396 tCO2e arise from direct combustion of petrol and diesel in the company's 275 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data). Transport emission intensity stood at 0.031 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group. The 95% confidence interval on the total emission figure is ±4.2%, yielding a range of 3415–3713 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 25% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 125 tCO2e per year."
NAR-000111,Doyle PLC,TBQ,Logistics,2024,18874.26,28246.37,0.2464,6.68,"Scope 1 transport emissions for FY2024 stand at 18874 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet.","At 0.246 tCO2e per KSh M, the company's intensity is below the sector average of 0.903, reflecting 205 active fleet vehicles.","The 95% confidence interval on the total emission figure is ±6.7%, yielding a range of 26360–30133 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Replacing 18% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 712 tCO2e per year.,"Scope 1 transport emissions for FY2024 stand at 18874 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet. At 0.246 tCO2e per KSh M, the company's intensity is below the sector average of 0.903, reflecting 205 active fleet vehicles. The 95% confidence interval on the total emission figure is ±6.7%, yielding a range of 26360–30133 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Replacing 18% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 712 tCO2e per year."
NAR-000947,Parkin-Giles,GNZ,Telecommunications,2024,23836.55,34913.51,0.3016,4.27,"Scope 1 emissions of 23837 tCO2e arise from direct combustion of petrol and diesel in the company's 193 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 0.302 tCO2e/KSh M, a reduction of 3.1% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 33423–36404 tCO2e (±4.3%).",A remote-work policy covering 18% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 880 tCO2e per year.,"Scope 1 emissions of 23837 tCO2e arise from direct combustion of petrol and diesel in the company's 193 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 0.302 tCO2e/KSh M, a reduction of 3.1% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 33423–36404 tCO2e (±4.3%). A remote-work policy covering 18% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 880 tCO2e per year."
NAR-000740,Baldwin-Richards,JTK,Media,2024,2230.52,3451.9,0.0938,3.0,Fleet combustion across 237 vehicles contributed 2231 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data.,"Emission intensity was 0.094 tCO2e per KSh million revenue, compared to a sector median of 0.903.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 3348 to 3555 tCO2e, representing ±3.0% of the central estimate.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 15%, saving 72 tCO2e annually at KSh 9409/t avoided.","Fleet combustion across 237 vehicles contributed 2231 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data. Emission intensity was 0.094 tCO2e per KSh million revenue, compared to a sector median of 0.903. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 3348 to 3555 tCO2e, representing ±3.0% of the central estimate. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 15%, saving 72 tCO2e annually at KSh 9409/t avoided."
NAR-000788,Miller LLC,KTQ,Telecommunications,2024,7792.49,11913.69,0.276,7.74,"Direct fleet emissions totalled 7792 tCO2e in FY2024, representing 65% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Emission intensity was 0.276 tCO2e per KSh million revenue, compared to a sector median of 0.903.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 10992 to 12836 tCO2e, representing ±7.7% of the central estimate.",Switching 52% of the motorbike fleet to CNG would reduce Scope 1 emissions by 867 tCO2e annually at a cost of KSh 5543 per tonne avoided.,"Direct fleet emissions totalled 7792 tCO2e in FY2024, representing 65% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Emission intensity was 0.276 tCO2e per KSh million revenue, compared to a sector median of 0.903. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 10992 to 12836 tCO2e, representing ±7.7% of the central estimate. Switching 52% of the motorbike fleet to CNG would reduce Scope 1 emissions by 867 tCO2e annually at a cost of KSh 5543 per tonne avoided."
NAR-000881,Kelly Inc,RBS,Banking & Finance,2024,20295.15,31371.94,0.2689,3.47,Fleet combustion across 88 vehicles contributed 20295 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data.,"Intensity improved from 0.268 to 0.269 tCO2e/KSh M between FY2023 and FY2024, a 0.5% reduction.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 30283–32461 tCO2e (±3.5%).",Transitioning 43% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1889 tCO2e annually at approximately KSh 4599 per tonne avoided.,"Fleet combustion across 88 vehicles contributed 20295 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data. Intensity improved from 0.268 to 0.269 tCO2e/KSh M between FY2023 and FY2024, a 0.5% reduction. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 30283–32461 tCO2e (±3.5%). Transitioning 43% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1889 tCO2e annually at approximately KSh 4599 per tonne avoided."
NAR-000121,Farmer Inc,DBV,Media,2024,7611.02,11068.82,0.4007,7.96,"The company's 52 owned and leased vehicles produced 7611 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment.","Emission intensity was 0.401 tCO2e per KSh million revenue, compared to a sector median of 0.903.","The reported figure of 11069 tCO2e carries an uncertainty of ±8.0% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance.",Switching 52% of the motorbike fleet to CNG would reduce Scope 1 emissions by 806 tCO2e annually at a cost of KSh 11555 per tonne avoided.,"The company's 52 owned and leased vehicles produced 7611 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment. Emission intensity was 0.401 tCO2e per KSh million revenue, compared to a sector median of 0.903. The reported figure of 11069 tCO2e carries an uncertainty of ±8.0% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance. Switching 52% of the motorbike fleet to CNG would reduce Scope 1 emissions by 806 tCO2e annually at a cost of KSh 11555 per tonne avoided."
NAR-000663,Hill Norman and Lee,HFF,Real Estate,2024,3654.46,5344.86,0.2645,6.03,"Scope 1 emissions of 3654 tCO2e arise from direct combustion of petrol and diesel in the company's 112 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data).","Transport emission intensity stood at 0.265 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 5023–5667 tCO2e (±6.0%).",Transitioning 38% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 284 tCO2e annually at approximately KSh 7981 per tonne avoided.,"Scope 1 emissions of 3654 tCO2e arise from direct combustion of petrol and diesel in the company's 112 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data). Transport emission intensity stood at 0.265 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 5023–5667 tCO2e (±6.0%). Transitioning 38% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 284 tCO2e annually at approximately KSh 7981 per tonne avoided."
NAR-000143,Mitchell Thomas and Morrison,LKY,Telecommunications,2024,21503.17,38143.47,1.2436,8.33,"Scope 1 emissions of 21503 tCO2e arise from direct combustion of petrol and diesel in the company's 206 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data).","At 1.244 tCO2e per KSh M, the company's intensity is above the sector average of 0.903, reflecting 206 active fleet vehicles.","The reported figure of 38143 tCO2e carries an uncertainty of ±8.3% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 44%, saving 2350 tCO2e annually at KSh 14916/t avoided.","Scope 1 emissions of 21503 tCO2e arise from direct combustion of petrol and diesel in the company's 206 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data). At 1.244 tCO2e per KSh M, the company's intensity is above the sector average of 0.903, reflecting 206 active fleet vehicles. The reported figure of 38143 tCO2e carries an uncertainty of ±8.3% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 44%, saving 2350 tCO2e annually at KSh 14916/t avoided."
NAR-000396,French and Sons,WQC,Media,2024,8675.59,12424.53,0.2391,3.88,Fleet combustion across 73 vehicles contributed 8676 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data.,"The company achieved an emission intensity of 0.239 tCO2e/KSh M, a increase of 10.1% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 11942–12907 tCO2e (±3.9%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 42%, saving 731 tCO2e annually at KSh 4820/t avoided.","Fleet combustion across 73 vehicles contributed 8676 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data. The company achieved an emission intensity of 0.239 tCO2e/KSh M, a increase of 10.1% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 11942–12907 tCO2e (±3.9%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 42%, saving 731 tCO2e annually at KSh 4820/t avoided."
NAR-000296,Ellis Khan and Hawkins,BAM,Energy & Petroleum,2024,11801.57,19815.71,0.2368,4.13,"Scope 1 transport emissions for FY2024 stand at 11802 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet.","The company achieved an emission intensity of 0.237 tCO2e/KSh M, a reduction of 12.4% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 18997–20634 tCO2e (±4.1%).",Replacing 20% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 555 tCO2e per year.,"Scope 1 transport emissions for FY2024 stand at 11802 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet. The company achieved an emission intensity of 0.237 tCO2e/KSh M, a reduction of 12.4% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 18997–20634 tCO2e (±4.1%). Replacing 20% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 555 tCO2e per year."
NAR-000377,Bull Ltd,FTR,Logistics,2024,2177.63,2981.45,0.0329,2.9,"The company's 128 owned and leased vehicles produced 2178 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment.","The company achieved an emission intensity of 0.033 tCO2e/KSh M, a reduction of 6.5% versus FY2023.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 2895 to 3068 tCO2e, representing ±2.9% of the central estimate.",Replacing 51% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 213 tCO2e per year.,"The company's 128 owned and leased vehicles produced 2178 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment. The company achieved an emission intensity of 0.033 tCO2e/KSh M, a reduction of 6.5% versus FY2023. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 2895 to 3068 tCO2e, representing ±2.9% of the central estimate. Replacing 51% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 213 tCO2e per year."
